LATITUDE,LONGITUDE,Year,OBSERVATION DATE,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE_PROVINCE,,
22.4390356,120.4893994,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,18,Pingtung County
22.4378893,120.4930918,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,12,Pingtung County
22.4641876,120.4718449,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,6,Pingtung County
22.4526308,120.5066117,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,38,Pingtung County
22.497995,120.4950109,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,5,Pingtung County
22.464143,120.4702012,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,13,Pingtung County
22.4378893,120.4930918,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,12,Pingtung County
22.4635814,120.4720529,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,12,Pingtung County
22.4632892,120.4720961,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4716254,120.4685426,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,4,Pingtung County
22.464143,120.4702012,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,13,Pingtung County
23.2984201,120.1154244,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,25,Tainan City
25.1155348,121.4712596,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,50,Taipei City
25.0170177,121.5227365,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0332531,121.4858059,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
25.0961509,121.4935917,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.0072315,121.5308261,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
23.7050209,120.4630046,2020,2020/4/7,Sacred Ibis,Threskiornis aethiopicus,2,Yunlin County
23.3296365,120.1847515,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,11,Chiayi County
23.326891,120.1706868,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
23.3340742,120.1689076,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi County
23.3296365,120.1847515,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,11,Chiayi County
24.8717394,120.950954,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu County
24.8110443,120.910635,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.7287296,121.7930504,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.5425496,120.7104081,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,17,Miaoli County
22.4390356,120.4893994,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Pingtung County
22.464563,120.471777,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,6,Pingtung County
22.46446,120.471461,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,10,Pingtung County
22.4972218,120.4990477,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,X,Pingtung County
22.464427,120.470616,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,10,Pingtung County
22.497995,120.4950109,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,3,Pingtung County
22.4643943,120.4713642,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,8,Pingtung County
25.08236,121.19792,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
23.2752,120.1621,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.202907,120.104833,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.2773927,120.1654664,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,70,Tainan City
23.2967377,120.1069379,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.202907,120.104833,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.202907,120.104833,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
25.0170177,121.5227365,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0226419,121.5139818,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0072315,121.5308261,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
24.9735514,121.4232481,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
24.9735514,121.4232481,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.0193121,121.923236,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei City
24.3104351,120.5460069,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,65,Taichung City
24.3104351,120.5460069,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,65,Taichung City
23.581021,120.293291,2020,2020/4/8,Sacred Ibis,Threskiornis aethiopicus,50,Yunlin County
24.168898,120.463263,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County
24.8110443,120.910635,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
24.5421093,120.7096651,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,3,Miaoli County
22.4526308,120.5066117,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,25,Pingtung County
22.4716254,120.4685426,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,4,Pingtung County
22.4642405,120.4719533,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,X,Pingtung County
22.4640942,120.472405,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,16,Pingtung County
24.9787919,121.2233779,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,16,Taoyuan City
24.9787919,121.2233779,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,16,Taoyuan City
25.002999,121.3183196,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
23.2773927,120.1654664,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
25.009881,121.5319308,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0332531,121.4858059,2020,2020/4/9,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
23.9290335,120.3165083,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,X,Changhua County
23.9290335,120.3165083,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,X,Changhua County
24.6599371,121.8184608,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.6904666,121.7117478,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
22.4716254,120.4685426,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,20,Pingtung County
22.46466,120.47221,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,10,Pingtung County
22.4716254,120.4685426,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,34,Pingtung County
25.0873403,121.1762558,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,14,Taoyuan City
23.0653132,120.0474398,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
23.2773927,120.1654664,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City
23.202907,120.104833,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City
25.0170177,121.5227365,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0754331,121.5589246,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
24.9727928,121.4203835,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,26,New Taipei City
25.0072315,121.5308261,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
24.2359603,120.5894906,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,25,Taichung City
23.601804,120.161104,2020,2020/4/10,Sacred Ibis,Threskiornis aethiopicus,11,Yunlin County
24.0119141,120.3552105,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,16,Changhua County
24.0119141,120.3552105,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,16,Changhua County
24.046963,120.3875399,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,18,Changhua County
24.0485411,120.3956535,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,18,Changhua County
24.0119141,120.3552105,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,16,Changhua County
24.0485411,120.3956535,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,18,Changhua County
24.046963,120.3875399,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,18,Changhua County
24.046963,120.3875399,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,18,Changhua County
24.0485411,120.3956535,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,18,Changhua County
24.8110443,120.910635,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu City
24.6835499,121.8300664,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.6599371,121.8184608,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.6835499,121.8300664,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.5425496,120.7104081,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,50,Miaoli County
22.4373245,120.4916143,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,15,Pingtung County
22.464078,120.472355,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,33,Pingtung County
22.464143,120.469571,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,51,Pingtung County
22.4526308,120.5066117,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,36,Pingtung County
22.471024,120.4824869,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,10,Pingtung County
22.464143,120.469571,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,51,Pingtung County
22.463939,120.4724368,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.463939,120.4724368,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4716254,120.4685426,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,15,Pingtung County
22.4632871,120.4720933,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,6,Pingtung County
22.4526308,120.5066117,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,36,Pingtung County
22.4716254,120.4685426,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,50,Pingtung County
22.4639241,120.4714239,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,47,Pingtung County
22.4526308,120.5066117,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,36,Pingtung County
22.4642,120.4719,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,50,Pingtung County
22.4526308,120.5066117,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,36,Pingtung County
22.4526308,120.5066117,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,36,Pingtung County
22.4373245,120.4916143,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,15,Pingtung County
22.4526308,120.5066117,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,36,Pingtung County
22.4658028,120.4506322,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,21,Pingtung County
22.4526308,120.5066117,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,36,Pingtung County
22.4716254,120.4685426,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,32,Pingtung County
25.0826135,121.2864119,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan City
25.1017155,121.2277901,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,7,Taoyuan City
25.1017155,121.2277901,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,20,Taoyuan City
25.08236,121.19792,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,8,Taoyuan City
25.0861382,121.2001929,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan City
25.0193121,121.1027455,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,21,Taoyuan City
25.0757708,121.2769587,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,25,Taoyuan City
25.08236,121.19792,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,25,Taoyuan City
25.1017155,121.2277901,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,7,Taoyuan City
25.0651816,121.2745837,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan City
23.32382,120.12027,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,27,Tainan City
23.32382,120.12027,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,27,Tainan City
23.32382,120.12027,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,27,Tainan City
23.32382,120.12027,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,27,Tainan City
23.202907,120.104833,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
23.32382,120.12027,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,27,Tainan City
23.32382,120.12027,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,27,Tainan City
23.202907,120.104833,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
23.32382,120.12027,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,27,Tainan City
25.1182626,121.470058,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
25.0332531,121.4858059,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,44,Taipei City
25.0385785,121.4910784,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,44,Taipei City
25.1333398,121.4942947,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1003657,121.4570117,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,17,New Taipei City
25.1672977,121.4168127,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,25,New Taipei City
25.0193121,121.923236,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,19,New Taipei City
23.7050209,120.4630046,2020,2020/4/11,Sacred Ibis,Threskiornis aethiopicus,4,Yunlin County
24.0485411,120.3956535,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,1,Changhua County
24.0485411,120.3956535,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County
23.9225664,120.3116333,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,40,Changhua County
23.9226389,120.3115278,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,40,Changhua County
23.8748281,120.2880237,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,1,Changhua County
23.9151716,120.306508,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,8,Changhua County
23.9512117,120.321917,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,4,Changhua County
23.3724889,120.1628137,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,19,Chiayi County
23.3724889,120.1628137,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,19,Chiayi County
24.8249477,120.9196016,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
24.8249477,120.9196016,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
24.8249477,120.9196016,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.820795,121.790436,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,16,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.821,121.791,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
22.4299964,120.5020031,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4716254,120.4685426,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,20,Pingtung County
22.4638343,120.4725189,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,5,Pingtung County
22.4634386,120.4724779,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,14,Pingtung County
22.4638309,120.4712001,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,4,Pingtung County
22.4716254,120.4685426,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,17,Pingtung County
23.202907,120.104833,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,17,Tainan City
23.202907,120.104833,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
23.202907,120.104833,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
25.1132329,121.4902563,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,9,Taipei City
25.1206684,121.4658319,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0385785,121.4910784,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
25.1293557,121.4884579,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,12,Taipei City
25.0385785,121.4910784,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1182626,121.470058,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
25.0528967,121.5059697,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1640712,121.4120616,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei City
25.0193121,121.923236,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.0159652,121.9184268,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.0573904,121.4797491,2020,2020/4/12,Sacred Ibis,Threskiornis aethiopicus,8,New Taipei City
24.0274795,120.378643,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,44,Changhua County
24.0274795,120.378643,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,3,Changhua County
23.5004231,120.1357877,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi County
23.5004231,120.1357877,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi County
24.6835499,121.8300664,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.6835499,121.8300664,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.6835499,121.8300664,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.646835,120.790005,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,6,Miaoli County
23.088608,120.0846983,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.0773234,120.0609756,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
25.1293557,121.4884579,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.2331803,121.6327456,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
23.672804,120.314184,2020,2020/4/13,Sacred Ibis,Threskiornis aethiopicus,1,Yunlin County
23.9512117,120.321917,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,37,Changhua County
24.0274795,120.378643,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,34,Changhua County
24.7113576,121.8272523,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,27,Yilan County
24.6835499,121.8300664,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,18,Yilan County
24.7113576,121.8272523,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.700272,121.825078,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,38,Yilan County
23.202907,120.104833,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
23.2577924,120.106844,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
25.1182626,121.470058,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
25.23447,121.6302,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
24.3104351,120.5460069,2020,2020/4/14,Sacred Ibis,Threskiornis aethiopicus,32,Taichung City
24.832129,121.814758,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,7,Yilan County
24.7044006,121.8331647,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,12,Yilan County
22.483526,120.426715,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.480866,120.4297847,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
25.1293557,121.4884579,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1079861,121.4711963,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,12,Taipei City
25.009881,121.5319308,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0226419,121.5139818,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1293557,121.4884579,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.0119213,121.4404819,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei City
25.1860153,121.4220482,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei City
24.3104351,120.5460069,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,15,Taichung City
23.8202683,120.3606112,2020,2020/4/15,Sacred Ibis,Threskiornis aethiopicus,21,Yunlin County
24.9050592,120.9662948,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,7,Hsinchu County
24.8110443,120.910635,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,6,Hsinchu City
24.6835499,121.8300664,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,6,Yilan County
24.7150047,121.8292594,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,11,Yilan County
24.6835499,121.8300664,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
22.4822779,120.4173231,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,1,Kaohsiung City
22.4841239,120.4266321,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
25.0012082,121.3198918,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.0432592,121.2149305,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
25.0868038,121.1748433,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.0170177,121.5227365,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0119213,121.4404819,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,80,New Taipei City
25.0119213,121.4404819,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,80,New Taipei City
25.2262663,121.6421619,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.0001386,121.4385688,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,11,New Taipei City
23.6207928,120.2611398,2020,2020/4/16,Sacred Ibis,Threskiornis aethiopicus,1,Yunlin County
24.0274795,120.378643,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,20,Changhua County
23.3176661,120.149231,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.3435202,120.1209399,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,13,Chiayi County
24.8110443,120.910635,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
24.8110443,120.910635,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
23.2581842,120.1177333,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.299754,120.1122703,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
25.1079861,121.4711963,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.1333398,121.4942947,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0385785,121.4910784,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0119213,121.4404819,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei City
24.9735514,121.4232481,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.0119213,121.4404819,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei City
24.9735514,121.4232481,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
24.094972,120.691429,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,5,Taichung City
23.578779,120.221894,2020,2020/4/17,Sacred Ibis,Threskiornis aethiopicus,27,Yunlin County
24.0274795,120.378643,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,29,Changhua County
24.0274795,120.378643,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,29,Changhua County
23.5110333,120.1244083,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi County
23.4554926,120.1754442,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,9,Chiayi County
23.436818,120.1545954,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
24.8376938,120.9258324,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,6,Hsinchu City
24.7819032,120.905571,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu City
24.8246191,121.7966008,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.7044006,121.8331647,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.7150047,121.8292594,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
25.0868038,121.1748433,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,25,Taoyuan City
23.202907,120.104833,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
