LATITUDE,LONGITUDE,Year,OBSERVATION DATE,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE_PROVINCE
25.0896959,121.5015048,2018,2018/3/28,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
25.0896959,121.5015048,2018,2018/3/28,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
25.0953661,121.494448,2018,2018/3/28,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.0953661,121.494448,2018,2018/3/28,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
23.3337712,120.183595,2018,2018/3/29,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
25.1004107,121.221386,2018,2018/3/29,Sacred Ibis,Threskiornis aethiopicus,X,Taoyuan City
25.0979216,121.2232856,2018,2018/3/29,Sacred Ibis,Threskiornis aethiopicus,X,Taoyuan City
25.0193121,121.923236,2018,2018/3/29,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.0193121,121.923236,2018,2018/3/29,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.0193121,121.923236,2018,2018/3/29,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
23.6645549,120.3751959,2018,2018/3/29,Sacred Ibis,Threskiornis aethiopicus,8,Yunlin County
24.8717394,120.950954,2018,2018/3/30,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu County
25.1110077,121.5058537,2018,2018/3/30,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
24.8110443,120.910635,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,X,Hsinchu City
24.8110443,120.910635,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.7044006,121.8331647,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,12,Yilan County
24.7113576,121.8272523,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,14,Yilan County
25.1169818,121.4728466,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1169818,121.4728466,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1169818,121.4728466,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1169818,121.4728466,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1169818,121.4728466,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0754331,121.5589246,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0754331,121.5589246,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
23.6849195,120.4015108,2018,2018/3/31,Sacred Ibis,Threskiornis aethiopicus,4,Yunlin County
23.5004231,120.1357877,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi County
25.0342374,121.0490048,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.1017155,121.2277901,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
23.03504,120.162964,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,11,Tainan City
25.0385603,121.4911079,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,34,Taipei City
25.1155348,121.4712596,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1155348,121.4712596,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1155348,121.4712596,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1155348,121.4712596,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1155348,121.4712596,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1155348,121.4712596,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1155348,121.4712596,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1135025,121.4901853,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.1110077,121.5058537,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1132329,121.4902563,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.094402,121.459415,2018,2018/4/1,Sacred Ibis,Threskiornis aethiopicus,50,New Taipei City
23.9787529,120.3380156,2018,2018/4/2,Sacred Ibis,Threskiornis aethiopicus,X,Changhua County
23.5149462,120.1547503,2018,2018/4/2,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi County
25.1672977,121.4168127,2018,2018/4/2,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
23.5150881,120.1541951,2018,2018/4/3,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
23.3296365,120.1847515,2018,2018/4/3,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi County
23.50798,120.160604,2018,2018/4/3,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.2099933,120.1031399,2018,2018/4/3,Sacred Ibis,Threskiornis aethiopicus,18,Tainan City
25.1135025,121.4901853,2018,2018/4/3,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
24.3251835,120.5595168,2018,2018/4/3,Sacred Ibis,Threskiornis aethiopicus,50,Taichung City
23.9437623,120.3186125,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,13,Changhua County
23.9437623,120.3186125,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,3,Changhua County
24.1099353,120.5501453,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,1,Changhua County
23.9437623,120.3186125,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,3,Changhua County
23.9357274,120.3214259,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,41,Changhua County
23.9225664,120.3116333,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,21,Changhua County
24.0500182,120.5557199,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,1,Changhua County
23.326891,120.1706868,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi County
22.8849011,120.1981886,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,8,Kaohsiung City
25.1110077,121.5058537,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.1135025,121.4901853,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1293557,121.4884579,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,13,Taipei City
25.2675112,121.4833236,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,30,New Taipei City
25.1233323,121.4352831,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,4,New Taipei City
23.827756,120.2567732,2018,2018/4/4,Sacred Ibis,Threskiornis aethiopicus,4,Yunlin County
24.0144018,120.3562438,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,10,Changhua County
24.0119141,120.3552105,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County
24.0119141,120.3552105,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County
23.4969401,120.1609039,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi County
23.2773927,120.1654664,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.32824,120.123462,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,14,Tainan City
23.1582748,120.0870466,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,12,Tainan City
23.166376,120.114371,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,20,Tainan City
23.1666684,120.1143991,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,20,Tainan City
25.1280927,121.477654,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1280927,121.477654,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1790877,121.429106,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,9,New Taipei City
25.1233323,121.4352831,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,14,New Taipei City
25.1233323,121.4352831,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,14,New Taipei City
25.1233323,121.4352831,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,14,New Taipei City
25.1003657,121.4570117,2018,2018/4/5,Sacred Ibis,Threskiornis aethiopicus,9,New Taipei City
23.8554604,120.2729639,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,4,Changhua County
24.0485411,120.3956535,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County
24.793566,120.9175068,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu City
24.793566,120.9175068,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu City
25.0862435,121.1998431,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.101673,121.219711,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,7,Taoyuan City
23.046866,120.10639,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
25.0385603,121.4911079,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,7,Taipei City
25.1293557,121.4884579,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.1567492,121.4558503,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,130,New Taipei City
24.220753,120.563646,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,2,Taichung City
24.220753,120.563646,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,2,Taichung City
24.220753,120.563646,2018,2018/4/6,Sacred Ibis,Threskiornis aethiopicus,2,Taichung City
23.4905714,120.1358521,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi County
23.50798,120.160604,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
23.494173,120.150852,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
23.50798,120.160604,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
23.4905714,120.1358521,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi County
23.494173,120.150852,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
24.836469,121.811353,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
25.0868038,121.1748433,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
23.2099933,120.1031399,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
25.1293557,121.4884579,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1157727,121.4682367,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1157727,121.4682367,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1110077,121.5058537,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.1182626,121.470058,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City
25.1182626,121.470058,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City
25.1293557,121.4884579,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1174232,121.4646868,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.0385603,121.4911079,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1174232,121.4646868,2018,2018/4/7,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
24.0274795,120.378643,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Changhua County
23.326891,120.1706868,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
23.326891,120.1706868,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
23.326891,120.1706868,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
23.326891,120.1706868,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
23.326891,120.1706868,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
23.326891,120.1706868,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
23.326891,120.1706868,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
23.3424896,120.1519532,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.3424896,120.1519532,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.3424896,120.1519532,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.3424896,120.1519532,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.3424896,120.1519532,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.3424896,120.1519532,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.3424896,120.1519532,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
23.326891,120.1706868,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
24.8239764,121.8039715,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.8239764,121.8039715,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.8239764,121.8039715,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.8239764,121.8039715,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.836469,121.811353,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
22.8849011,120.1981886,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Kaohsiung City
22.8849011,120.1981886,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,15,Kaohsiung City
24.543171,120.710866,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,16,Miaoli County
24.5425496,120.7104081,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,6,Miaoli County
24.5425496,120.7104081,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,6,Miaoli County
24.5425496,120.7104081,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,16,Miaoli County
23.0715735,120.0656533,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
23.2358648,120.1103818,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.0754315,120.0486356,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,50,Tainan City
25.1293557,121.4884579,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,7,Taipei City
25.1293557,121.4884579,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,7,Taipei City
25.1079861,121.4711963,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City
25.1079861,121.4711963,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,25,Taipei City
25.1079861,121.4711963,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,22,Taipei City
25.1135025,121.4901853,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1079861,121.4711963,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,25,Taipei City
25.1135025,121.4901853,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1135025,121.4901853,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1132329,121.4902563,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1293557,121.4884579,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1293557,121.4884579,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,7,Taipei City
25.1099207,121.4661527,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,200,Taipei City
25.1293557,121.4884579,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.1293557,121.4884579,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1099207,121.4661527,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,200,Taipei City
25.108101,121.4712489,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.1987992,121.4282987,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,7,New Taipei City
25.1987992,121.4282987,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,7,New Taipei City
25.0897576,121.4503384,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,9,New Taipei City
25.1863734,121.4215439,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,18,New Taipei City
25.1863734,121.4215439,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,18,New Taipei City
25.2099792,121.4369944,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei City
25.0193121,121.923236,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.0193121,121.923236,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.2099792,121.4369944,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei City
24.306488,120.548573,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,4,Taichung City
24.306795,120.549561,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,2,Taichung City
24.2046587,120.4921199,2018,2018/4/8,Sacred Ibis,Threskiornis aethiopicus,1,Taichung City
24.7044006,121.8331647,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
23.1911307,120.1012281,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,14,Tainan City
23.2099933,120.1031399,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
23.210735,120.10398,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.191296,120.099372,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,14,Tainan City
23.191338,120.108869,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
23.2099933,120.1031399,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
25.1169818,121.4728466,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1132329,121.4902563,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1003657,121.4570117,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,86,New Taipei City
25.1003657,121.4570117,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,86,New Taipei City
24.2058062,120.4951215,2018,2018/4/9,Sacred Ibis,Threskiornis aethiopicus,1,Taichung City
25.1040861,121.2245286,2018,2018/4/10,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.0385603,121.4911079,2018,2018/4/10,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
25.1182626,121.470058,2018,2018/4/10,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.1169818,121.4728466,2018,2018/4/10,Sacred Ibis,Threskiornis aethiopicus,11,Taipei City
24.2058062,120.4951215,2018,2018/4/10,Sacred Ibis,Threskiornis aethiopicus,64,Taichung City
23.2099933,120.1031399,2018,2018/4/11,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.2099933,120.1031399,2018,2018/4/11,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
23.2099933,120.1031399,2018,2018/4/11,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.2108851,120.1035715,2018,2018/4/11,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
25.1293557,121.4884579,2018,2018/4/11,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.1169818,121.4728466,2018,2018/4/11,Sacred Ibis,Threskiornis aethiopicus,24,Taipei City
24.3116212,120.5497334,2018,2018/4/11,Sacred Ibis,Threskiornis aethiopicus,5,Taichung City
23.668149,120.3924193,2018,2018/4/11,Sacred Ibis,Threskiornis aethiopicus,11,Yunlin County
23.2099933,120.1031399,2018,2018/4/12,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/12,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/12,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.2099933,120.1031399,2018,2018/4/12,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
25.1169818,121.4728466,2018,2018/4/12,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1182626,121.470058,2018,2018/4/12,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
24.0485411,120.3956535,2018,2018/4/13,Sacred Ibis,Threskiornis aethiopicus,5,Changhua County
25.1155348,121.4712596,2018,2018/4/13,Sacred Ibis,Threskiornis aethiopicus,50,Taipei City
25.0240856,121.4487834,2018,2018/4/13,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.0240856,121.4487834,2018,2018/4/13,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
24.306488,120.548573,2018,2018/4/13,Sacred Ibis,Threskiornis aethiopicus,50,Taichung City
24.793566,120.9175068,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
24.8239764,121.8039715,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,21,Yilan County
24.7150047,121.8292594,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.7150047,121.8292594,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.5425496,120.7104081,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,1,Miaoli County
23.2773927,120.1654664,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,12,Tainan City
23.2099933,120.1031399,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.2099933,120.1031399,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.2099933,120.1031399,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
23.0754315,120.0486356,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,7,Tainan City
23.2106953,120.1043153,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
25.1132329,121.4902563,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0997847,121.4605147,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,8,New Taipei City
25.2331803,121.6327456,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,9,New Taipei City
25.2331803,121.6327456,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,9,New Taipei City
25.2331803,121.6327456,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,9,New Taipei City
25.2331803,121.6327456,2018,2018/4/14,Sacred Ibis,Threskiornis aethiopicus,9,New Taipei City
23.8602059,120.2596151,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,23,Changhua County
24.0307083,120.3829372,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County
23.8819451,120.2931561,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,4,Changhua County
23.868728,120.2824295,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,22,Changhua County
23.889423,120.297167,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,25,Changhua County
23.5004231,120.1357877,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi County
24.810037,120.910258,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,9,Hsinchu City
24.8110443,120.910635,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,9,Hsinchu City
24.8110443,120.910635,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu City
24.8110443,120.910635,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.793566,120.9175068,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.793566,120.9175068,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,25,Hsinchu City
24.793566,120.9175068,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu City
24.8110443,120.910635,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,9,Hsinchu City
24.704249,121.828781,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.704249,121.828781,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.6710164,121.8233444,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.6599371,121.8184608,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.6599371,121.8184608,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,6,Yilan County
25.0861382,121.2001929,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
25.0861382,121.2001929,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
23.2109,120.1029333,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.2109372,120.1026884,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
23.2130698,120.100286,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.08871,120.0843683,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.2109,120.1029333,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.2109,120.1029333,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.2130698,120.100286,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
25.0385603,121.4911079,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
25.0385603,121.4911079,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
25.1191951,121.4632022,2018,2018/4/15,Sacred Ibis,Threskiornis aethiopicus,16,Taipei City
