fishingMethodCodeAppliedByFA	taxonID	fishingQuantityInTon	year
212	6000	713 	2009
213	6000	NA	2009
214	6000	638 	2009
219	6000	NA	2009
221	6000	NA	2009
299	6000	140 	2009
301	6000	989 	2009
302	6000	352 	2009
303	6000	704 	2009
304	6000	5601 	2009
305	6000	45 	2009
306	6000	523 	2009
307	6000	684 	2009
308	6000	30 	2009
309	6000	16 	2009
310	6000	5 	2009
399	6000	725 	2009
101	6102	25 	2009
102	6102	NA	2009
103	6102	NA	2009
104	6102	NA	2009
106	6102	NA	2009
108	6102	NA	2009
199	6102	NA	2009
201	6102	NA	2009
202	6102	NA	2009
203	6102	3 	2009
204	6102	299 	2009
205	6102	34 	2009
206	6102	NA	2009
209	6102	NA	2009
211	6102	NA	2009
212	6102	NA	2009
213	6102	NA	2009
214	6102	8 	2009
219	6102	NA	2009
221	6102	NA	2009
299	6102	NA	2009
301	6102	18 	2009
302	6102	0 	2009
303	6102	NA	2009
304	6102	135 	2009
305	6102	8 	2009
306	6102	41 	2009
307	6102	NA	2009
308	6102	NA	2009
309	6102	NA	2009
310	6102	NA	2009
399	6102	26 	2009
101	6103	NA	2009
102	6103	NA	2009
103	6103	NA	2009
104	6103	NA	2009
106	6103	68746 	2009
108	6103	NA	2009
199	6103	NA	2009
201	6103	NA	2009
202	6103	NA	2009
203	6103	NA	2009
204	6103	NA	2009
205	6103	NA	2009
206	6103	NA	2009
209	6103	NA	2009
211	6103	NA	2009
212	6103	NA	2009
213	6103	NA	2009
214	6103	3 	2009
219	6103	NA	2009
221	6103	NA	2009
299	6103	NA	2009
301	6103	NA	2009
302	6103	NA	2009
303	6103	NA	2009
304	6103	1 	2009
305	6103	NA	2009
306	6103	1 	2009
307	6103	NA	2009
308	6103	NA	2009
309	6103	NA	2009
310	6103	NA	2009
399	6103	0 	2009
101	6104	1220 	2009
102	6104	NA	2009
103	6104	NA	2009
104	6104	NA	2009
106	6104	NA	2009
108	6104	NA	2009
199	6104	NA	2009
201	6104	NA	2009
202	6104	NA	2009
203	6104	596 	2009
204	6104	1169 	2009
205	6104	8 	2009
206	6104	NA	2009
209	6104	NA	2009
211	6104	NA	2009
212	6104	NA	2009
213	6104	NA	2009
214	6104	6 	2009
219	6104	NA	2009
221	6104	NA	2009
299	6104	NA	2009
301	6104	0 	2009
302	6104	NA	2009
303	6104	1564 	2009
304	6104	13 	2009
305	6104	2 	2009
306	6104	26 	2009
307	6104	NA	2009
308	6104	NA	2009
309	6104	NA	2009
310	6104	NA	2009
399	6104	14 	2009
101	6109	72 	2009
102	6109	NA	2009
103	6109	NA	2009
104	6109	NA	2009
106	6109	NA	2009
108	6109	NA	2009
199	6109	NA	2009
201	6109	NA	2009
202	6109	NA	2009
203	6109	NA	2009
204	6109	132 	2009
205	6109	1 	2009
206	6109	NA	2009
209	6109	NA	2009
211	6109	NA	2009
212	6109	NA	2009
213	6109	NA	2009
214	6109	NA	2009
219	6109	NA	2009
221	6109	NA	2009
299	6109	NA	2009
301	6109	NA	2009
302	6109	2 	2009
303	6109	NA	2009
304	6109	0 	2009
305	6109	2 	2009
306	6109	NA	2009
307	6109	NA	2009
308	6109	NA	2009
309	6109	NA	2009
310	6109	NA	2009
399	6109	0 	2009
101	6199	NA	2009
102	6199	NA	2009
103	6199	NA	2009
104	6199	NA	2009
106	6199	NA	2009
108	6199	NA	2009
199	6199	NA	2009
201	6199	NA	2009
202	6199	NA	2009
203	6199	NA	2009
204	6199	8 	2009
205	6199	1 	2009
206	6199	NA	2009
209	6199	NA	2009
211	6199	NA	2009
212	6199	NA	2009
213	6199	NA	2009
214	6199	NA	2009
219	6199	NA	2009
221	6199	NA	2009
299	6199	NA	2009
301	6199	0 	2009
302	6199	NA	2009
303	6199	NA	2009
304	6199	0 	2009
305	6199	0 	2009
306	6199	NA	2009
307	6199	NA	2009
308	6199	NA	2009
309	6199	NA	2009
310	6199	NA	2009
399	6199	3 	2009
101	6201	NA	2009
102	6201	NA	2009
103	6201	NA	2009
104	6201	NA	2009
106	6201	NA	2009
108	6201	NA	2009
199	6201	NA	2009
201	6201	NA	2009
202	6201	NA	2009
203	6201	NA	2009
204	6201	2 	2009
205	6201	NA	2009
206	6201	NA	2009
209	6201	NA	2009
211	6201	NA	2009
212	6201	NA	2009
213	6201	NA	2009
214	6201	NA	2009
219	6201	NA	2009
221	6201	NA	2009
299	6201	NA	2009
301	6201	NA	2009
302	6201	NA	2009
303	6201	NA	2009
304	6201	9 	2009
305	6201	2 	2009
306	6201	NA	2009
307	6201	NA	2009
308	6201	NA	2009
309	6201	NA	2009
310	6201	NA	2009
399	6201	0 	2009
101	6202	862 	2009
102	6202	NA	2009
103	6202	NA	2009
104	6202	NA	2009
106	6202	NA	2009
108	6202	NA	2009
199	6202	NA	2009
201	6202	NA	2009
202	6202	NA	2009
203	6202	NA	2009
204	6202	880 	2009
205	6202	2 	2009
206	6202	NA	2009
209	6202	NA	2009
211	6202	NA	2009
212	6202	NA	2009
213	6202	NA	2009
214	6202	NA	2009
219	6202	NA	2009
221	6202	NA	2009
299	6202	NA	2009
301	6202	NA	2009
302	6202	NA	2009
303	6202	NA	2009
304	6202	11 	2009
305	6202	0 	2009
306	6202	NA	2009
307	6202	NA	2009
308	6202	NA	2009
309	6202	NA	2009
310	6202	NA	2009
399	6202	NA	2009
101	6203	NA	2009
102	6203	NA	2009
103	6203	NA	2009
104	6203	NA	2009
106	6203	NA	2009
108	6203	NA	2009
199	6203	NA	2009
201	6203	NA	2009
202	6203	NA	2009
203	6203	NA	2009
204	6203	9 	2009
205	6203	1 	2009
206	6203	NA	2009
209	6203	NA	2009
211	6203	NA	2009
212	6203	NA	2009
213	6203	NA	2009
214	6203	NA	2009
219	6203	NA	2009
221	6203	NA	2009
299	6203	NA	2009
301	6203	NA	2009
302	6203	NA	2009
303	6203	NA	2009
304	6203	3 	2009
305	6203	3 	2009
306	6203	NA	2009
307	6203	NA	2009
308	6203	NA	2009
309	6203	NA	2009
310	6203	NA	2009
399	6203	3 	2009
101	6204	NA	2009
102	6204	NA	2009
103	6204	NA	2009
104	6204	NA	2009
106	6204	NA	2009
108	6204	NA	2009
199	6204	NA	2009
201	6204	NA	2009
202	6204	NA	2009
203	6204	NA	2009
204	6204	NA	2009
205	6204	NA	2009
206	6204	NA	2009
209	6204	NA	2009
211	6204	NA	2009
212	6204	NA	2009
213	6204	NA	2009
214	6204	NA	2009
219	6204	NA	2009
221	6204	NA	2009
299	6204	NA	2009
301	6204	NA	2009
302	6204	NA	2009
303	6204	NA	2009
304	6204	NA	2009
305	6204	NA	2009
306	6204	NA	2009
307	6204	NA	2009
308	6204	NA	2009
309	6204	NA	2009
310	6204	NA	2009
399	6204	NA	2009
101	6205	NA	2009
102	6205	NA	2009
103	6205	NA	2009
104	6205	NA	2009
106	6205	NA	2009
108	6205	NA	2009
199	6205	NA	2009
201	6205	NA	2009
202	6205	NA	2009
203	6205	NA	2009
204	6205	165 	2009
205	6205	1 	2009
206	6205	NA	2009
209	6205	NA	2009
211	6205	NA	2009
212	6205	NA	2009
213	6205	NA	2009
214	6205	NA	2009
219	6205	NA	2009
221	6205	NA	2009
299	6205	NA	2009
301	6205	NA	2009
302	6205	NA	2009
303	6205	NA	2009
304	6205	6 	2009
305	6205	6 	2009
306	6205	NA	2009
307	6205	NA	2009
308	6205	NA	2009
309	6205	NA	2009
310	6205	NA	2009
399	6205	NA	2009
101	6206	NA	2009
102	6206	NA	2009
103	6206	NA	2009
104	6206	NA	2009
106	6206	NA	2009
108	6206	NA	2009
199	6206	NA	2009
201	6206	NA	2009
202	6206	NA	2009
203	6206	NA	2009
204	6206	154 	2009
205	6206	4 	2009
206	6206	NA	2009
209	6206	NA	2009
211	6206	NA	2009
212	6206	NA	2009
213	6206	NA	2009
214	6206	NA	2009
219	6206	NA	2009
221	6206	NA	2009
299	6206	NA	2009
301	6206	NA	2009
302	6206	NA	2009
303	6206	NA	2009
304	6206	4 	2009
305	6206	109 	2009
306	6206	NA	2009
307	6206	NA	2009
308	6206	NA	2009
309	6206	NA	2009
310	6206	NA	2009
399	6206	2 	2009
101	6207	866 	2009
102	6207	NA	2009
103	6207	NA	2009
104	6207	NA	2009
106	6207	NA	2009
108	6207	NA	2009
199	6207	NA	2009
201	6207	NA	2009
202	6207	NA	2009
203	6207	NA	2009
204	6207	647 	2009
205	6207	0 	2009
206	6207	NA	2009
209	6207	NA	2009
211	6207	NA	2009
212	6207	NA	2009
213	6207	NA	2009
214	6207	NA	2009
219	6207	NA	2009
221	6207	NA	2009
299	6207	NA	2009
301	6207	NA	2009
302	6207	NA	2009
303	6207	NA	2009
304	6207	6 	2009
305	6207	26 	2009
306	6207	NA	2009
307	6207	NA	2009
308	6207	NA	2009
309	6207	NA	2009
310	6207	NA	2009
399	6207	0 	2009
101	6208	1460 	2009
102	6208	NA	2009
103	6208	NA	2009
104	6208	NA	2009
106	6208	NA	2009
108	6208	NA	2009
199	6208	NA	2009
201	6208	NA	2009
202	6208	NA	2009
203	6208	NA	2009
204	6208	NA	2009
205	6208	NA	2009
206	6208	NA	2009
209	6208	NA	2009
211	6208	NA	2009
212	6208	NA	2009
213	6208	NA	2009
214	6208	NA	2009
219	6208	NA	2009
221	6208	NA	2009
299	6208	NA	2009
301	6208	NA	2009
302	6208	NA	2009
303	6208	NA	2009
304	6208	3 	2009
305	6208	NA	2009
306	6208	NA	2009
307	6208	NA	2009
308	6208	NA	2009
309	6208	NA	2009
310	6208	NA	2009
399	6208	NA	2009
101	6209	NA	2009
102	6209	NA	2009
103	6209	NA	2009
104	6209	NA	2009
106	6209	NA	2009
108	6209	NA	2009
199	6209	NA	2009
201	6209	NA	2009
202	6209	NA	2009
203	6209	NA	2009
204	6209	2 	2009
205	6209	NA	2009
206	6209	NA	2009
209	6209	NA	2009
211	6209	NA	2009
212	6209	NA	2009
213	6209	NA	2009
214	6209	NA	2009
219	6209	NA	2009
221	6209	NA	2009
299	6209	NA	2009
301	6209	NA	2009
302	6209	NA	2009
303	6209	NA	2009
304	6209	8 	2009
305	6209	2 	2009
306	6209	NA	2009
307	6209	NA	2009
308	6209	NA	2009
309	6209	NA	2009
310	6209	NA	2009
399	6209	NA	2009
101	6210	NA	2009
102	6210	NA	2009
103	6210	NA	2009
104	6210	NA	2009
106	6210	NA	2009
108	6210	NA	2009
199	6210	NA	2009
201	6210	NA	2009
202	6210	NA	2009
203	6210	NA	2009
204	6210	NA	2009
205	6210	0 	2009
206	6210	NA	2009
209	6210	NA	2009
211	6210	NA	2009
212	6210	NA	2009
213	6210	NA	2009
214	6210	NA	2009
219	6210	NA	2009
221	6210	NA	2009
299	6210	NA	2009
301	6210	NA	2009
302	6210	NA	2009
303	6210	NA	2009
304	6210	11 	2009
305	6210	NA	2009
306	6210	NA	2009
307	6210	NA	2009
308	6210	NA	2009
309	6210	NA	2009
310	6210	NA	2009
399	6210	NA	2009
101	6220	NA	2009
102	6220	NA	2009
103	6220	NA	2009
104	6220	NA	2009
106	6220	NA	2009
108	6220	NA	2009
199	6220	NA	2009
201	6220	NA	2009
202	6220	NA	2009
203	6220	NA	2009
204	6220	4 	2009
205	6220	NA	2009
206	6220	NA	2009
209	6220	NA	2009
211	6220	NA	2009
212	6220	NA	2009
213	6220	NA	2009
214	6220	NA	2009
219	6220	NA	2009
221	6220	NA	2009
299	6220	NA	2009
301	6220	NA	2009
302	6220	NA	2009
303	6220	NA	2009
304	6220	6 	2009
305	6220	NA	2009
306	6220	NA	2009
307	6220	NA	2009
308	6220	NA	2009
309	6220	NA	2009
310	6220	NA	2009
399	6220	NA	2009
101	6221	NA	2009
102	6221	NA	2009
103	6221	NA	2009
104	6221	NA	2009
106	6221	NA	2009
108	6221	NA	2009
199	6221	NA	2009
201	6221	NA	2009
202	6221	NA	2009
203	6221	NA	2009
204	6221	NA	2009
205	6221	NA	2009
206	6221	NA	2009
209	6221	NA	2009
211	6221	NA	2009
212	6221	NA	2009
213	6221	NA	2009
214	6221	NA	2009
219	6221	NA	2009
221	6221	NA	2009
299	6221	NA	2009
301	6221	NA	2009
302	6221	NA	2009
303	6221	NA	2009
304	6221	NA	2009
305	6221	1076 	2009
306	6221	NA	2009
307	6221	NA	2009
308	6221	NA	2009
309	6221	NA	2009
310	6221	NA	2009
399	6221	NA	2009
101	6222	NA	2009
102	6222	NA	2009
103	6222	NA	2009
104	6222	NA	2009
106	6222	NA	2009
108	6222	NA	2009
199	6222	NA	2009
201	6222	NA	2009
202	6222	NA	2009
203	6222	NA	2009
204	6222	NA	2009
205	6222	NA	2009
206	6222	NA	2009
209	6222	NA	2009
211	6222	NA	2009
212	6222	NA	2009
213	6222	NA	2009
214	6222	NA	2009
219	6222	NA	2009
221	6222	NA	2009
299	6222	NA	2009
301	6222	NA	2009
302	6222	NA	2009
303	6222	NA	2009
304	6222	NA	2009
305	6222	1348 	2009
306	6222	NA	2009
307	6222	NA	2009
308	6222	NA	2009
309	6222	NA	2009
310	6222	NA	2009
399	6222	NA	2009
101	6299	1131 	2009
102	6299	NA	2009
103	6299	NA	2009
104	6299	NA	2009
106	6299	NA	2009
108	6299	NA	2009
199	6299	NA	2009
201	6299	NA	2009
202	6299	NA	2009
203	6299	NA	2009
204	6299	2523 	2009
205	6299	45 	2009
206	6299	NA	2009
209	6299	NA	2009
211	6299	NA	2009
212	6299	NA	2009
213	6299	NA	2009
214	6299	NA	2009
219	6299	NA	2009
221	6299	NA	2009
299	6299	NA	2009
301	6299	1 	2009
302	6299	1 	2009
303	6299	NA	2009
304	6299	66 	2009
305	6299	21 	2009
306	6299	NA	2009
307	6299	NA	2009
308	6299	NA	2009
309	6299	NA	2009
310	6299	NA	2009
399	6299	21 	2009
101	6300	2880 	2009
102	6300	NA	2009
103	6300	NA	2009
104	6300	NA	2009
106	6300	NA	2009
108	6300	NA	2009
199	6300	NA	2009
201	6300	NA	2009
202	6300	NA	2009
203	6300	NA	2009
204	6300	599 	2009
205	6300	NA	2009
206	6300	NA	2009
209	6300	NA	2009
211	6300	NA	2009
212	6300	NA	2009
213	6300	NA	2009
214	6300	NA	2009
219	6300	NA	2009
221	6300	NA	2009
299	6300	NA	2009
301	6300	NA	2009
302	6300	NA	2009
303	6300	NA	2009
304	6300	0 	2009
305	6300	0 	2009
306	6300	NA	2009
307	6300	NA	2009
308	6300	NA	2009
309	6300	NA	2009
310	6300	NA	2009
399	6300	0 	2009
101	6401	14 	2009
102	6401	NA	2009
103	6401	NA	2009
104	6401	NA	2009
106	6401	NA	2009
108	6401	NA	2009
199	6401	NA	2009
201	6401	NA	2009
202	6401	NA	2009
203	6401	NA	2009
204	6401	4 	2009
205	6401	0 	2009
206	6401	NA	2009
209	6401	NA	2009
211	6401	NA	2009
212	6401	NA	2009
213	6401	NA	2009
214	6401	NA	2009
219	6401	NA	2009
221	6401	NA	2009
299	6401	191 	2009
301	6401	NA	2009
302	6401	NA	2009
303	6401	NA	2009
304	6401	15 	2009
305	6401	1 	2009
306	6401	NA	2009
307	6401	NA	2009
308	6401	NA	2009
309	6401	NA	2009
310	6401	NA	2009
399	6401	NA	2009
101	6402	2396 	2009
102	6402	NA	2009
103	6402	NA	2009
104	6402	NA	2009
106	6402	NA	2009
108	6402	NA	2009
199	6402	NA	2009
201	6402	NA	2009
202	6402	NA	2009
203	6402	NA	2009
204	6402	545 	2009
205	6402	11 	2009
206	6402	NA	2009
209	6402	NA	2009
211	6402	NA	2009
212	6402	NA	2009
213	6402	NA	2009
214	6402	NA	2009
219	6402	NA	2009
221	6402	NA	2009
299	6402	NA	2009
301	6402	NA	2009
302	6402	NA	2009
303	6402	NA	2009
304	6402	39 	2009
305	6402	8 	2009
306	6402	NA	2009
307	6402	NA	2009
308	6402	NA	2009
309	6402	NA	2009
310	6402	NA	2009
399	6402	0 	2009
101	6404	NA	2009
102	6404	NA	2009
103	6404	NA	2009
104	6404	NA	2009
106	6404	NA	2009
108	6404	NA	2009
199	6404	NA	2009
201	6404	NA	2009
202	6404	NA	2009
203	6404	NA	2009
204	6404	NA	2009
205	6404	NA	2009
206	6404	NA	2009
209	6404	NA	2009
211	6404	NA	2009
212	6404	NA	2009
213	6404	NA	2009
214	6404	NA	2009
219	6404	NA	2009
221	6404	NA	2009
299	6404	NA	2009
301	6404	NA	2009
302	6404	NA	2009
303	6404	NA	2009
304	6404	NA	2009
305	6404	NA	2009
306	6404	NA	2009
307	6404	NA	2009
308	6404	NA	2009
309	6404	NA	2009
310	6404	NA	2009
399	6404	NA	2009
101	6499	1230 	2009
102	6499	NA	2009
103	6499	NA	2009
104	6499	NA	2009
106	6499	NA	2009
108	6499	NA	2009
199	6499	NA	2009
201	6499	NA	2009
202	6499	NA	2009
203	6499	NA	2009
204	6499	1132 	2009
205	6499	84 	2009
206	6499	NA	2009
209	6499	NA	2009
211	6499	NA	2009
212	6499	NA	2009
213	6499	NA	2009
214	6499	NA	2009
219	6499	NA	2009
221	6499	NA	2009
299	6499	68 	2009
301	6499	32 	2009
302	6499	NA	2009
303	6499	NA	2009
304	6499	136 	2009
305	6499	2 	2009
306	6499	NA	2009
307	6499	NA	2009
308	6499	NA	2009
309	6499	NA	2009
310	6499	NA	2009
399	6499	28 	2009
101	6501	NA	2009
102	6501	NA	2009
103	6501	NA	2009
104	6501	NA	2009
106	6501	NA	2009
108	6501	NA	2009
199	6501	NA	2009
201	6501	NA	2009
202	6501	NA	2009
203	6501	NA	2009
204	6501	NA	2009
205	6501	NA	2009
206	6501	NA	2009
209	6501	NA	2009
211	6501	NA	2009
212	6501	NA	2009
213	6501	NA	2009
214	6501	NA	2009
219	6501	NA	2009
221	6501	NA	2009
299	6501	NA	2009
301	6501	NA	2009
302	6501	NA	2009
303	6501	NA	2009
304	6501	NA	2009
305	6501	NA	2009
306	6501	NA	2009
307	6501	NA	2009
308	6501	NA	2009
309	6501	NA	2009
310	6501	NA	2009
399	6501	NA	2009
101	6502	NA	2009
102	6502	NA	2009
103	6502	NA	2009
104	6502	NA	2009
106	6502	NA	2009
108	6502	NA	2009
199	6502	NA	2009
201	6502	NA	2009
202	6502	NA	2009
203	6502	NA	2009
204	6502	NA	2009
205	6502	NA	2009
206	6502	NA	2009
209	6502	NA	2009
211	6502	NA	2009
212	6502	NA	2009
213	6502	NA	2009
214	6502	NA	2009
219	6502	NA	2009
221	6502	NA	2009
299	6502	NA	2009
301	6502	NA	2009
302	6502	NA	2009
303	6502	NA	2009
304	6502	NA	2009
305	6502	NA	2009
306	6502	NA	2009
307	6502	NA	2009
308	6502	NA	2009
309	6502	NA	2009
310	6502	NA	2009
399	6502	NA	2009
101	6503	NA	2009
102	6503	NA	2009
103	6503	NA	2009
104	6503	NA	2009
106	6503	NA	2009
108	6503	NA	2009
199	6503	NA	2009
201	6503	NA	2009
202	6503	NA	2009
203	6503	NA	2009
204	6503	NA	2009
205	6503	NA	2009
206	6503	NA	2009
209	6503	NA	2009
211	6503	NA	2009
212	6503	NA	2009
213	6503	NA	2009
214	6503	NA	2009
219	6503	NA	2009
221	6503	NA	2009
299	6503	NA	2009
301	6503	NA	2009
302	6503	NA	2009
303	6503	NA	2009
304	6503	NA	2009
305	6503	NA	2009
306	6503	NA	2009
307	6503	NA	2009
308	6503	NA	2009
309	6503	NA	2009
310	6503	NA	2009
399	6503	NA	2009
101	6504	NA	2009
102	6504	NA	2009
103	6504	NA	2009
104	6504	NA	2009
106	6504	NA	2009
108	6504	NA	2009
199	6504	NA	2009
201	6504	NA	2009
202	6504	NA	2009
203	6504	NA	2009
204	6504	NA	2009
205	6504	NA	2009
206	6504	NA	2009
209	6504	NA	2009
211	6504	NA	2009
212	6504	NA	2009
213	6504	NA	2009
214	6504	NA	2009
219	6504	NA	2009
221	6504	NA	2009
299	6504	NA	2009
301	6504	NA	2009
302	6504	NA	2009
303	6504	NA	2009
304	6504	NA	2009
305	6504	NA	2009
306	6504	NA	2009
307	6504	NA	2009
308	6504	NA	2009
309	6504	NA	2009
310	6504	NA	2009
399	6504	NA	2009
101	6507	NA	2009
102	6507	NA	2009
103	6507	NA	2009
104	6507	NA	2009
106	6507	NA	2009
108	6507	NA	2009
199	6507	NA	2009
201	6507	NA	2009
202	6507	NA	2009
203	6507	NA	2009
204	6507	NA	2009
205	6507	NA	2009
206	6507	NA	2009
209	6507	NA	2009
211	6507	NA	2009
212	6507	NA	2009
213	6507	NA	2009
214	6507	NA	2009
219	6507	NA	2009
221	6507	NA	2009
299	6507	NA	2009
301	6507	NA	2009
302	6507	NA	2009
303	6507	NA	2009
304	6507	NA	2009
305	6507	NA	2009
306	6507	NA	2009
307	6507	NA	2009
308	6507	NA	2009
309	6507	NA	2009
310	6507	NA	2009
399	6507	NA	2009
101	6508	NA	2009
102	6508	NA	2009
103	6508	NA	2009
104	6508	NA	2009
106	6508	NA	2009
108	6508	NA	2009
199	6508	NA	2009
201	6508	NA	2009
202	6508	NA	2009
203	6508	NA	2009
204	6508	9 	2009
205	6508	NA	2009
206	6508	NA	2009
209	6508	NA	2009
211	6508	NA	2009
212	6508	NA	2009
213	6508	NA	2009
214	6508	NA	2009
219	6508	NA	2009
221	6508	NA	2009
299	6508	NA	2009
301	6508	NA	2009
302	6508	NA	2009
303	6508	NA	2009
304	6508	0 	2009
305	6508	1 	2009
306	6508	NA	2009
307	6508	NA	2009
308	6508	NA	2009
309	6508	NA	2009
310	6508	NA	2009
399	6508	4 	2009
101	6511	NA	2009
102	6511	NA	2009
103	6511	NA	2009
104	6511	NA	2009
106	6511	NA	2009
108	6511	NA	2009
199	6511	NA	2009
201	6511	NA	2009
202	6511	NA	2009
203	6511	NA	2009
204	6511	NA	2009
205	6511	NA	2009
206	6511	NA	2009
209	6511	NA	2009
211	6511	NA	2009
212	6511	NA	2009
213	6511	NA	2009
214	6511	NA	2009
219	6511	NA	2009
221	6511	NA	2009
299	6511	NA	2009
301	6511	NA	2009
302	6511	NA	2009
303	6511	NA	2009
304	6511	NA	2009
305	6511	NA	2009
306	6511	NA	2009
307	6511	NA	2009
308	6511	NA	2009
309	6511	NA	2009
310	6511	NA	2009
399	6511	NA	2009
101	6512	NA	2009
102	6512	NA	2009
103	6512	NA	2009
104	6512	NA	2009
106	6512	NA	2009
108	6512	NA	2009
199	6512	NA	2009
201	6512	NA	2009
202	6512	NA	2009
203	6512	NA	2009
204	6512	NA	2009
205	6512	NA	2009
206	6512	NA	2009
209	6512	NA	2009
211	6512	NA	2009
212	6512	NA	2009
213	6512	NA	2009
214	6512	NA	2009
219	6512	NA	2009
221	6512	NA	2009
299	6512	NA	2009
301	6512	NA	2009
302	6512	NA	2009
303	6512	NA	2009
304	6512	NA	2009
305	6512	NA	2009
306	6512	NA	2009
307	6512	NA	2009
308	6512	NA	2009
309	6512	NA	2009
310	6512	NA	2009
399	6512	NA	2009
101	6513	NA	2009
102	6513	NA	2009
103	6513	NA	2009
104	6513	NA	2009
106	6513	NA	2009
108	6513	NA	2009
199	6513	NA	2009
201	6513	NA	2009
202	6513	NA	2009
203	6513	NA	2009
204	6513	NA	2009
205	6513	NA	2009
206	6513	NA	2009
209	6513	NA	2009
211	6513	NA	2009
212	6513	NA	2009
213	6513	NA	2009
214	6513	NA	2009
219	6513	NA	2009
221	6513	NA	2009
299	6513	NA	2009
301	6513	NA	2009
302	6513	NA	2009
303	6513	NA	2009
304	6513	NA	2009
305	6513	NA	2009
306	6513	NA	2009
307	6513	NA	2009
308	6513	NA	2009
309	6513	NA	2009
310	6513	NA	2009
399	6513	NA	2009
101	6599	NA	2009
102	6599	NA	2009
103	6599	NA	2009
104	6599	NA	2009
106	6599	NA	2009
108	6599	NA	2009
199	6599	NA	2009
201	6599	NA	2009
202	6599	NA	2009
203	6599	NA	2009
204	6599	1 	2009
205	6599	NA	2009
206	6599	NA	2009
209	6599	NA	2009
211	6599	NA	2009
212	6599	NA	2009
213	6599	NA	2009
214	6599	NA	2009
219	6599	NA	2009
221	6599	NA	2009
299	6599	NA	2009
301	6599	NA	2009
302	6599	NA	2009
303	6599	NA	2009
304	6599	0 	2009
305	6599	NA	2009
306	6599	NA	2009
307	6599	NA	2009
308	6599	NA	2009
309	6599	NA	2009
310	6599	NA	2009
399	6599	1818 	2009
101	6601	NA	2009
102	6601	NA	2009
103	6601	NA	2009
104	6601	NA	2009
106	6601	NA	2009
108	6601	NA	2009
199	6601	NA	2009
201	6601	NA	2009
202	6601	NA	2009
203	6601	NA	2009
204	6601	NA	2009
205	6601	NA	2009
206	6601	NA	2009
209	6601	NA	2009
211	6601	NA	2009
212	6601	NA	2009
213	6601	NA	2009
214	6601	NA	2009
219	6601	NA	2009
221	6601	NA	2009
299	6601	NA	2009
301	6601	NA	2009
302	6601	NA	2009
303	6601	NA	2009
304	6601	NA	2009
305	6601	NA	2009
306	6601	NA	2009
307	6601	NA	2009
308	6601	NA	2009
309	6601	NA	2009
310	6601	NA	2009
399	6601	NA	2009
101	6602	NA	2009
102	6602	NA	2009
103	6602	NA	2009
104	6602	NA	2009
106	6602	NA	2009
108	6602	NA	2009
199	6602	NA	2009
201	6602	NA	2009
202	6602	NA	2009
203	6602	NA	2009
204	6602	NA	2009
205	6602	NA	2009
206	6602	NA	2009
209	6602	NA	2009
211	6602	NA	2009
212	6602	NA	2009
213	6602	NA	2009
214	6602	NA	2009
219	6602	NA	2009
221	6602	NA	2009
299	6602	NA	2009
301	6602	NA	2009
302	6602	NA	2009
303	6602	NA	2009
304	6602	NA	2009
305	6602	NA	2009
306	6602	NA	2009
307	6602	NA	2009
308	6602	NA	2009
309	6602	NA	2009
310	6602	NA	2009
399	6602	NA	2009
101	6603	NA	2009
102	6603	NA	2009
103	6603	NA	2009
104	6603	NA	2009
106	6603	NA	2009
108	6603	NA	2009
199	6603	NA	2009
201	6603	NA	2009
202	6603	NA	2009
203	6603	NA	2009
204	6603	NA	2009
205	6603	NA	2009
206	6603	NA	2009
209	6603	NA	2009
211	6603	NA	2009
212	6603	NA	2009
213	6603	NA	2009
214	6603	NA	2009
219	6603	NA	2009
221	6603	NA	2009
299	6603	NA	2009
301	6603	NA	2009
302	6603	NA	2009
303	6603	NA	2009
304	6603	NA	2009
305	6603	NA	2009
306	6603	NA	2009
307	6603	NA	2009
308	6603	NA	2009
309	6603	NA	2009
310	6603	NA	2009
399	6603	NA	2009
101	6604	NA	2009
102	6604	NA	2009
103	6604	NA	2009
104	6604	NA	2009
106	6604	NA	2009
108	6604	NA	2009
199	6604	NA	2009
201	6604	NA	2009
202	6604	NA	2009
203	6604	NA	2009
204	6604	NA	2009
205	6604	NA	2009
206	6604	NA	2009
209	6604	NA	2009
211	6604	NA	2009
212	6604	NA	2009
213	6604	NA	2009
214	6604	NA	2009
219	6604	NA	2009
221	6604	NA	2009
299	6604	NA	2009
301	6604	NA	2009
302	6604	NA	2009
303	6604	NA	2009
304	6604	NA	2009
305	6604	NA	2009
306	6604	NA	2009
307	6604	NA	2009
308	6604	NA	2009
309	6604	NA	2009
310	6604	NA	2009
399	6604	NA	2009
101	6700	NA	2009
102	6700	NA	2009
103	6700	NA	2009
104	6700	NA	2009
106	6700	NA	2009
108	6700	NA	2009
199	6700	NA	2009
201	6700	NA	2009
202	6700	NA	2009
203	6700	NA	2009
204	6700	NA	2009
205	6700	NA	2009
206	6700	NA	2009
209	6700	NA	2009
211	6700	NA	2009
212	6700	NA	2009
213	6700	NA	2009
214	6700	NA	2009
219	6700	NA	2009
221	6700	NA	2009
299	6700	NA	2009
301	6700	NA	2009
302	6700	NA	2009
303	6700	NA	2009
304	6700	NA	2009
305	6700	NA	2009
306	6700	NA	2009
307	6700	NA	2009
308	6700	NA	2009
309	6700	NA	2009
310	6700	NA	2009
399	6700	7 	2009
101	6800	NA	2009
102	6800	NA	2009
103	6800	NA	2009
