WGS84Lati,WGS84Long,year,CommonName,Date,數量(隻),記錄方式
24.3904,120.7594,2016,苗栗縣 三義鄉,2016/7/22,3,聽音
24.3904,120.7594,2016,苗栗縣 三義鄉,2016/7/22,1,目視
24.3879,120.769,2016,苗栗縣 三義鄉,2016/7/22,1,聽音
24.9918,121.5641,2016,台北市 文山區,2016/7/23,8,目視
24.9918,121.5641,2016,台北市 文山區,2016/7/23,5,聽音
24.9918,121.5641,2016,台北市 文山區,2016/7/23,5,聽音
25.1286,121.4658,2016,台北市 北投區,2016/7/23,1,目視
25.1286,121.4658,2016,台北市 北投區,2016/7/23,50,目視
25.1286,121.4658,2016,台北市 北投區,2016/7/23,1,目視
25.1286,121.4658,2016,台北市 北投區,2016/7/23,1,目視
25.1286,121.4658,2016,台北市 北投區,2016/7/23,1,聽音
25.1286,121.4658,2016,台北市 北投區,2016/7/23,7,目視
24.9841,121.353,2016,桃園市 龜山區,2016/7/23,4,目視
24.9841,121.353,2016,桃園市 龜山區,2016/7/23,2,目視
24.9841,121.353,2016,桃園市 龜山區,2016/7/23,8,目視
24.9841,121.353,2016,桃園市 龜山區,2016/7/23,5,目視
24.9841,121.353,2016,桃園市 龜山區,2016/7/23,7,目視
24.9836,121.3654,2016,桃園市 龜山區,2016/7/23,5,目視
24.9836,121.3654,2016,桃園市 龜山區,2016/7/23,1,目視
24.9836,121.3654,2016,桃園市 龜山區,2016/7/23,10~19,聽音
23.802,120.4672,2016,雲林縣 西螺鎮,2016/7/23,4,目視
24.2299,120.7954,2016,台中市 新社區,2016/7/24,2,聽音
24.2334,120.7854,2016,台中市 新社區,2016/7/24,2,聽音
25.0407,121.6121,2016,台北市 南港區,2016/7/25,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/7/25,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/7/25,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/7/25,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/7/25,2,目視
25.0407,121.6121,2016,台北市 南港區,2016/7/25,2,目視
25.0407,121.6121,2016,台北市 南港區,2016/7/25,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/7/25,2,目視
25.0407,121.6121,2016,台北市 南港區,2016/7/25,2,聽音
24.9979,121.5818,2016,台北市 文山區,2016/7/26,3,目視
24.9979,121.5818,2016,台北市 文山區,2016/7/26,3,目視
24.9954,121.5855,2016,台北市 文山區,2016/7/26,31,目視
24.9954,121.5855,2016,台北市 文山區,2016/7/26,13,目視
24.9926,121.5912,2016,台北市 文山區,2016/7/26,47,目視
24.9926,121.5912,2016,台北市 文山區,2016/7/26,12,目視
25.0838,121.4169,2016,新北市 五股區,2016/7/26,4,目視
25.0838,121.4169,2016,新北市 五股區,2016/7/26,3,聽音
25.0838,121.4169,2016,新北市 五股區,2016/7/26,3,目視
25.0838,121.4169,2016,新北市 五股區,2016/7/26,1,目視
25.0821,121.4164,2016,新北市 五股區,2016/7/26,5,目視
25.0821,121.4164,2016,新北市 五股區,2016/7/26,1,目視
25.0821,121.4164,2016,新北市 五股區,2016/7/26,1,目視
25.0821,121.4164,2016,新北市 五股區,2016/7/26,8,目視
25.0821,121.4164,2016,新北市 五股區,2016/7/26,1,目視
25.079,121.4151,2016,新北市 五股區,2016/7/26,3,目視
25.079,121.4151,2016,新北市 五股區,2016/7/26,10~19,聽音
25.079,121.4151,2016,新北市 五股區,2016/7/26,1,目視
25.079,121.4151,2016,新北市 五股區,2016/7/26,4,目視
25.079,121.4151,2016,新北市 五股區,2016/7/26,1,目視
23.7413,120.5555,2016,雲林縣 斗六市,2016/7/27,1,目視
23.7413,120.5555,2016,雲林縣 斗六市,2016/7/27,3,聽音
24.2406,120.81,2016,台中市 新社區,2016/7/28,3,聽音
24.2406,120.81,2016,台中市 新社區,2016/7/28,2,目視
24.9979,121.5818,2016,台北市 文山區,2016/7/29,48,目視
24.9979,121.5818,2016,台北市 文山區,2016/7/29,3,目視
24.9954,121.5855,2016,台北市 文山區,2016/7/29,21,目視
24.9954,121.5855,2016,台北市 文山區,2016/7/29,10,目視
24.9926,121.5912,2016,台北市 文山區,2016/7/29,23,目視
24.9926,121.5912,2016,台北市 文山區,2016/7/29,15,目視
25.0304,121.5701,2016,台北市 信義區,2016/7/30,1,目視
24.8442,121.0358,2016,新竹縣 新埔鎮,2016/8/1,1,目視
25.2439,121.4622,2016,新北市 三芝區,2016/8/1,1,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/2,23,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/2,8,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/2,27,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/2,8,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/2,4,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/2,43,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/2,13,目視
24.9829,121.3373,2016,桃園市 龜山區,2016/8/2,1,目視
24.9464,121.3447,2016,新北市 鶯歌區,2016/8/2,3,聽音
24.9398,121.3012,2016,桃園市 八德區,2016/8/2,3,聽音
24.9398,121.3012,2016,桃園市 八德區,2016/8/2,1,目視
25.017,121.3256,2016,桃園市 桃園區,2016/8/2,2,聽音
24.986,121.6214,2016,新北市 深坑區,2016/8/2,1,聽音
24.986,121.6214,2016,新北市 深坑區,2016/8/2,3,聽音
24.0357,120.5111,2016,彰化縣 秀水鄉,2016/8/2,1,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,1,聽音
25.0422,121.6093,2016,台北市 南港區,2016/8/4,2,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,3,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,2,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,1,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,5,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,3,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,1,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,1,目視
25.0422,121.6093,2016,台北市 南港區,2016/8/4,1,目視
24.4157,120.6806,2016,苗栗縣 苑裡鎮,2016/8/4,1,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/5,1,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/5,12,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/5,9,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/5,5,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/5,1,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/5,13,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/5,12,目視
25.1224,121.5336,2016,台北市 士林區,2016/8/5,1,目視
25.0094,121.2849,2016,桃園市 桃園區,2016/8/5,1,目視
25.0094,121.2849,2016,桃園市 桃園區,2016/8/5,2,聽音
24.9706,121.2803,2016,桃園市 八德區,2016/8/5,3,聽音
24.9875,121.2545,2016,桃園市 中壢區,2016/8/5,1,目視
24.9875,121.2545,2016,桃園市 中壢區,2016/8/5,3,聽音
25.0216,121.2346,2016,桃園市 大園區,2016/8/5,1,目視
25.0216,121.2346,2016,桃園市 大園區,2016/8/5,2,聽音
24.9918,121.5641,2016,台北市 文山區,2016/8/6,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/6,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/6,2,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/6,6,聽音
24.9645,121.4477,2016,新北市 土城區,2016/8/6,3,聽音
24.9645,121.4477,2016,新北市 土城區,2016/8/6,4,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,3,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,4,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,5,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,聽音
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,3,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,1,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,3,目視
25.1192,121.4705,2016,台北市 北投區,2016/8/6,2,目視
24.8456,120.9261,2016,新竹縣 新竹市,2016/8/8,40,目視
24.8456,120.9261,2016,新竹縣 新竹市,2016/8/8,30,目視
24.8456,120.9261,2016,新竹縣 新竹市,2016/8/8,30,目視
24.8456,120.9261,2016,新竹縣 新竹市,2016/8/8,20,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/9,12,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/9,10,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/9,19,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/9,7,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/9,8,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/9,25,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/9,7,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/9,4,目視
23.8634,120.6837,2016,南投縣 名間鄉,2016/8/9,1,聽音
23.9091,120.6404,2016,南投縣 南投市,2016/8/9,7,聽音
23.9091,120.6404,2016,南投縣 南投市,2016/8/9,10,目視
23.9091,120.6404,2016,南投縣 南投市,2016/8/9,2,目視
23.9273,120.6361,2016,南投縣 南投市,2016/8/9,7,聽音
25.0944,121.4395,2016,新北市 五股區,2016/8/9,3,目視
25.0944,121.4395,2016,新北市 五股區,2016/8/9,1,目視
25.0944,121.4395,2016,新北市 五股區,2016/8/9,5,目視
25.0944,121.4395,2016,新北市 五股區,2016/8/9,10~19,聽音
24.9918,121.5641,2016,台北市 文山區,2016/8/11,5,目視
24.9918,121.5641,2016,台北市 文山區,2016/8/11,4,目視
24.9918,121.5641,2016,台北市 文山區,2016/8/11,10~19,聽音
25.0446,121.607,2016,台北市 南港區,2016/8/11,1,目視
25.0446,121.607,2016,台北市 南港區,2016/8/11,1,目視
25.0446,121.607,2016,台北市 南港區,2016/8/11,20~29,聽音
25.0446,121.607,2016,台北市 南港區,2016/8/11,1,目視
25.0446,121.607,2016,台北市 南港區,2016/8/11,1,目視
25.0446,121.607,2016,台北市 南港區,2016/8/11,3,目視
25.0446,121.607,2016,台北市 南港區,2016/8/11,2,目視
25.0446,121.607,2016,台北市 南港區,2016/8/11,1,目視
24.9896,121.5556,2016,台北市 文山區,2016/8/11,10~19,目視
24.9896,121.5556,2016,台北市 文山區,2016/8/11,9,聽音
25.0962,121.438,2016,新北市 五股區,2016/8/11,9,目視
25.0962,121.438,2016,新北市 五股區,2016/8/11,2,目視
25.0962,121.438,2016,新北市 五股區,2016/8/11,22,目視
25.0962,121.438,2016,新北市 五股區,2016/8/11,1,目視
25.0252,121.1523,2016,桃園市 中壢區,2016/8/11,1,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/12,16,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/12,7,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/12,7,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/12,8,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/12,2,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/12,29,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/12,14,目視
25.1039,121.532,2016,台北市 士林區,2016/8/13,1,目視
25.1039,121.532,2016,台北市 士林區,2016/8/13,2,聽音
25.1039,121.532,2016,台北市 士林區,2016/8/13,1,目視
25.1672,121.4161,2016,新北市 八里區,2016/8/13,1,目視
25.1672,121.4161,2016,新北市 八里區,2016/8/13,5,目視
25.1672,121.4161,2016,新北市 八里區,2016/8/13,2,目視
25.1672,121.4161,2016,新北市 八里區,2016/8/13,1,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,10~19,聽音
25.1679,121.4168,2016,新北市 八里區,2016/8/13,1,目視
25.1686,121.4164,2016,新北市 八里區,2016/8/13,1,目視
25.1686,121.4164,2016,新北市 八里區,2016/8/13,1,目視
25.1686,121.4164,2016,新北市 八里區,2016/8/13,1,目視
25.1686,121.4164,2016,新北市 八里區,2016/8/13,1,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,1,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,2,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,12,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,1,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,5,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,3,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,1,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,1,目視
25.1679,121.4168,2016,新北市 八里區,2016/8/13,1,目視
24.968,121.6079,2016,台北市 文山區,2016/8/13,1,聽音
23.9804,120.9651,2016,南投縣 埔里鎮,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,5,聽音
25.0147,121.5574,2016,台北市 大安區,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,2,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,6,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,7,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,1,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,2,目視
25.0147,121.5574,2016,台北市 大安區,2016/8/13,10~19,聽音
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,6,聽音
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,2,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,4,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,6,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
25.0407,121.6121,2016,台北市 南港區,2016/8/16,1,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/16,36,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/16,17,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/16,14,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/16,4,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/16,27,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/16,36,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/16,7,目視
25.0945,121.4224,2016,新北市 五股區,2016/8/16,8,目視
25.0945,121.4224,2016,新北市 五股區,2016/8/16,10,目視
25.0945,121.4224,2016,新北市 五股區,2016/8/16,4,目視
25.0945,121.4224,2016,新北市 五股區,2016/8/16,3,目視
25.0945,121.4224,2016,新北市 五股區,2016/8/16,10~19,聽音
24.9979,121.5818,2016,台北市 文山區,2016/8/19,27,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/19,14,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/19,15,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/19,5,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/19,3,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/19,16,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/19,14,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,2,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,2,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,2,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,2,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,2,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,2,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,5,目視
24.9645,121.4477,2016,新北市 土城區,2016/8/19,1,目視
24.9918,121.5641,2016,台北市 文山區,2016/8/20,3,目視
24.9918,121.5641,2016,台北市 文山區,2016/8/20,5,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/20,12,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/20,7,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/20,36,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/20,10,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/20,2,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/20,3,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/20,9,目視
24.8337,120.9173,2016,新竹縣 新竹市,2016/8/20,10,目視
24.8337,120.9173,2016,新竹縣 新竹市,2016/8/20,5,目視
24.8337,120.9173,2016,新竹縣 新竹市,2016/8/20,1,目視
24.8337,120.9173,2016,新竹縣 新竹市,2016/8/20,11,目視
24.8337,120.9173,2016,新竹縣 新竹市,2016/8/20,2,聽音
24.8337,120.9173,2016,新竹縣 新竹市,2016/8/20,4,目視
24.9545,121.4668,2016,新北市 土城區,2016/8/20,1,目視
25.1895,121.4198,2016,新北市 淡水區,2016/8/20,1,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,1,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,6,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,2,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,1,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,3,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,1,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,3,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,7,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,5,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,53,目視
25.0432,121.5916,2016,台北市 南港區,2016/8/23,5,聽音
24.9979,121.5818,2016,台北市 文山區,2016/8/23,39,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/23,17,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/23,18,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/23,14,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/23,19,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/23,16,目視
25.0838,121.4169,2016,新北市 五股區,2016/8/23,2,目視
25.0838,121.4169,2016,新北市 五股區,2016/8/23,4,目視
25.0838,121.4169,2016,新北市 五股區,2016/8/23,4,目視
25.0838,121.4169,2016,新北市 五股區,2016/8/23,6,目視
25.0838,121.4169,2016,新北市 五股區,2016/8/23,2,目視
25.0838,121.4169,2016,新北市 五股區,2016/8/23,5,聽音
25.0821,121.4164,2016,新北市 五股區,2016/8/23,3,目視
25.0821,121.4164,2016,新北市 五股區,2016/8/23,1,目視
25.0821,121.4164,2016,新北市 五股區,2016/8/23,3,目視
25.0821,121.4164,2016,新北市 五股區,2016/8/23,1,目視
25.0821,121.4164,2016,新北市 五股區,2016/8/23,4,聽音
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,37,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,1,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,5,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,3,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,4,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,2,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,14,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,6,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,4,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,2,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,2,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,6,目視
24.8442,120.9254,2016,新竹縣 新竹市,2016/8/24,1,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/26,13,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/26,23,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/26,6,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/26,12,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/26,7,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/26,10,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/26,1,目視
24.264,120.8139,2016,台中市 石岡區,2016/8/27,4,目視
24.264,120.8139,2016,台中市 石岡區,2016/8/27,2,聽音
23.9579,120.5954,2016,彰化縣 員林鎮,2016/8/27,1,目視
23.961,120.5556,2016,彰化縣 員林鎮,2016/8/27,1,目視
25.1286,121.4658,2016,台北市 北投區,2016/8/27,1,目視
25.1286,121.4658,2016,台北市 北投區,2016/8/27,1,目視
25.1286,121.4658,2016,台北市 北投區,2016/8/27,2,目視
25.1286,121.4658,2016,台北市 北投區,2016/8/27,2,目視
25.1286,121.4658,2016,台北市 北投區,2016/8/27,1,目視
23.9213,120.6217,2016,彰化縣 社頭鄉,2016/8/27,2,聽音
23.9213,120.6055,2016,彰化縣 社頭鄉,2016/8/27,2,目視
23.9253,120.6186,2016,彰化縣 社頭鄉,2016/8/27,1,聽音
25.0105,121.4088,2016,新北市 樹林區,2016/8/28,1,目視
25.0105,121.4088,2016,新北市 樹林區,2016/8/28,1,聽音
25.0105,121.4088,2016,新北市 樹林區,2016/8/28,10,目視
25.0105,121.4088,2016,新北市 樹林區,2016/8/28,1,目視
25.0105,121.4088,2016,新北市 樹林區,2016/8/28,1,目視
25.0105,121.4088,2016,新北市 樹林區,2016/8/28,1,目視
25.0165,121.4851,2016,新北市 板橋區,2016/8/29,1,目視
25.0165,121.4851,2016,新北市 板橋區,2016/8/29,1,聽音
25.0165,121.4851,2016,新北市 板橋區,2016/8/29,1,目視
24.9805,121.4728,2016,新北市 土城區,2016/8/29,2,目視
24.9805,121.4728,2016,新北市 土城區,2016/8/29,4,目視
24.9805,121.4728,2016,新北市 土城區,2016/8/29,10~19,聽音
24.9805,121.4728,2016,新北市 土城區,2016/8/29,1,目視
24.9805,121.4728,2016,新北市 土城區,2016/8/29,1,目視
24.9805,121.4728,2016,新北市 土城區,2016/8/29,1,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/30,6,目視
24.9979,121.5818,2016,台北市 文山區,2016/8/30,21,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/30,5,目視
24.9954,121.5855,2016,台北市 文山區,2016/8/30,10,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/30,1,目視
24.9926,121.5912,2016,台北市 文山區,2016/8/30,19,目視
25.079,121.4151,2016,新北市 五股區,2016/8/30,6,目視
25.079,121.4151,2016,新北市 五股區,2016/8/30,1,目視
25.0821,121.4164,2016,新北市 五股區,2016/8/30,4,目視
24.9918,121.5641,2016,台北市 文山區,2016/9/2,1,目視
24.9918,121.5641,2016,台北市 文山區,2016/9/2,2,目視
24.2089,120.5994,2016,台中市 西屯區,2016/9/3,1,目視
24.2089,120.5994,2016,台中市 西屯區,2016/9/3,3,目視
24.2089,120.5994,2016,台中市 西屯區,2016/9/3,1,目視
24.2089,120.5994,2016,台中市 西屯區,2016/9/3,1,目視
24.2089,120.5994,2016,台中市 西屯區,2016/9/3,1,目視
24.2089,120.5994,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,9,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,2,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,4,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,12,目視
24.2084,120.5972,2016,台中市 西屯區,2016/9/3,1,目視
24.2084,120.5972,2016,台中市 西屯區,2016/9/3,1,目視
24.2084,120.5972,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,2,目視
24.2084,120.5972,2016,台中市 西屯區,2016/9/3,1,目視
24.2084,120.5972,2016,台中市 西屯區,2016/9/3,1,目視
24.2084,120.5972,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,2,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,2,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,1,目視
24.2069,120.5969,2016,台中市 西屯區,2016/9/3,2,目視
24.2084,120.5972,2016,台中市 西屯區,2016/9/3,1,目視
24.2084,120.5972,2016,台中市 西屯區,2016/9/3,1,目視
