採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,水溫,酸鹼值,濁度,氣溫,溶氧(電極法),氨氮,硝酸鹽氮,亞硝酸鹽氮,鹽度,矽酸鹽,溶氧(滴定法),溶氧飽和度,正磷酸鹽,大腸桿菌群,腸球菌群,備註
,,,,,℃,,NTU,℃,mg/L,mg/L,mg/L,mg/L,psu,mg/L,mg/L,%,mg/L,CFU/100mL,MPN/100mL
福隆海水浴場,福隆海水浴場左,乙,2008/6/30 上午 08:55:00,6011,28.4,8.2,2.0,34.5,6.7,0.05,0.03,<0.001,31.7,0.520,6.5,102.5,0.012,10,<10
大安海水浴場,大安海水浴場右,乙,2008/6/30 上午 08:50:00,6053,28.8,8.4,17,30.4,6.7,0.02,0.02,0.002,31.3,0.373,6.6,103.7,0.008,950,53
大安海水浴場,大安海水浴場中,乙,2008/6/30 上午 08:45:00,6052,28.6,8.4,18,30.4,6.8,<0.01,0.02,0.002,31.3,0.338,6.7,103.7,0.011,550,10
大安海水浴場,大安海水浴場左,乙,2008/6/30 上午 08:40:00,6051,28.7,8.4,15,30.4,6.8,0.02,0.02,0.002,31.2,0.315,6.7,104.4,0.008,800,42
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2008/6/30 上午 07:15:00,6061,28.6,8.1,26.0,30.2,6.3,0.02,0.04,0.005,32.5,0.363,6.2,97.5,0.093,75,64
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2008/6/30 上午 07:08:00,6062,28.6,8.2,24.0,30.2,6.2,0.02,0.04,0.006,32.5,0.383,6.1,96.1,0.052,140,31
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2008/6/30 上午 06:55:00,6063,28.6,8.1,26.0,30.2,6.4,0.01,0.04,0.007,32.5,0.381,6.3,99.2,0.105,120,31
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2008/6/30 上午 06:33:00,6093,28.3,8.2,3.3,29.4,6.4,<0.01,0.02,0.002,35.2,0.156,6.5,99.8,0.025,65,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2008/6/30 上午 06:15:00,6092,28.2,8.2,3.4,29.4,6.3,<0.01,0.03,0.002,35.3,0.189,6.5,98.7,0.026,90,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2008/6/30 上午 06:00:00,6091,28.2,8.2,3.1,29.4,6.4,<0.01,0.04,0.002,35.2,0.168,6.4,99.2,0.027,70,<10
西子灣海水浴場,西子灣海水浴場左,乙,2008/6/29 下午 05:22:00,6111,30.1,8.0,11.0,32.2,6.2,0.11,0.08,0.008,31.6,0.539,6.1,98.0,0.072,340,53
西子灣海水浴場,西子灣海水浴場中,乙,2008/6/29 下午 05:10:00,6112,30.3,8.1,9.9,32.2,6.2,0.11,0.07,0.008,31.6,0.553,6.1,97.7,0.080,360,10
西子灣海水浴場,西子灣海水浴場右,乙,2008/6/29 下午 05:00:00,6113,30.3,8.1,11.0,32.2,6.2,0.11,0.08,0.010,31.6,0.554,6.1,98.0,0.090,470,64
杉原海水浴場,杉原海水浴場右,甲,2008/6/29 下午 04:59:00,6103,30.2,8.2,3.2,33.4,6.6,<0.01,0.01,0.001,35.5,0.211,6.6,106.6,0.021,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2008/6/29 下午 04:44:00,6102,30.1,8.2,3.6,33.4,6.6,<0.01,<0.01,0.001,35.4,0.198,6.6,105.9,0.059,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2008/6/29 下午 04:30:00,6101,30.2,8.2,2.9,33.4,6.6,<0.01,0.01,0.002,35.5,0.206,6.6,106.2,0.019,<10,<10
新金山海水浴場,新金山海水浴場右,乙,2008/6/16 下午 12:30:00,6023,29.2,7.9,2.3,34.0,6.8,0.11,0.11,0.006,24.4,11.6,6.7,101.7,0.014,10,<10
新金山海水浴場,新金山海水浴場中,乙,2008/6/16 下午 12:15:00,6022,29.0,8.1,2.6,33.6,7.0,0.11,0.10,0.006,24.6,10.3,6.9,102.5,0.011,<10,<10
崎頂海水浴場,崎頂海水浴場右,乙,2008/6/16 上午 11:50:00,6033,30.1,8.2,7.0,28.5,6.4,0.02,0.06,0.007,31.0,0.658,6.5,101.2,0.073,10,10
崎頂海水浴場,崎頂海水浴場中,乙,2008/6/16 上午 11:45:00,6032,30.1,8.2,7.0,28.5,6.4,0.02,0.08,0.007,31.0,0.682,6.4,100.0,0.076,20,20
崎頂海水浴場,崎頂海水浴場左,乙,2008/6/16 上午 11:40:00,6031,30.1,8.2,7.3,28.5,6.5,0.03,0.08,0.007,31.0,0.655,6.5,101.9,0.082,10,10
新金山海水浴場,新金山海水浴場左,乙,2008/6/16 上午 11:35:00,6021,28.9,8.1,3.0,33.5,7.6,0.01,0.01,0.006,31.5,1.09,7.2,116.6,0.027,<10,<10
通霄海水浴場,通霄海水浴場右,乙,2008/6/16 上午 10:20:00,6043,28.5,8.3,17,28.7,6.8,0.02,0.03,0.003,31.6,0.387,6.7,104.0,0.019,30,10
通霄海水浴場,通霄海水浴場中,乙,2008/6/16 上午 10:10:00,6042,28.5,8.3,6.1,28.7,6.8,0.02,0.03,0.003,31.8,0.341,6.7,104.4,0.017,55,20
通霄海水浴場,通霄海水浴場左,乙,2008/6/16 上午 10:00:00,6041,28.3,8.3,6.8,28.7,6.7,0.01,0.04,0.003,31.7,0.361,6.7,103.5,0.017,60,10
旗津海水浴場,旗津海水浴場右,乙,2008/6/16 上午 09:43:00,6083,26.1,8.2,20.0,25.4,6.4,0.06,0.05,0.004,30.0,0.464,6.4,92.4,0.301,2100,430
福隆海水浴場,福隆海水浴場右,乙,2008/6/16 上午 09:38:00,6013,27.0,8.1,4.5,31.0,6.7,0.08,<0.01,0.004,32.5,0.471,6.6,96.9,0.018,55,31
旗津海水浴場,旗津海水浴場中,乙,2008/6/16 上午 09:29:00,6082,26.1,8.3,23.0,25.4,6.4,0.07,0.05,0.005,30.1,0.470,6.4,94.9,0.063,1600,410
福隆海水浴場,福隆海水浴場中,乙,2008/6/16 上午 09:22:00,6012,27.1,8.1,2.6,30.7,6.5,0.12,<0.01,0.004,32.4,1.33,6.5,94.1,0.022,80,20
旗津海水浴場,旗津海水浴場左,乙,2008/6/16 上午 09:16:00,6081,26.2,8.2,22.0,25.4,6.3,0.06,0.05,0.005,30.0,0.469,6.4,91.6,0.066,1800,410
福隆海水浴場,福隆海水浴場左,乙,2008/6/16 上午 08:58:00,6011,26.9,8.1,5.9,30.5,6.9,<0.01,0.04,0.003,30.0,0.491,6.8,98.7,0.024,280,10
大安海水浴場,大安海水浴場右,乙,2008/6/16 上午 08:50:00,6053,28.5,8.3,22,28.9,6.6,0.01,0.16,0.007,30.1,0.775,6.6,100.7,0.044,2100,99
大安海水浴場,大安海水浴場中,乙,2008/6/16 上午 08:45:00,6052,28.4,8.3,17,28.9,6.6,0.01,0.16,0.007,30.2,0.781,6.6,100.7,0.041,1700,31
大安海水浴場,大安海水浴場左,乙,2008/6/16 上午 08:40:00,6051,28.5,8.3,21,28.9,6.7,0.02,0.18,0.008,29.9,0.812,6.6,101.9,0.051,2800,110
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2008/6/16 上午 06:52:00,6063,26.5,8.2,30.0,24.8,6.4,0.05,0.04,0.004,31.8,0.411,6.3,96.0,0.044,800,75
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2008/6/16 上午 06:41:00,6062,26.4,8.2,31.0,24.8,6.5,0.06,0.03,0.004,31.8,0.322,6.3,96.5,0.047,950,110
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2008/6/16 上午 06:30:00,6061,26.5,8.2,34.0,24.8,6.5,0.06,0.05,0.006,31.8,0.440,6.3,96.7,0.047,750,99
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2008/6/16 上午 06:28:00,6093,26.9,8.2,8.8,25.6,6.4,<0.01,0.04,0.003,33.5,0.234,6.3,96.2,0.020,850,500
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2008/6/16 上午 06:16:00,6092,27.0,8.2,12.0,25.6,6.3,<0.01,0.04,0.001,33.5,0.229,6.3,96.0,0.019,800,1100
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2008/6/16 上午 06:05:00,6091,26.8,8.2,10.0,25.6,6.3,<0.01,0.04,0.001,33.4,0.235,6.3,95.7,0.016,700,950
西子灣海水浴場,西子灣海水浴場右,乙,2008/6/15 下午 05:11:00,6113,26.8,8.2,13.0,24.5,6.7,0.09,0.07,0.005,29.4,0.608,6.6,99.7,0.039,13000,320
西子灣海水浴場,西子灣海水浴場中,乙,2008/6/15 下午 04:59:00,6112,26.8,8.2,13.0,24.5,6.7,0.10,0.08,0.006,29.4,0.550,6.6,99.5,0.039,6000,660
西子灣海水浴場,西子灣海水浴場左,乙,2008/6/15 下午 04:48:00,6111,26.9,8.2,11.0,24.5,6.8,0.11,0.13,0.006,29.4,0.628,6.6,100.0,0.042,5500,250
杉原海水浴場,杉原海水浴場左,甲,2008/6/15 下午 04:43:00,6101,26.8,8.2,8.2,24.8,6.4,0.01,0.03,<0.001,34.1,0.313,6.5,97.1,0.019,130,75
杉原海水浴場,杉原海水浴場中,甲,2008/6/15 下午 04:30:00,6102,26.7,8.2,10.0,24.8,6.3,0.02,0.03,<0.001,34.1,0.320,6.3,95.3,0.018,160,31
杉原海水浴場,杉原海水浴場右,甲,2008/6/15 下午 04:13:00,6103,26.6,8.2,7.8,24.8,6.4,0.05,0.02,0.002,34.0,0.283,6.4,96.1,0.017,120,53
崎頂海水浴場,崎頂海水浴場右,乙,2008/6/2 下午 12:10:00,6033,26.9,8.2,25,25.9,6.7,0.04,0.06,0.007,33.0,0.258,6.7,100.6,0.087,750,64
新金山海水浴場,新金山海水浴場右,乙,2008/6/2 上午 11:55:00,6023,25.2,8.0,2.7,26.0,6.8,0.07,0.11,<0.001,28.9,5.08,6.8,97.8,0.031,400,53
崎頂海水浴場,崎頂海水浴場中,乙,2008/6/2 上午 11:54:00,6032,26.9,8.1,27,25.9,6.6,0.04,0.06,0.008,33.0,0.288,6.6,100.1,0.085,750,64
新金山海水浴場,新金山海水浴場中,乙,2008/6/2 上午 11:43:00,6022,25.4,8.0,1.2,26.1,6.6,0.12,0.08,<0.001,30.8,3.14,6.7,97.3,0.037,650,53
崎頂海水浴場,崎頂海水浴場左,乙,2008/6/2 上午 11:40:00,6031,27.0,8.1,28,25.9,6.7,0.05,0.06,0.008,32.9,0.296,6.7,100.7,0.084,400,42
新金山海水浴場,新金山海水浴場左,乙,2008/6/2 上午 11:30:00,6021,25.5,8.1,3.6,26.1,6.5,0.06,0.06,0.001,32.1,1.86,6.5,97.0,0.035,1000,99
通霄海水浴場,通霄海水浴場右,乙,2008/6/2 上午 10:40:00,6043,27.0,8.2,2.2,25.4,6.5,0.01,0.04,0.001,33.1,0.264,6.6,98.1,0.016,45,20
通霄海水浴場,通霄海水浴場中,乙,2008/6/2 上午 10:28:00,6042,27.1,8.2,3.6,25.4,6.5,0.01,0.03,0.001,33.0,0.276,6.5,98.8,0.018,50,10
通霄海水浴場,通霄海水浴場左,乙,2008/6/2 上午 10:13:00,6041,27.0,8.1,3.4,25.4,6.5,0.01,0.04,0.001,32.8,0.320,6.6,97.7,0.019,55,10
福隆海水浴場,福隆海水浴場右,乙,2008/6/2 上午 09:34:00,6013,25.7,8.2,1.8,27.4,6.8,0.07,0.08,<0.001,28.2,1.92,6.8,99.0,0.032,2400,87
旗津海水浴場,旗津海水浴場右,乙,2008/6/2 上午 09:29:00,6083,29.2,8.2,15.0,29.5,6.4,0.01,0.01,<0.001,35.1,0.220,6.3,100.6,0.015,15,20
福隆海水浴場,福隆海水浴場中,乙,2008/6/2 上午 09:21:00,6012,25.3,8.2,3.3,27.3,6.8,0.12,0.17,<0.001,23.8,3.01,6.8,98.9,0.034,8000,210
旗津海水浴場,旗津海水浴場中,乙,2008/6/2 上午 09:15:00,6082,29.1,8.2,15.0,29.5,6.4,<0.01,0.01,<0.001,35.1,0.221,6.3,101.0,0.014,<10,10
大安海水浴場,大安海水浴場右,乙,2008/6/2 上午 09:10:00,6053,27.4,8.2,65,27.8,6.6,0.05,0.07,0.002,32.0,0.602,6.6,100.0,0.031,2700,1200
旗津海水浴場,旗津海水浴場左,乙,2008/6/2 上午 09:01:00,6081,29.2,8.2,12.0,29.5,6.3,0.01,0.01,<0.001,35.1,0.225,6.2,99.3,0.015,10,10
大安海水浴場,大安海水浴場中,乙,2008/6/2 上午 09:00:00,6052,27.4,8.2,65,27.8,6.5,0.04,0.08,0.002,32.4,0.646,6.6,99.2,0.031,2500,590
福隆海水浴場,福隆海水浴場左,乙,2008/6/2 上午 08:57:00,6011,25.6,8.2,1.7,27.3,6.8,0.07,0.12,<0.001,27.6,1.94,6.6,100.2,0.032,2400,75
大安海水浴場,大安海水浴場左,乙,2008/6/2 上午 08:50:00,6051,27.3,8.1,60,27.8,6.6,0.04,0.08,0.002,32.2,0.672,6.5,99.4,0.031,2400,890
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2008/6/2 上午 06:56:00,6063,26.9,8.2,8.2,25.3,6.4,0.03,0.02,0.004,34.0,0.208,6.4,96.7,0.051,<10,<10
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2008/6/2 上午 06:41:00,6062,27.3,8.2,6.0,25.3,6.3,0.04,0.02,0.004,34.0,0.206,6.4,96.8,0.043,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2008/6/2 上午 06:30:00,6091,27.0,8.1,2.9,25.2,6.4,0.03,0.02,0.001,35.4,0.160,6.3,97.8,0.016,<10,10
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2008/6/2 上午 06:20:00,6061,27.2,8.2,6.2,25.3,6.4,0.05,0.02,0.004,34.0,0.224,6.3,97.1,0.049,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2008/6/2 上午 06:15:00,6092,27.1,8.1,2.2,25.2,6.2,0.02,0.02,0.001,35.4,0.155,6.2,95.5,0.017,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2008/6/2 上午 06:01:00,6093,27.0,8.1,2.7,25.2,6.2,0.02,0.02,0.001,35.3,0.159,6.1,94.6,0.017,<10,10
西子灣海水浴場,西子灣海水浴場右,乙,2008/6/1 下午 05:02:00,6113,28.9,8.3,8.1,30.1,7.1,0.07,0.07,0.010,33.4,0.130,6.9,110.4,0.023,15,<10
杉原海水浴場,杉原海水浴場左,甲,2008/6/1 下午 04:50:00,6101,27.5,8.2,15.0,26.6,6.4,0.01,0.03,0.001,35.9,0.306,6.5,99.7,0.022,60,20
西子灣海水浴場,西子灣海水浴場中,乙,2008/6/1 下午 04:50:00,6112,29.3,8.2,7.8,30.1,6.9,0.08,0.08,0.009,33.4,0.136,6.9,108.9,0.026,20,10
杉原海水浴場,杉原海水浴場中,甲,2008/6/1 下午 04:34:00,6102,27.5,8.2,19.0,26.6,6.4,0.01,0.04,0.001,35.8,0.303,6.4,98.8,0.012,30,10
西子灣海水浴場,西子灣海水浴場左,乙,2008/6/1 下午 04:30:00,6111,29.6,8.2,7.0,30.1,7.0,0.09,0.08,0.010,33.6,0.152,6.9,111.0,0.033,10,<10
杉原海水浴場,杉原海水浴場右,甲,2008/6/1 下午 04:20:00,6103,27.6,8.2,19.0,26.6,6.4,0.01,0.02,0.001,35.9,0.253,6.4,99.5,0.018,70,31
