採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,採樣深度,氣溫,水溫,鹽度,酸鹼值,溶氧(滴定法),溶氧(電極法),溶氧飽和度,懸浮固體,葉綠素a,氨氮,硝酸鹽氮,正磷酸鹽,亞硝酸鹽氮,矽酸鹽,鎘,鉻,銅,鋅,鉛,汞,備註
,,,,,m,℃,℃,psu,,mg/L,mg/L,%,mg/L,μg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
東石布袋沿海海域,東石港外海一,甲,2002/3/1 下午 05:55:00,5178,1,--,22.9,34.1,8.2,7.2,--,--,14.1,6.5,--,<0.05,0.037,0.005,0.21,<0.0005,<0.002,0.0021,0.0097,<0.004,<0.0006
東石布袋沿海海域,東石港外海二,甲,2002/11/26 上午 08:40:00,5179,1,--,19.2,33.7,8.2,8,--,--,67,4.6,--,0.29,0.089,0.052,0.32,<0.0005,<0.002,0.0013,0.0175,<0.004,<0.0006
東石布袋沿海海域,東石港外海二,甲,2002/8/28 下午 05:20:00,5179,1,--,31.5,30.7,8.3,8.5,--,--,10.9,9.8,--,0.08,<0.025,0.017,0.36,<0.0005,<0.002,0.002,0.0024,<0.004,0.0019
東石布袋沿海海域,東石港外海二,甲,2002/5/29 上午 06:05:00,5179,1,--,27.8,33.5,8.1,6,--,--,22.1,4.8,--,0.09,0.067,0.017,<0.05,0.0006,<0.002,0.0019,0.0035,<0.004,<0.0006
東石布袋沿海海域,東石港外海二,甲,2002/3/1 下午 04:40:00,5179,1,--,23.2,34.1,8.2,7.1,--,--,23.3,2.4,--,0.06,0.052,0.018,0.26,<0.0005,<0.002,0.0021,0.0065,<0.004,<0.0006
東石布袋沿海海域,布袋港外海一,甲,2002/11/26 上午 08:25:00,5180,1,--,19.1,33.9,8.2,7.7,--,--,77.4,7.7,--,0.23,0.083,0.048,0.32,<0.0005,<0.002,0.0033,0.0681,<0.004,<0.0006
東石布袋沿海海域,布袋港外海一,甲,2002/8/28 下午 05:46:00,5180,1,--,31.7,32,8.3,8.3,--,--,<3,4.9,--,<0.05,<0.025,<0.001,0.14,<0.0005,<0.002,0.0022,0.0032,<0.004,<0.0006
東石布袋沿海海域,布袋港外海一,甲,2002/5/29 上午 07:00:00,5180,1,--,27.5,33.8,8.2,6.2,--,--,30.6,3.9,--,0.06,0.028,0.012,<0.05,0.0005,<0.002,0.0014,0.0016,<0.004,<0.0006
東石布袋沿海海域,布袋港外海一,甲,2002/3/1 下午 05:22:00,5180,1,--,23.1,34.1,8.2,7.2,--,--,9.2,1.8,--,<0.05,0.049,0.006,0.42,<0.0005,<0.002,<0.0005,0.0014,<0.004,<0.0006
東石布袋沿海海域,布袋港外海二,甲,2002/11/26 上午 08:04:00,5181,1,--,20.3,33.9,8.2,7.2,--,--,25.6,4.6,--,0.25,<0.025,0.026,0.13,<0.0005,<0.002,0.0022,0.0119,<0.004,<0.0006
東石布袋沿海海域,布袋港外海二,甲,2002/8/28 下午 06:07:00,5181,1,--,31.7,32,8.4,9,--,--,<3,2.1,--,<0.05,<0.025,<0.001,0.17,<0.0005,<0.002,0.001,0.0025,<0.004,<0.0006
東石布袋沿海海域,布袋港外海二,甲,2002/5/29 上午 07:24:00,5181,1,--,27.7,33.8,8.2,6.2,--,--,16.1,11.5,--,0.05,<0.025,0.012,<0.05,<0.0005,<0.002,0.0012,0.0013,<0.004,<0.0006
東石布袋沿海海域,布袋港外海二,甲,2002/3/1 下午 04:11:00,5181,1,--,23.3,34.1,8.1,7.1,--,--,17.9,4,--,<0.05,0.043,0.012,0.52,<0.0005,<0.002,0.0021,0.0056,<0.004,<0.0006
東石布袋沿海海域,八掌溪口北側,甲,2002/11/26 上午 07:30:00,5182,1,--,19.9,33.8,8.2,7.2,--,--,24.9,4.5,--,0.08,0.031,0.029,<0.05,<0.0005,<0.002,0.0018,0.0095,<0.004,<0.0006
東石布袋沿海海域,八掌溪口北側,甲,2002/8/28 下午 06:25:00,5182,1,--,32,31.5,8.3,7.8,--,--,6.4,6.7,--,<0.05,0.034,0.005,0.33,<0.0005,<0.002,0.0015,0.0025,<0.004,<0.0006
東石布袋沿海海域,八掌溪口北側,甲,2002/5/29 上午 07:14:00,5182,1,--,27.6,33.5,8.2,6.2,--,--,14.9,2.2,--,0.06,0.043,0.01,<0.05,<0.0005,<0.002,0.0014,0.0015,<0.004,<0.0006
東石布袋沿海海域,八掌溪口北側,甲,2002/3/1 下午 05:40:00,5182,1,--,22.9,34.1,8.2,7.2,--,--,15.5,10.1,--,<0.05,0.049,0.012,0.73,<0.0005,<0.002,<0.0005,0.0067,<0.004,<0.0006
東石布袋沿海海域,朴子溪口外4海浬,甲,2002/11/26 上午 09:25:00,5183,1,--,19,33.8,8.2,7.5,--,--,122,4.4,--,0.08,0.031,0.033,0.46,<0.0005,<0.002,0.0016,0.0144,<0.004,<0.0006
東石布袋沿海海域,朴子溪口外4海浬,甲,2002/8/28 下午 06:55:00,5183,1,--,31.5,30.9,8.3,7.9,--,--,<3,2.7,--,<0.05,<0.025,0.01,0.3,<0.0005,<0.002,0.0026,0.005,<0.004,<0.0006
東石布袋沿海海域,朴子溪口外4海浬,甲,2002/5/29 上午 06:40:00,5183,1,--,27.9,33.5,8.2,6,--,--,22,2.6,--,0.1,0.058,0.024,0.1,<0.0005,<0.002,0.0014,0.0031,<0.004,<0.0006
東石布袋沿海海域,朴子溪口外4海浬,甲,2002/3/1 下午 05:00:00,5183,1,--,23.2,34.1,8.2,7.3,--,--,19,2.6,--,0.11,0.058,0.026,1.31,<0.0005,<0.002,0.0012,0.0018,<0.004,0.0008
二仁溪口沿海海域,二仁溪口南側,乙,2002/11/25 下午 02:55:00,5184,1,--,24.8,34.2,8.2,7.3,--,--,<3,17.7,--,0.08,<0.025,0.009,<0.05,<0.0005,<0.002,0.0014,0.0053,<0.004,0.0009
二仁溪口沿海海域,二仁溪口南側,乙,2002/9/4 下午 02:14:00,5184,1,--,30.8,32.3,8.2,8.3,--,--,6.4,14.8,--,<0.05,0.46,0.006,1.38,<0.0005,0.0039,0.0066,0.0371,<0.004,0.0007
二仁溪口沿海海域,二仁溪口南側,乙,2002/6/7 下午 01:07:00,5184,1,--,28.8,29.7,8.3,7.9,--,--,13.2,15.7,--,<0.05,0.043,0.008,0.58,<0.0005,<0.002,0.0029,0.0069,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口南側,乙,2002/3/1 下午 04:51:00,5184,1,--,23.9,34.1,8.3,7.1,--,--,5.2,2.1,--,<0.05,0.043,0.002,0.52,<0.0005,<0.002,0.0012,0.0032,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口北側,乙,2002/11/25 下午 02:10:00,5185,1,--,24,34.2,8.2,7,--,--,5,5.3,--,0.05,<0.025,0.006,0.07,<0.0005,<0.002,0.0017,0.0113,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口北側,乙,2002/9/4 下午 01:16:00,5185,1,--,31.1,33.1,8.3,9.2,--,--,<3,11.1,--,0.07,<0.025,<0.001,<0.05,<0.0005,0.0087,0.001,0.0026,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口北側,乙,2002/6/7 下午 02:15:00,5185,1,--,28.4,29.5,8.3,7.1,--,--,9.3,6.6,--,<0.05,<0.025,0.005,0.39,<0.0005,<0.002,0.0016,0.0032,<0.004,0.0006
二仁溪口沿海海域,二仁溪口北側,乙,2002/3/1 下午 03:59:00,5185,1,--,23.9,34.1,8.2,6.4,--,--,7.7,2.6,--,<0.05,0.058,0.006,0.47,<0.0005,<0.002,0.0026,0.0058,<0.004,0.0008
二仁溪口沿海海域,二仁溪口外側,乙,2002/11/25 下午 02:28:00,5186,1,--,25.2,34,8.2,7.1,--,--,5.3,6.2,--,0.07,0.123,0.006,<0.05,<0.0005,<0.002,0.0009,0.0069,<0.004,0.001
二仁溪口沿海海域,二仁溪口外側,乙,2002/9/4 下午 01:34:00,5186,1,--,30.8,33,8.3,8.7,--,--,<3,5.9,--,<0.05,<0.025,<0.001,<0.05,<0.0005,0.0077,0.001,0.0037,<0.004,0.0012
二仁溪口沿海海域,二仁溪口外側,乙,2002/6/7 下午 02:32:00,5186,1,--,28.2,30.1,8.3,7.2,--,--,9.6,16.5,--,<0.05,<0.025,0.007,0.39,<0.0005,<0.002,0.0014,0.0051,<0.004,0.0008
二仁溪口沿海海域,二仁溪口外側,乙,2002/3/1 下午 05:30:00,5186,1,--,23.9,34.1,8.3,6.7,--,--,5.6,1.8,--,<0.05,<0.025,0.003,0.52,<0.0005,<0.002,0.0008,0.0011,<0.004,0.0006
二仁溪口沿海海域,二仁溪口,乙,2002/11/25 下午 02:40:00,5187,1,--,24.6,33.6,8,7.1,--,--,3.1,6.2,--,0.12,0.025,0.006,<0.05,<0.0005,<0.002,0.0008,0.0058,<0.004,0.0008
二仁溪口沿海海域,二仁溪口,乙,2002/9/4 下午 01:50:00,5187,1,--,31.9,27.9,8,6.3,--,--,3.5,2.7,--,0.07,<0.025,<0.001,8.4,<0.0005,0.0058,<0.0005,<0.0005,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口,乙,2002/6/7 下午 02:48:00,5187,1,--,28.2,30.1,8.4,7.9,--,--,5.8,17.7,--,<0.05,<0.025,0.008,0.29,<0.0005,<0.002,0.0015,0.0048,<0.004,0.0012
二仁溪口沿海海域,二仁溪口,乙,2002/3/1 下午 03:29:00,5187,1,--,24.5,34.3,7.9,3.1,--,--,16.9,24.9,--,0.08,1.95,0.027,5.23,<0.0005,<0.002,0.0374,0.0602,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外4海浬,乙,2002/11/25 下午 01:45:00,5188,1,--,24.1,34.1,8.2,6.8,--,--,<3,4.6,--,<0.05,0.083,0.01,<0.05,<0.0005,<0.002,0.0012,0.0074,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外4海浬,乙,2002/9/4 下午 12:40:00,5188,1,--,31.5,32.9,8.1,7.5,--,--,<3,2.1,--,0.08,0.055,<0.001,0.19,<0.0005,0.0039,<0.0005,<0.0005,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外4海浬,乙,2002/6/7 下午 01:38:00,5188,1,--,28.4,30.3,8.4,8,--,--,6.4,17.9,--,<0.05,<0.025,0.008,0.34,<0.0005,<0.002,0.0016,0.0047,<0.004,0.0007
二仁溪口沿海海域,二仁溪口外4海浬,乙,2002/3/1 下午 04:26:00,5188,1,--,23.9,34.1,8.3,8.2,--,--,<3,3.1,--,<0.05,<0.025,0.005,0.63,<0.0005,<0.002,0.0071,0.0094,<0.004,0.0008
高雄港沿海海域,高雄港口外一,乙,2002/11/28 上午 08:15:00,5189,1,--,26,34.5,8.3,6.6,--,--,<3,2.5,--,<0.05,<0.025,<0.001,0.25,<0.0005,<0.002,0.0006,0.0226,<0.004,<0.0006
高雄港沿海海域,高雄港口外一,乙,2002/8/29 下午 03:50:00,5189,1,--,30.3,33.4,8.3,7.5,--,--,<3,2.1,--,<0.05,<0.025,<0.001,0.3,<0.0005,<0.002,0.0014,0.0048,<0.004,0.0009
高雄港沿海海域,高雄港口外一,乙,2002/6/5 上午 08:28:00,5189,1,--,28.4,31.6,8.2,8,--,--,4.4,10.4,--,<0.05,<0.025,0.004,0.53,<0.0005,<0.002,0.0014,0.0033,<0.004,<0.0006
高雄港沿海海域,高雄港口外一,乙,2002/3/2 下午 02:39:00,5189,1,--,24.6,34.2,8.2,7.3,--,--,3.2,3.9,--,0.05,0.067,0.002,0.52,<0.0005,<0.002,0.0012,0.004,<0.004,<0.0006
高雄港沿海海域,高雄港口外二,乙,2002/11/28 上午 09:10:00,5190,1,--,26,34.6,8.3,6.7,--,--,<3,2.8,--,<0.05,<0.025,0.001,0.31,<0.0005,<0.002,<0.0005,0.0139,<0.004,<0.0006
高雄港沿海海域,高雄港口外二,乙,2002/8/29 下午 03:23:00,5190,1,--,30.7,32.9,8.2,7.1,--,--,<3,13.7,--,0.07,0.04,<0.001,0.33,<0.0005,<0.002,0.002,0.0063,<0.004,0.0009
高雄港沿海海域,高雄港口外二,乙,2002/6/5 上午 07:55:00,5190,1,--,28,31.2,8.1,6.7,--,--,4.5,8,--,<0.05,<0.025,0.007,0.34,<0.0005,<0.002,0.0012,0.0018,<0.004,<0.0006
高雄港沿海海域,高雄港口外二,乙,2002/3/2 下午 03:29:00,5190,1,--,24.6,34.2,8.2,6.9,--,--,6.7,11.6,--,<0.05,0.04,0.012,0.63,<0.0005,<0.002,0.003,0.0039,<0.004,<0.0006
高雄港沿海海域,高雄港口外三,乙,2002/11/28 上午 09:50:00,5191,1,--,25.8,34.5,8.3,6.9,--,--,<3,2.3,--,<0.05,<0.025,0.003,0.28,<0.0005,<0.002,0.0006,0.0104,<0.004,<0.0006
高雄港沿海海域,高雄港口外三,乙,2002/8/29 下午 01:53:00,5191,1,--,31.3,33.1,8.2,7.8,--,--,<3,2.1,--,<0.05,<0.025,<0.001,0.2,<0.0005,<0.002,0.0014,0.01,<0.004,0.0009
高雄港沿海海域,高雄港口外三,乙,2002/6/5 上午 09:34:00,5191,1,--,28.3,31.9,8.2,7.1,--,--,5,7.9,--,<0.05,<0.025,0.004,0.39,0.001,<0.002,0.0011,0.0019,<0.004,<0.0006
高雄港沿海海域,高雄港口外三,乙,2002/3/2 下午 03:53:00,5191,1,--,24.7,34.2,8.2,7,--,--,<3,2.7,--,<0.05,0.049,0.001,0.31,<0.0005,<0.002,0.0017,0.0055,<0.004,<0.0006
高雄港沿海海域,旗津,乙,2002/11/28 上午 09:55:00,5192,1,--,26.4,34.5,8.3,6.7,--,--,<3,1.8,--,<0.05,<0.025,0.003,0.28,<0.0005,<0.002,0.001,0.0118,<0.004,<0.0006
高雄港沿海海域,旗津,乙,2002/8/29 下午 02:55:00,5192,1,--,29.7,33.3,8.2,7,--,--,<3,6.6,--,<0.05,<0.025,<0.001,0.24,<0.0005,<0.002,0.0041,0.0044,<0.004,<0.0006
高雄港沿海海域,旗津,乙,2002/6/5 上午 08:59:00,5192,1,--,28.6,31.4,8.2,8.1,--,--,7.2,10.9,--,0.07,<0.025,0.004,0.44,<0.0005,<0.002,0.001,0.0009,<0.004,<0.0006
高雄港沿海海域,旗津,乙,2002/3/2 下午 03:00:00,5192,1,--,24.7,34.2,8.2,6.8,--,--,3.1,4,--,<0.05,0.19,0.002,0.47,<0.0005,<0.002,0.0017,0.0022,<0.004,0.0009
高屏溪口沿海海域,中芸港外,乙,2002/11/27 上午 10:50:00,5193,1,--,25.4,32,8.2,6.7,--,--,5.5,4.3,--,0.1,0.107,0.031,0.52,<0.0005,<0.002,0.0006,0.008,<0.004,0.0015
高屏溪口沿海海域,中芸港外,乙,2002/9/3 上午 10:37:00,5193,1,--,29.4,32.1,8.2,8,--,--,8.4,16.3,--,0.23,<0.025,0.003,0.4,<0.0005,0.0039,0.001,0.0012,<0.004,0.0012
高屏溪口沿海海域,中芸港外,乙,2002/5/31 下午 05:33:00,5193,1,--,27.6,30.9,8.1,6.2,--,--,32.5,3.4,--,<0.05,0.028,0.01,0.15,<0.0005,<0.002,0.0018,0.0033,<0.004,0.0016
高屏溪口沿海海域,中芸港外,乙,2002/3/2 下午 04:53:00,5193,1,--,25,34.2,8.2,6.3,--,--,3.2,2.8,--,<0.05,0.092,0.009,0.99,<0.0005,<0.002,0.0012,0.0054,<0.004,<0.0006
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2002/11/27 上午 10:10:00,5194,1,--,25.3,29.5,8.1,6.5,--,--,5.5,7.3,--,0.11,0.368,0.059,1.1,<0.0005,<0.002,0.0006,0.0141,<0.004,<0.0006
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2002/9/3 上午 09:20:00,5194,1,--,30.3,14,7.9,6.8,--,--,7.9,21.9,--,0.49,0.368,0.072,5.19,<0.0005,0.0058,0.0017,0.0072,<0.004,0.0006
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2002/5/31 下午 05:08:00,5194,1,--,26.1,15.2,7.9,6.3,--,--,310,2.8,--,0.8,0.101,0.048,4,0.0012,<0.002,0.0023,0.0017,<0.004,0.0013
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2002/3/5 上午 06:55:00,5194,1,--,23.6,34.2,8.2,5.1,--,--,<3,1.2,--,<0.05,0.064,0.008,0.68,<0.0005,<0.002,0.0012,0.0037,<0.004,0.0009
高屏溪口沿海海域,高屏溪口外4海浬,乙,2002/11/27 上午 09:35:00,5195,1,--,25.7,33.4,8.2,6.7,--,--,3.1,2,--,<0.05,<0.025,0.012,0.27,<0.0005,<0.002,<0.0005,0.013,<0.004,<0.0006
高屏溪口沿海海域,高屏溪口外4海浬,乙,2002/9/3 上午 09:59:00,5195,1,--,29.8,13.7,8,7.6,--,--,6.9,17.8,--,0.69,0.221,0.064,5.51,<0.0005,0.0068,0.0026,0.0092,<0.004,<0.0006
高屏溪口沿海海域,高屏溪口外4海浬,乙,2002/5/31 下午 03:45:00,5195,1,--,27.8,34.5,8.2,6.6,--,--,14.5,2.2,--,<0.05,<0.025,<0.001,<0.05,<0.0005,<0.002,0.0019,0.0041,<0.004,<0.0006
高屏溪口沿海海域,高屏溪口外4海浬,乙,2002/3/5 上午 07:30:00,5195,1,--,24,34.1,8.2,5.2,--,--,<3,1,--,<0.05,0.046,0.004,0.57,<0.0005,<0.002,<0.0005,0.0045,<0.004,0.0008
高屏溪口沿海海域,高屏溪出海口,乙,2002/11/27 上午 10:35:00,5196,1,--,25.5,30.9,8.2,6.4,--,--,10.6,17.2,--,0.16,0.328,0.074,1.41,<0.0005,<0.002,0.0008,0.0072,<0.004,<0.0006
高屏溪口沿海海域,高屏溪出海口,乙,2002/9/3 上午 08:48:00,5196,1,--,29.8,5.7,8,7,--,--,8.7,24.9,--,0.77,0.291,0.077,5.67,<0.0005,0.0077,0.0017,0.0033,<0.004,<0.0006
高屏溪口沿海海域,高屏溪出海口,乙,2002/5/31 下午 05:16:00,5196,1,--,25.9,9.9,7.9,6.2,--,--,215,3.4,--,0.86,0.052,0.046,4.45,<0.0005,<0.002,0.0074,0.0145,0.015,<0.0006
高屏溪口沿海海域,高屏溪出海口,乙,2002/3/5 上午 06:17:00,5196,1,--,23.5,34.1,8.2,4.7,--,--,10.2,67.1,--,0.2,1.78,0.165,0.5,<0.0005,<0.002,0.0007,0.0047,<0.004,0.0007
高屏溪口沿海海域,東港溪出海口,乙,2002/11/27 上午 09:57:00,5197,1,--,25.4,27,7.9,4.7,--,--,5.2,10.5,--,0.2,0.423,0.113,2.41,<0.0005,<0.002,0.0009,0.0187,<0.004,<0.0006
高屏溪口沿海海域,東港溪出海口,乙,2002/9/3 上午 09:32:00,5197,1,--,29.8,14.7,7.6,4.5,--,--,5.6,30.5,--,0.57,1.28,0.164,8.24,<0.0005,0.0077,0.0031,0.0076,<0.004,<0.0006
高屏溪口沿海海域,東港溪出海口,乙,2002/5/31 下午 04:40:00,5197,1,--,28.9,12.2,7.7,4.9,--,--,15.3,32.2,--,0.31,1.2,0.178,6.13,<0.0005,<0.002,0.0033,0.0066,<0.004,<0.0006
高屏溪口沿海海域,東港溪出海口,乙,2002/3/5 上午 06:39:00,5197,1,--,24.2,34.2,8,5.3,--,--,3.6,12.6,--,0.09,1.04,0.067,2.83,<0.0005,<0.002,0.0021,0.0014,<0.004,0.0008
大鵬灣沿海海域,大鵬灣灣內-1,乙,2002/11/16 下午 12:15:00,5198,1,--,28.2,33,8.3,8.9,--,--,6.7,29.7,--,<0.05,0.144,0.002,0.3,<0.0005,<0.002,0.0014,0.0201,<0.004,0.0011
大鵬灣沿海海域,大鵬灣灣內-1,乙,2002/9/3 下午 01:35:00,5198,1,--,31.5,27.3,8.4,4.8,--,--,5.2,36.1,--,0.09,0.515,0.024,1.07,<0.0005,0.0039,0.0017,0.0023,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-1,乙,2002/5/31 下午 04:15:00,5198,1,--,28.2,31.5,8,5.7,--,--,15,8.2,--,<0.05,0.291,0.015,0.35,<0.0005,<0.002,0.0015,0.0051,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-1,乙,2002/3/5 下午 06:41:00,5198,1,--,18.8,34.2,8.2,5.6,--,--,10.7,7.4,--,<0.05,0.043,0.004,0.73,<0.0005,<0.002,0.0044,0.0026,<0.004,0.0012
大鵬灣沿海海域,大鵬灣灣內-2,乙,2002/11/16 下午 12:50:00,5199,1,--,28.9,32.1,8.2,8.8,--,--,4,53.2,--,<0.05,0.31,0.024,0.22,<0.0005,<0.002,0.0027,0.0164,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-2,乙,2002/9/3 下午 12:59:00,5199,1,--,32.1,29.7,8.6,10.9,--,--,3.5,28.3,--,<0.05,0.064,0.003,0.56,<0.0005,0.0077,0.0018,0.0039,<0.004,0.0008
大鵬灣沿海海域,大鵬灣灣內-2,乙,2002/5/31 下午 04:36:00,5199,1,--,29.2,31,7.9,5.4,--,--,7.7,8.6,--,0.06,0.509,0.028,0.25,0.0007,<0.002,0.0017,0.0024,<0.004,0.0019
大鵬灣沿海海域,大鵬灣灣內-2,乙,2002/3/5 下午 06:58:00,5199,1,--,19,34.3,8.2,5.7,--,--,33.5,5.2,--,<0.05,0.043,0.003,0.63,<0.0005,<0.002,0.0008,0.0091,<0.004,0.001
南灣核三廠沿海海域,核三廠出水口右側,乙,2002/11/16 上午 07:40:00,5200,1,--,30,34.4,8.2,6.6,--,--,4.1,1.8,--,<0.05,<0.025,0.001,0.16,<0.0005,<0.002,0.0006,0.0015,<0.004,0.0009
南灣核三廠沿海海域,核三廠出水口右側,乙,2002/9/2 上午 10:35:00,5200,1,--,32.2,33.4,8.2,6.2,--,--,<3,2.1,--,0.08,<0.025,0.002,0.24,<0.0005,<0.002,0.0008,0.0118,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口右側,乙,2002/6/6 上午 09:28:00,5200,1,--,30.2,32,8.1,6.1,--,--,<3,2.7,--,<0.05,<0.025,0.004,0.39,<0.0005,<0.002,0.0023,0.0034,<0.004,0.0019
南灣核三廠沿海海域,核三廠出水口右側,乙,2002/3/4 下午 02:53:00,5200,1,--,26.5,34.4,8.2,6.4,--,--,<3,4.4,--,<0.05,0.025,0.002,0.42,<0.0005,<0.002,0.0035,0.0021,<0.004,0.0014
南灣核三廠沿海海域,核三廠出水口左側,乙,2002/11/16 上午 07:25:00,5201,1,--,28.7,34.3,8.2,6.8,--,--,4.1,2.4,--,<0.05,<0.025,0.001,0.25,<0.0005,<0.002,0.0012,0.0016,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口左側,乙,2002/9/2 上午 10:55:00,5201,1,--,31.4,33.3,8.2,6.4,--,--,<3,2.1,--,<0.05,<0.025,0.002,0.24,<0.0005,<0.002,0.0028,0.0057,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口左側,乙,2002/6/6 上午 10:15:00,5201,1,--,28.4,31.8,8.1,6.7,--,--,<3,2.3,--,<0.05,<0.025,0.004,0.34,<0.0005,<0.002,0.0008,0.0013,<0.004,0.0011
南灣核三廠沿海海域,核三廠出水口左側,乙,2002/3/4 下午 02:38:00,5201,1,--,26.6,34.4,8.2,6.3,--,--,<3,2.8,--,<0.05,<0.025,0.002,0.26,<0.0005,<0.002,0.0008,0.004,<0.004,0.0007
南灣核三廠沿海海域,核三廠入水口,乙,2002/11/16 上午 08:55:00,5202,1,--,26.2,34.5,8.2,6.8,--,--,7.5,25.3,--,<0.05,<0.025,<0.001,0.22,<0.0005,<0.002,<0.0005,0.002,<0.004,<0.0006
南灣核三廠沿海海域,核三廠入水口,乙,2002/9/2 下午 12:08:00,5202,1,--,29.4,33.2,8.2,6.6,--,--,<3,3.2,--,<0.05,<0.025,0.003,0.2,<0.0005,<0.002,0.0018,0.0084,<0.004,0.0017
南灣核三廠沿海海域,核三廠入水口,乙,2002/6/6 上午 11:22:00,5202,1,--,28.1,32.1,8.1,6.5,--,--,<3,3.3,--,<0.05,<0.025,0.003,0.34,<0.0005,<0.002,0.0007,0.0006,<0.004,0.001
南灣核三廠沿海海域,核三廠入水口,乙,2002/3/4 下午 03:15:00,5202,1,--,24.7,34.2,8.2,6.4,--,--,<3,3.5,--,<0.05,<0.025,0.002,0.21,<0.0005,<0.002,0.0008,0.0007,<0.004,<0.0006
南灣核三廠沿海海域,後壁湖漁港,乙,2002/11/16 上午 09:25:00,5203,1,--,27.5,34.4,8.2,6.8,--,--,<3,2.6,--,<0.05,0.031,<0.001,0.16,<0.0005,<0.002,0.0018,0.0047,<0.004,<0.0006
南灣核三廠沿海海域,後壁湖漁港,乙,2002/9/2 下午 12:27:00,5203,1,--,29.5,33.2,8.2,6.2,--,--,<3,2.2,--,<0.05,<0.025,0.002,0.27,<0.0005,<0.002,0.003,0.0079,<0.004,0.0008
南灣核三廠沿海海域,後壁湖漁港,乙,2002/6/6 上午 11:40:00,5203,1,--,28,31.9,8.1,6.4,--,--,<3,3,--,<0.05,<0.025,0.003,0.34,<0.0005,<0.002,0.0007,0.0008,<0.004,0.0015
南灣核三廠沿海海域,後壁湖漁港,乙,2002/3/4 下午 02:18:00,5203,1,--,24.7,34.2,8.2,6.6,--,--,7.1,0,--,<0.05,<0.025,0.002,0.26,<0.0005,<0.002,<0.0005,0.001,<0.004,0.0007
南灣核三廠沿海海域,南灣,乙,2002/11/16 上午 08:28:00,5204,1,--,26.2,34.4,8.2,7.5,--,--,6,2.8,--,<0.05,0.028,<0.001,0.22,<0.0005,<0.002,0.0008,<0.0005,<0.004,<0.0006
南灣核三廠沿海海域,南灣,乙,2002/9/2 上午 11:49:00,5204,1,--,29.4,33.2,8.2,6.8,--,--,<3,2.2,--,<0.05,<0.025,<0.001,0.24,<0.0005,<0.002,0.0008,0.0057,<0.004,0.001
南灣核三廠沿海海域,南灣,乙,2002/6/6 上午 11:06:00,5204,1,--,28,31.5,8.2,6.4,--,--,<3,3.6,--,0.05,<0.025,0.003,0.44,<0.0005,<0.002,0.001,0.0009,<0.004,0.0019
南灣核三廠沿海海域,南灣,乙,2002/3/4 下午 03:41:00,5204,1,--,25,34.2,8.2,6.4,--,--,3.9,1.9,--,<0.05,<0.025,0.002,0.31,<0.0005,<0.002,0.0008,0.0074,<0.004,0.0006
南灣核三廠沿海海域,石牛溪口,乙,2002/11/16 上午 07:59:00,5205,1,--,26.2,34.4,8.2,6.9,--,--,9.4,2.4,--,0.09,<0.025,<0.001,0.25,<0.0005,<0.002,0.0006,0.0034,<0.004,<0.0006
南灣核三廠沿海海域,石牛溪口,乙,2002/9/2 上午 11:20:00,5205,1,--,29.3,33.2,8.2,6.6,--,--,<3,3.4,--,<0.05,<0.025,0.003,0.27,<0.0005,0.0068,0.0019,0.0123,<0.004,0.0006
南灣核三廠沿海海域,石牛溪口,乙,2002/6/6 上午 10:45:00,5205,1,--,28.5,32.1,8.2,6.4,--,--,<3,3.1,--,<0.05,0.098,<0.001,0.39,<0.0005,<0.002,0.0007,<0.0005,<0.004,0.0013
南灣核三廠沿海海域,石牛溪口,乙,2002/3/4 下午 03:58:00,5205,1,--,24.5,34.1,8.2,6.4,--,--,3.8,8.8,--,<0.05,<0.025,0.002,0.26,<0.0005,<0.002,0.0006,0.0014,<0.004,0.0009
台東沿海海域,卑南溪河口,甲,2002/11/22 下午 01:35:00,5206,1,--,24.7,34.1,8.2,7.4,--,--,<3,0.6,--,0.08,<0.025,0.001,0.23,<0.0005,<0.002,0.0008,0.0045,0.0041,<0.0006
