採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,採樣深度,氣溫,水溫,鹽度,酸鹼值,溶氧(滴定法),溶氧(電極法),溶氧飽和度,懸浮固體,葉綠素a,氨氮,硝酸鹽氮,正磷酸鹽,亞硝酸鹽氮,矽酸鹽,鎘,鉻,銅,鋅,鉛,汞,備註
,,,,,m,℃,℃,psu,,mg/L,mg/L,%,mg/L,μg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2006/5/11 上午 10:25:00,5194,1.0,30.0,28.6,33.4,8.3,8.0,8.1,124.4,3.8,8.9,0.05,<0.01,0.036,0.003,0.31,0.00001,<0.001,0.0001,0.0047,<0.0002,<0.0003
高屏溪口沿海海域,高屏溪口外4海浬,乙,2006/11/6 上午 09:04:00,5195,1.0,28.5,27.7,33.9,8.2,6.3,6.4,98.2,<2.0,0.9,0.04,0.01,0.011,0.004,0.20,0.00003,<0.001,0.0006,0.0082,<0.0002,<0.0003
高屏溪口沿海海域,高屏溪口外4海浬,乙,2006/8/7 上午 09:20:00,5195,1.0,29.2,31.0,32.4,8.3,6.2,6.2,101.0,<2.0,1.0,<0.02,0.02,0.013,<0.001,<0.05,0.00002,<0.001,0.0004,0.0082,<0.0002,<0.0003
高屏溪口沿海海域,高屏溪口外4海浬,乙,2006/5/11 上午 09:27:00,5195,1.0,30.0,28.9,34.5,8.3,7.2,7.3,114.0,2.7,0.4,<0.02,<0.01,0.061,<0.001,0.11,0.00002,<0.001,0.0004,0.0014,<0.0002,0.0004
高屏溪口沿海海域,高屏溪出海口,乙,2006/11/6 上午 10:30:00,5196,1.0,28.5,27.4,31.5,8.2,5.9,6.1,91.8,11.7,2.1,0.15,0.04,0.062,0.012,0.60,0.00004,<0.001,0.0008,0.0088,0.0002,<0.0003
高屏溪口沿海海域,高屏溪出海口,乙,2006/8/7 上午 10:30:00,5196,1.0,29.2,28.3,12.9,8.2,6.9,6.8,93.9,189,3.4,0.05,0.38,0.056,0.025,3.49,<0.00001,<0.001,0.0007,0.0024,0.0006,<0.0003
高屏溪口沿海海域,高屏溪出海口,乙,2006/5/11 上午 10:41:00,5196,1.0,30.0,29.2,30.7,8.2,6.6,6.8,104.0,6.0,8.8,0.34,0.05,0.153,0.012,1.06,0.00002,<0.001,0.0006,0.0055,0.0002,<0.0003
高屏溪口沿海海域,東港溪出海口,乙,2006/11/6 上午 09:52:00,5197,1.0,28.5,27.4,32.1,8.1,5.6,5.6,85.2,3.8,2.4,0.58,0.14,0.336,0.048,1.91,0.00003,<0.001,0.0007,0.0085,0.0003,0.0003
高屏溪口沿海海域,東港溪出海口,乙,2006/8/7 上午 10:00:00,5197,1.0,29.2,30.4,25.9,8.0,5.3,5.2,80.5,7.3,3.4,0.22,0.42,0.220,0.058,1.96,0.00004,<0.001,0.0007,0.0133,0.0002,<0.0003
高屏溪口沿海海域,東港溪出海口,乙,2006/5/11 上午 10:07:00,5197,1.0,30.0,28.6,33.6,8.2,6.6,6.7,102.5,2.9,6.5,0.15,<0.01,0.152,0.008,0.46,0.00001,<0.001,0.0003,0.0044,0.0002,0.0003
大鵬灣沿海海域,大鵬灣灣內-1,乙,2006/11/6 下午 12:25:00,5198,1.0,27.8,27.6,32.7,8.5,12.7,12.2,185.7,11.2,45.3,0.03,0.01,0.090,0.003,0.12,<0.00001,<0.001,<0.0001,0.0044,<0.0002,<0.0003
大鵬灣沿海海域,大鵬灣灣內-1,乙,2006/8/7 下午 12:02:00,5198,1.0,29.2,30.7,26.3,8.6,9.5,9.5,147.4,4.8,9.8,<0.02,0.02,0.362,<0.001,0.30,0.00001,<0.001,0.0012,0.0060,<0.0002,<0.0003
大鵬灣沿海海域,大鵬灣灣內-1,乙,2006/5/11 下午 12:49:00,5198,1.0,30.0,29.6,34.0,8.2,6.2,5.9,92.8,3.1,14.8,<0.02,<0.01,0.108,0.003,0.22,0.00001,<0.001,0.0005,0.0072,0.0007,<0.0003
大鵬灣沿海海域,大鵬灣灣內-2,乙,2006/11/6 下午 12:08:00,5199,1.0,27.8,28.3,32.4,8.3,9.9,9.5,145.7,13.6,26.2,0.09,0.01,0.128,0.013,0.22,0.00004,<0.001,0.0008,0.0109,<0.0002,<0.0003
大鵬灣沿海海域,大鵬灣灣內-2,乙,2006/8/7 上午 11:47:00,5199,1.0,29.2,30.8,25.0,8.7,9.8,10.8,165.7,6.2,18.0,<0.02,0.04,0.524,0.001,0.35,0.00001,<0.001,0.0010,0.0050,<0.0002,<0.0003
大鵬灣沿海海域,大鵬灣灣內-2,乙,2006/5/11 下午 12:33:00,5199,1.0,30.0,30.3,33.9,8.3,7.9,7.6,120.0,11.2,23.8,<0.02,0.03,0.146,<0.001,0.15,0.00003,<0.001,0.0006,0.0086,<0.0002,0.0004
南灣核三廠沿海海域,核三廠出水口右側,乙,2006/11/9 上午 09:47:00,5200,1.0,29.0,26.7,34.3,8.2,6.4,6.4,96.0,2.0,0.2,<0.02,<0.01,0.008,0.001,0.12,0.00003,<0.001,0.0003,0.0062,0.0002,0.0004
南灣核三廠沿海海域,核三廠出水口右側,乙,2006/8/29 上午 09:38:00,5200,1.0,32.5,30.9,34.0,8.1,5.9,6.1,97.9,3.8,0.4,<0.02,0.02,0.024,<0.001,0.17,0.00001,<0.001,0.0005,0.0026,<0.0002,<0.0003
南灣核三廠沿海海域,核三廠出水口右側,乙,2006/5/12 上午 09:37:00,5200,1.0,32.8,29.8,34.7,8.2,6.4,6.4,101.4,<2.0,0.1,<0.02,<0.01,0.007,<0.001,0.12,0.00002,<0.001,0.0007,0.0039,<0.0002,0.0004
南灣核三廠沿海海域,核三廠出水口左側,乙,2006/11/9 上午 09:31:00,5201,1.0,29.0,26.2,34.3,8.2,6.2,6.2,92.3,2.4,0.3,<0.02,0.01,0.012,0.001,0.15,0.00004,<0.001,0.0007,0.0053,<0.0002,0.0004
南灣核三廠沿海海域,核三廠出水口左側,乙,2006/8/29 上午 09:14:00,5201,1.0,32.5,32.1,33.9,8.1,5.9,6.1,100.2,3.1,0.3,<0.02,0.03,0.012,<0.001,0.18,0.00001,<0.001,0.0005,0.0038,0.0002,0.0005
南灣核三廠沿海海域,核三廠出水口左側,乙,2006/5/12 上午 09:22:00,5201,1.0,32.8,30.0,34.7,8.2,6.5,6.6,105.0,<2.0,0.1,<0.02,0.02,0.012,<0.001,0.10,0.00002,<0.001,0.0009,0.0066,<0.0002,<0.0003
南灣核三廠沿海海域,核三廠入水口,乙,2006/11/9 上午 10:38:00,5202,1.0,29.0,25.9,34.3,8.2,6.4,6.2,92.3,4.0,0.2,<0.02,<0.01,0.020,0.002,0.15,0.00002,<0.001,0.0003,0.0047,<0.0002,0.0009
南灣核三廠沿海海域,核三廠入水口,乙,2006/8/29 上午 10:31:00,5202,1.0,32.5,29.2,34.0,8.2,5.8,6.2,97.4,2.4,0.7,<0.02,0.01,0.024,0.002,0.17,0.00001,<0.001,0.0003,0.0033,<0.0002,0.0005
南灣核三廠沿海海域,核三廠入水口,乙,2006/5/12 上午 10:26:00,5202,1.0,32.8,30.1,34.6,8.2,6.6,6.8,107.6,<2.0,0.1,<0.02,<0.01,0.014,0.001,0.11,0.00001,<0.001,0.0001,0.0029,<0.0002,<0.0003
南灣核三廠沿海海域,後壁湖漁港,乙,2006/11/9 上午 10:55:00,5203,1.0,29.0,26.8,34.3,8.2,6.6,6.5,99.0,3.9,0.2,<0.02,0.01,0.007,0.001,0.10,0.00002,<0.001,0.0004,0.0056,<0.0002,0.0005
南灣核三廠沿海海域,後壁湖漁港,乙,2006/8/29 上午 10:50:00,5203,1.0,32.5,30.4,33.9,8.1,5.7,6.0,95.0,<2.0,0.2,<0.02,0.02,0.013,0.003,0.16,0.00001,<0.001,0.0006,0.0033,<0.0002,<0.0003
南灣核三廠沿海海域,後壁湖漁港,乙,2006/5/12 上午 10:43:00,5203,1.0,32.8,30.0,34.6,8.2,7.4,7.8,122.1,<2.0,0.3,<0.02,<0.01,0.009,0.001,0.13,0.00002,<0.001,0.0006,0.0045,<0.0002,0.0004
南灣核三廠沿海海域,南灣,乙,2006/11/9 上午 10:20:00,5204,1.0,29.0,26.3,34.3,8.2,6.4,6.4,95.1,3.0,0.4,<0.02,<0.01,0.015,0.002,0.10,0.00003,<0.001,0.0002,0.0053,<0.0002,<0.0003
南灣核三廠沿海海域,南灣,乙,2006/8/29 上午 10:15:00,5204,1.0,32.5,30.0,34.0,8.1,5.9,6.1,96.5,<2.0,0.6,<0.02,0.01,0.011,0.002,0.16,0.00001,<0.001,0.0039,0.0037,<0.0002,<0.0003
南灣核三廠沿海海域,南灣,乙,2006/5/12 上午 10:11:00,5204,1.0,32.8,29.7,34.6,8.2,6.6,6.6,103.7,<2.0,0.1,<0.02,<0.01,0.005,<0.001,0.10,0.00001,<0.001,0.0025,0.0034,<0.0002,<0.0003
南灣核三廠沿海海域,石牛溪口,乙,2006/11/9 上午 10:06:00,5205,1.0,29.0,26.5,34.3,8.2,6.5,6.4,95.6,3.3,4.4,<0.02,0.01,0.005,0.004,0.10,0.00003,<0.001,0.0005,0.0065,<0.0002,0.0005
南灣核三廠沿海海域,石牛溪口,乙,2006/8/29 上午 10:01:00,5205,1.0,32.5,29.1,33.9,8.2,5.8,6.0,94.4,<2.0,0.4,<0.02,0.02,0.023,0.001,0.18,0.00001,<0.001,<0.0001,0.0023,<0.0002,<0.0003
南灣核三廠沿海海域,石牛溪口,乙,2006/5/12 上午 09:57:00,5205,1.0,32.8,29.5,34.7,8.2,6.6,6.8,106.7,<2.0,0.1,<0.02,<0.01,0.016,<0.001,0.10,0.00001,<0.001,0.0001,0.0039,<0.0002,<0.0003
台東沿海海域,卑南溪河口,甲,2006/11/5 上午 10:37:00,5206,1.0,25.4,26.5,33.9,8.3,6.4,6.4,95.2,<2.0,0.3,<0.02,0.21,0.011,0.001,0.19,0.00003,<0.001,0.0010,0.0068,0.0002,0.0003
台東沿海海域,卑南溪河口,甲,2006/8/15 下午 01:10:00,5206,1.0,34.0,31.6,33.2,8.2,6.4,6.5,106.0,3.6,0.8,<0.02,0.04,0.015,0.002,0.31,0.00002,<0.001,0.0004,0.0100,0.0002,<0.0003
台東沿海海域,卑南溪河口,甲,2006/5/16 下午 01:52:00,5206,1.0,25.8,27.7,30.5,8.2,6.6,6.7,100.3,19.5,0.1,0.22,0.04,0.129,0.002,0.60,0.00002,<0.001,0.0005,0.0055,0.0002,0.0003
台東沿海海域,知本溪口,甲,2006/11/5 上午 09:56:00,5207,1.0,25.4,26.2,33.2,8.3,6.2,6.4,94.5,2.6,0.3,<0.02,0.04,0.008,0.001,0.31,0.00002,<0.001,0.0003,0.0049,<0.0002,<0.0003
台東沿海海域,知本溪口,甲,2006/8/15 下午 02:06:00,5207,1.0,34.0,31.4,32.2,8.2,6.1,6.2,99.7,6.9,0.5,<0.02,0.12,0.013,0.001,0.68,0.00001,<0.001,0.0005,0.0083,<0.0002,<0.0003
台東沿海海域,知本溪口,甲,2006/5/16 下午 02:35:00,5207,1.0,25.8,27.5,34.0,8.3,6.5,6.5,98.9,9.8,0.2,0.19,0.04,0.030,<0.001,0.25,0.00001,<0.001,0.0002,0.0035,<0.0002,<0.0003
台東沿海海域,富岡港外,甲,2006/11/5 上午 10:52:00,5208,1.0,25.4,26.6,34.0,8.3,6.2,6.4,96.5,<2.0,0.4,0.03,0.03,0.009,0.001,0.09,0.00004,<0.001,0.0018,0.0055,<0.0002,0.0007
台東沿海海域,富岡港外,甲,2006/8/15 下午 03:55:00,5208,1.0,34.0,29.9,32.8,8.2,6.2,6.4,101.0,2.2,0.5,<0.02,0.02,0.009,0.001,0.43,0.00001,<0.001,0.0003,0.0062,0.0003,<0.0003
台東沿海海域,富岡港外,甲,2006/5/16 下午 04:05:00,5208,1.0,25.8,27.3,33.4,8.3,6.5,6.5,99.3,<2.0,0.3,<0.02,0.01,0.018,<0.001,0.23,0.00003,<0.001,0.0001,0.0022,<0.0002,0.0003
台東沿海海域,成功港外海,甲,2006/11/3 下午 01:37:00,5209,1.0,26.3,26.7,34.1,8.2,6.3,6.3,95.0,<2.0,0.4,<0.02,<0.01,0.011,<0.001,0.14,0.00008,<0.001,0.0006,0.0032,<0.0002,0.0008
台東沿海海域,成功港外海,甲,2006/8/16 下午 03:42:00,5209,1.0,30.2,30.1,33.8,8.2,6.3,6.5,103.5,<2.0,0.8,<0.02,0.08,0.006,<0.001,0.21,0.00001,<0.001,0.0004,0.0108,0.0002,0.0003
台東沿海海域,成功港外海,甲,2006/5/15 下午 01:45:00,5209,1.0,27.5,27.5,34.4,8.3,6.6,6.5,99.1,<2.0,0.6,<0.02,0.02,0.015,<0.001,0.15,0.00004,<0.001,0.0019,0.0053,0.0004,0.0004
台東沿海海域,蘭嶼,甲,2006/11/4 下午 02:50:00,5210,1.0,23.0,26.5,34.2,8.2,6.2,6.2,93.4,<2.0,0.2,0.02,0.03,<0.004,0.001,0.07,0.00004,<0.001,0.0004,0.0037,<0.0002,<0.0003
台東沿海海域,蘭嶼,甲,2006/8/16 上午 09:45:00,5210,1.0,30.2,29.3,33.8,8.2,6.1,6.2,98.4,<2.0,0.3,<0.02,0.04,0.005,0.002,0.22,0.00002,<0.001,0.0010,0.0104,<0.0002,<0.0003
台東沿海海域,蘭嶼,甲,2006/5/30 上午 10:47:00,5210,1.0,27.6,27.7,33.6,8.2,6.3,6.3,95.8,3.2,0.9,<0.02,<0.01,0.007,<0.001,0.15,0.00002,<0.001,0.0007,0.0078,0.0002,<0.0003
台東沿海海域,綠島,甲,2006/11/4 上午 09:42:00,5211,1.0,23.0,26.3,34.2,8.3,6.1,6.2,92.3,<2.0,0.3,<0.02,0.17,0.008,0.002,0.10,0.00003,<0.001,0.0007,0.0051,0.0004,0.0007
台東沿海海域,綠島,甲,2006/8/17 上午 08:47:00,5211,1.0,30.8,30.5,34.2,8.2,6.0,6.1,98.5,<2.0,0.5,<0.02,0.04,0.267,0.002,0.20,<0.00001,<0.001,0.0004,0.0040,<0.0002,<0.0003
台東沿海海域,綠島,甲,2006/5/16 上午 09:45:00,5211,1.0,25.8,27.6,33.9,8.2,6.3,6.4,97.3,<2.0,0.2,<0.02,0.01,0.013,0.001,0.17,0.00002,<0.001,0.0007,0.0071,<0.0002,0.0007
台東沿海海域,卑南溪口外4海浬,甲,2006/11/5 上午 09:03:00,5212,1.0,25.4,26.0,34.0,8.2,6.4,6.4,95.9,<2.0,0.3,<0.02,0.14,0.005,<0.001,0.12,0.00004,<0.001,0.0006,0.0324,0.0004,0.0007
台東沿海海域,卑南溪口外4海浬,甲,2006/8/15 下午 03:20:00,5212,1.0,34.0,31.6,33.7,8.2,6.4,6.3,103.6,<2.0,0.7,<0.02,0.02,0.009,<0.001,0.09,0.00014,<0.001,0.0004,0.0036,<0.0002,0.0004
台東沿海海域,卑南溪口外4海浬,甲,2006/5/16 下午 03:39:00,5212,1.0,25.8,27.3,34.1,8.3,6.4,6.5,99.0,<2.0,0.1,<0.02,0.01,0.015,<0.001,0.16,0.00003,<0.001,0.0005,0.0086,0.0003,0.0005
澎湖沿海海域,烏崁海域,甲,2006/11/15 上午 09:00:00,5213,1.0,23.0,23.6,34.3,8.2,6.5,6.3,89.8,3.9,0.4,<0.02,0.05,0.010,0.002,0.18,0.00002,<0.001,0.0005,0.0145,0.0002,<0.0003
澎湖沿海海域,烏崁海域,甲,2006/8/23 上午 09:00:00,5213,1.0,30.2,28.5,33.3,8.2,5.7,5.8,90.1,<2.0,0.2,<0.02,0.02,0.017,<0.001,<0.05,0.00001,<0.001,<0.0001,0.0063,<0.0002,<0.0003
澎湖沿海海域,烏崁海域,甲,2006/5/24 上午 08:57:00,5213,1.0,30.5,26.5,34.1,8.2,6.6,6.5,97.8,<2.0,1.2,<0.02,0.03,0.014,0.001,0.13,0.00003,<0.001,0.0005,0.0026,<0.0002,<0.0003
澎湖沿海海域,紗帽山海域,甲,2006/11/15 上午 09:36:00,5214,1.0,23.0,24.2,34.2,8.3,6.7,6.5,93.0,<2.0,0.7,<0.02,0.01,0.017,<0.001,0.13,0.00003,<0.001,0.0005,0.0019,0.0002,<0.0003
澎湖沿海海域,紗帽山海域,甲,2006/8/23 上午 09:32:00,5214,1.0,30.2,28.2,33.3,8.2,6.2,6.2,95.2,<2.0,0.2,<0.02,0.02,0.016,<0.001,0.12,<0.00001,<0.001,<0.0001,0.0055,<0.0002,<0.0003
澎湖沿海海域,紗帽山海域,甲,2006/5/24 上午 09:24:00,5214,1.0,30.5,26.4,34.1,8.2,6.7,6.7,100.2,<2.0,0.7,<0.02,0.05,0.010,<0.001,0.13,0.00002,<0.001,0.0009,0.0065,<0.0002,0.0004
澎湖沿海海域,龍門海域,甲,2006/11/15 上午 08:32:00,5215,1.0,23.0,24.4,34.3,8.2,6.6,6.4,92.4,<2.0,0.7,<0.02,<0.01,0.014,<0.001,0.11,0.00005,<0.001,0.0007,0.0036,0.0002,<0.0003
澎湖沿海海域,龍門海域,甲,2006/8/23 上午 08:24:00,5215,1.0,30.2,28.0,33.4,8.2,5.8,6.0,93.2,<2.0,0.1,<0.02,0.03,0.020,<0.001,0.13,<0.00001,<0.001,0.0001,0.0069,<0.0002,<0.0003
澎湖沿海海域,龍門海域,甲,2006/5/24 上午 08:27:00,5215,1.0,30.5,26.1,34.1,8.2,6.8,6.8,100.8,<2.0,1.0,<0.02,0.03,0.007,<0.001,0.12,0.00002,<0.001,0.0001,0.0037,<0.0002,<0.0003
澎湖沿海海域,吉貝海域,甲,2006/11/13 下午 02:28:00,5216,1.0,25.2,25.3,34.1,8.2,7.5,7.4,108.0,<2.0,0.6,0.02,0.01,0.017,0.001,0.19,0.00004,<0.001,0.0006,0.0032,<0.0002,<0.0003
澎湖沿海海域,吉貝海域,甲,2006/8/21 下午 02:25:00,5216,1.0,30.8,30.0,33.3,8.2,6.3,6.4,100.9,<2.0,0.5,<0.02,0.02,<0.004,0.002,0.06,0.00002,<0.001,0.0004,0.0040,<0.0002,<0.0003
澎湖沿海海域,吉貝海域,甲,2006/5/23 下午 01:40:00,5216,1.0,30.4,27.9,34.6,8.1,6.4,6.5,100.4,<2.0,0.9,<0.02,0.01,0.009,0.002,0.15,0.00001,<0.001,<0.0001,0.0023,<0.0002,0.0003
澎湖沿海海域,七美海域,甲,2006/11/14 下午 12:10:00,5217,1.0,26.2,25.0,34.0,8.2,6.5,6.5,94.4,<2.0,0.6,0.02,<0.01,0.011,<0.001,0.19,0.00004,<0.001,0.0005,0.0067,<0.0002,0.0005
澎湖沿海海域,七美海域,甲,2006/8/22 上午 09:40:00,5217,1.0,31.6,29.0,33.1,8.2,6.1,6.3,99.4,<2.0,0.4,<0.02,0.02,<0.004,0.003,0.08,<0.00001,<0.001,0.0008,<0.0002,<0.0002,<0.0003
澎湖沿海海域,七美海域,甲,2006/5/23 下午 12:40:00,5217,1.0,31.6,27.3,34.2,8.2,7.2,7.2,110.1,<2.0,1.0,<0.02,<0.01,0.005,<0.001,0.15,0.00001,<0.001,<0.0001,0.0037,<0.0002,<0.0003
澎湖沿海海域,望安海域,甲,2006/11/14 上午 10:50:00,5218,1.0,25.4,24.8,33.8,8.2,6.8,6.8,97.8,4.1,1.1,<0.02,0.01,0.011,<0.001,0.25,0.00001,<0.001,0.0005,0.0072,<0.0002,0.0003
澎湖沿海海域,望安海域,甲,2006/8/22 上午 08:42:00,5218,1.0,30.4,27.7,33.9,8.1,5.9,6.0,93.0,<2.0,1.2,0.02,0.03,<0.004,0.003,0.13,0.00003,<0.001,0.0007,0.0070,<0.0002,<0.0003
澎湖沿海海域,望安海域,甲,2006/5/23 上午 09:25:00,5218,1.0,30.4,26.7,34.6,8.1,6.5,6.5,100.3,6.2,<0.1,<0.02,0.03,0.008,0.002,0.22,0.00003,<0.001,0.0004,0.0062,<0.0002,<0.0003
澎湖沿海海域,外垵4海浬外,甲,2006/11/15 上午 10:28:00,5219,1.0,23.0,23.6,34.3,8.3,6.7,6.5,91.8,<2.0,0.8,<0.02,0.03,0.015,0.002,0.27,0.00002,<0.001,<0.0001,0.0028,<0.0002,<0.0003
澎湖沿海海域,外垵4海浬外,甲,2006/8/23 上午 10:19:00,5219,1.0,30.2,27.1,33.5,8.2,6.1,6.2,94.2,<2.0,0.4,<0.02,0.04,0.020,0.001,0.19,<0.00001,<0.001,<0.0001,0.0094,<0.0002,<0.0003
澎湖沿海海域,外垵4海浬外,甲,2006/5/24 上午 10:12:00,5219,1.0,30.5,26.1,33.9,8.2,6.9,7.0,104.8,<2.0,0.3,<0.02,0.10,0.008,<0.001,0.16,0.00003,<0.001,0.0003,0.0058,<0.0002,0.0003
基隆沿海海域,員山子分洪道出海口,乙,2006/11/8 上午 08:40:00,5929,1.0,26.1,23.2,35.0,8.2,6.7,6.6,93.2,8.2,0.8,<0.02,0.03,0.027,0.006,0.26,<0.000001,<0.001000,0.001240,0.004520,<0.0002,<0.0003
基隆沿海海域,員山子分洪道出海口,乙,2006/8/7 上午 09:20:00,5929,1.0,28.6,28.9,34.4,8.2,7.1,7.0,110.8,4.6,0.8,0.03,<0.01,<0.004,0.001,0.12,0.000012,0.001030,0.000974,0.004510,0.000258,<0.0003
基隆沿海海域,員山子分洪道出海口,乙,2006/5/4 上午 09:35:00,5929,1.0,25.3,25.7,34.5,8.3,6.8,7.0,105.0,<2.0,0.4,0.02,<0.01,0.026,0.001,0.33,0.000032,<0.0010,0.0009,0.0057,0.000607,<0.0003
金門沿海海域,金門后江灣外,乙,2006/11/27 上午 10:00:00,5930,1.0,25.7,23.3,32.7,8.0,7.1,7.1,99.4,11.1,1.6,<0.02,0.15,0.057,0.004,1.19,<0.000001,<0.001000,0.000802,0.007400,<0.0002,<0.0003
金門沿海海域,金門后江灣外,乙,2006/8/21 上午 10:05:00,5930,1.0,34.4,31.8,33.5,8.0,6.9,6.4,104.0,7.1,5.3,<0.02,0.02,0.008,0.006,0.50,0.000020,<0.001000,0.000338,0.004670,<0.0002,<0.0003
金門沿海海域,金門后江灣外,乙,2006/5/10 下午 02:00:00,5930,1.0,27.5,26.7,32.4,8.2,7.7,7.6,114.8,4.5,7.7,<0.02,0.02,0.020,0.004,0.05,0.000053,<0.0010,0.0010,0.0052,0.000593,<0.0003
金門沿海海域,金烈水道南側,乙,2006/11/27 上午 10:45:00,5931,1.0,26.3,23.7,32.5,7.9,6.9,6.9,98.1,17.9,1.5,<0.02,0.22,0.069,0.006,1.39,0.000003,<0.001000,0.000670,0.005020,<0.0002,<0.0003
金門沿海海域,金烈水道南側,乙,2006/8/21 上午 10:50:00,5931,1.0,34.9,30.7,32.3,8.0,6.5,6.4,103.7,10.4,6.0,<0.02,0.03,0.009,0.010,0.50,0.000029,<0.001000,0.000423,0.005590,<0.0002,<0.0003
金門沿海海域,金烈水道南側,乙,2006/5/10 下午 02:40:00,5931,1.0,27.8,25.9,31.2,8.1,7.9,7.7,114.1,5.0,7.1,<0.02,0.15,0.021,0.029,0.35,0.000034,<0.0010,0.0007,0.0032,0.000578,<0.0003
金門沿海海域,金門本島東側沿海,乙,2006/11/27 上午 11:30:00,5932,1.0,26.9,23.9,32.5,8.0,7.0,6.8,96.7,10.3,1.4,<0.02,0.21,0.069,0.002,1.43,0.000017,<0.001000,0.000600,0.004170,<0.0002,<0.0003
金門沿海海域,金門本島東側沿海,乙,2006/8/21 上午 11:35:00,5932,1.0,34.7,30.7,31.9,8.2,6.7,6.6,105.4,6.9,7.7,<0.02,<0.01,0.011,0.002,0.06,0.000036,<0.001000,0.000373,0.005600,<0.0002,<0.0003
金門沿海海域,金門本島東側沿海,乙,2006/5/10 下午 03:40:00,5932,1.0,27.9,25.4,32.1,8.2,8.1,8.0,118.3,6.9,5.9,0.04,0.03,0.024,0.003,0.07,0.000047,<0.0010,0.0003,0.0019,<0.0002,<0.0003
馬祖沿海海域,南竿鄉北部沿海,乙,2006/11/20 下午 02:45:00,5933,1.0,17.7,20.9,32.7,8.1,6.8,6.9,93.3,12.9,0.8,0.03,0.14,0.054,0.010,0.61,<0.000001,<0.001000,0.000624,0.003040,<0.0002,<0.0003
馬祖沿海海域,南竿鄉北部沿海,乙,2006/8/16 下午 01:00:00,5933,1.0,33.1,32.7,28.2,8.2,7.3,7.4,104.6,6.4,12.2,0.03,0.05,0.004,0.008,0.67,0.000037,<0.001000,0.000811,0.003080,<0.0002,<0.0003
馬祖沿海海域,南竿鄉北部沿海,乙,2006/5/22 下午 01:30:00,5933,1.0,21.6,21.5,19.2,8.1,7.6,7.7,85.9,4.8,2.7,0.07,0.42,0.018,0.024,4.68,0.000035,<0.0010,0.0006,0.0054,<0.0002,<0.0003
馬祖沿海海域,馬祖海峽,乙,2006/11/20 下午 02:05:00,5934,1.0,18.1,20.8,32.6,8.1,6.8,6.8,91.9,18.0,0.8,<0.02,0.15,0.060,0.011,0.61,0.000002,<0.001000,0.001060,0.003530,0.000213,<0.0003
馬祖沿海海域,馬祖海峽,乙,2006/8/16 下午 01:50:00,5934,1.0,33.4,33.0,31.3,8.2,6.1,6.0,101.1,7.4,9.3,0.03,<0.01,<0.004,0.003,0.11,0.000028,<0.001000,0.000522,0.004600,<0.0002,<0.0003
馬祖沿海海域,馬祖海峽,乙,2006/5/22 下午 02:10:00,5934,1.0,21.4,22.0,24.9,8.2,7.4,7.2,95.2,5.0,1.6,0.04,0.28,0.015,0.024,2.75,0.000094,<0.0010,0.0010,0.0054,<0.0002,<0.0003
馬祖沿海海域,北竿東部沿海,乙,2006/11/20 下午 01:20:00,5935,1.0,18.4,20.6,32.7,8.0,6.9,6.8,91.3,15.1,0.8,<0.02,0.13,0.057,0.012,0.76,<0.000001,<0.001000,0.000728,0.005340,<0.0002,<0.0003
馬祖沿海海域,北竿東部沿海,乙,2006/8/16 下午 02:25:00,5935,1.0,33.4,32.9,31.4,8.2,5.8,5.8,97.9,6.1,10.1,<0.02,<0.01,<0.004,0.002,0.09,0.000028,<0.001000,0.000681,0.002410,<0.0002,<0.0003
馬祖沿海海域,北竿東部沿海,乙,2006/5/22 下午 02:50:00,5935,1.0,21.0,21.7,29.6,8.2,7.2,7.4,100.4,8.3,2.8,0.03,0.13,0.066,0.018,1.24,0.000051,<0.0010,0.0012,0.0053,0.000281,<0.0003
基隆沿海海域,基隆港一,乙,2006/2/10 上午 07:40:00,5123,1.0,16.3,17.1,34.6,8.2,7.0,6.9,88.6,6.5,0.4,0.04,0.14,0.012,0.011,0.85,0.000068,0.0015,0.0006,0.0021,0.000227,<0.0003
基隆沿海海域,基隆港二,乙,2006/2/10 上午 08:10:00,5124,1.0,15.7,16.9,34.8,8.2,6.9,7.0,89.2,19.1,0.3,0.06,0.14,0.011,0.009,0.75,0.000041,<0.0010,0.0006,0.0020,0.000310,<0.0003
基隆沿海海域,基隆拋泥區一,乙,2006/2/10 上午 08:40:00,5125,1.0,16.3,17.2,34.6,8.2,7.2,7.1,91.4,5.5,0.2,0.06,0.09,0.018,0.002,0.66,0.000039,<0.0010,0.0005,0.0028,0.000267,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2006/2/10 上午 09:50:00,5126,1.0,15.4,17.3,34.6,8.1,7.0,7.0,89.5,4.7,0.3,0.04,0.08,0.018,0.002,0.66,0.000032,<0.0010,0.0009,0.0024,0.000317,<0.0003
基隆沿海海域,和平島,乙,2006/2/10 上午 10:30:00,5127,1.0,15.9,17.2,34.5,8.2,7.1,7.0,89.3,4.8,0.5,0.03,0.04,0.027,0.002,0.41,0.000051,<0.0010,0.0004,0.0021,0.000483,<0.0003
