採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,水溫,酸鹼值,濁度,氣溫,溶氧(電極法),氨氮,硝酸鹽氮,亞硝酸鹽氮,鹽度,矽酸鹽,溶氧(滴定法),溶氧飽和度,正磷酸鹽,大腸桿菌群,腸球菌群,備註
,,,,,℃,,NTU,℃,mg/L,mg/L,mg/L,mg/L,psu,mg/L,mg/L,%,mg/L,CFU/100mL,MPN/100mL
吉貝海灘,吉貝海灘右,甲,2011/8/14 下午 02:23:00,6266,30.2,8.0,1.9,33.2,6.6,0.01,0.02,0.001,34.1,0.195,--,101.5,0.005,<10,<10
西子灣海水浴場,西子灣海水浴場右,乙,2011/8/14 下午 02:20:00,6113,31.4,8.3,4.9,34.7,6.5,<0.01,<0.01,0.001,32.9,0.121,--,104.6,0.019,<10,<10
吉貝海灘,吉貝海灘中,甲,2011/8/14 下午 02:16:00,6265,30.1,8.0,2.1,33.2,6.7,<0.01,0.02,0.001,34.1,0.212,--,102.2,0.004,15,<10
杉原海水浴場,杉原海水浴場右,甲,2011/8/14 下午 02:15:00,6103,30.2,8.1,1.2,33.1,6.4,<0.01,<0.01,<0.001,34.1,0.187,--,100.8,0.010,<10,<10
西子灣海水浴場,西子灣海水浴場中,乙,2011/8/14 下午 02:10:00,6112,31.4,8.3,2.9,34.7,6.4,<0.01,<0.01,0.001,32.9,0.114,--,104.0,0.015,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2011/8/14 下午 02:05:00,6102,30.5,8.1,1.3,33.1,6.2,<0.01,<0.01,<0.001,34.1,0.208,--,98.7,0.008,<10,<10
吉貝海灘,吉貝海灘左,甲,2011/8/14 下午 02:05:00,6264,30.1,8.0,2.5,33.2,6.6,0.01,0.02,0.002,34.1,0.257,--,101.6,0.003,<10,<10
西子灣海水浴場,西子灣海水浴場左,乙,2011/8/14 下午 02:00:00,6111,31.4,8.3,2.3,34.7,6.4,<0.01,<0.01,<0.001,32.9,0.078,--,103.6,0.016,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2011/8/14 下午 01:55:00,6101,30.7,8.1,1.3,33.1,6.2,<0.01,<0.01,<0.001,34.2,0.205,--,99.0,0.012,<10,<10
隘門海灘,隘門海灘右,甲,2011/8/14 下午 12:00:00,6276,30.6,8.0,4.8,32.1,6.1,<0.01,<0.01,<0.001,33.9,0.160,--,91.6,0.011,<10,10
隘門海灘,隘門海灘中,甲,2011/8/14 上午 11:50:00,6275,30.7,8.0,3.9,32.1,6.0,<0.01,<0.01,<0.001,33.9,0.178,--,92.0,0.014,<10,<10
隘門海灘,隘門海灘左,甲,2011/8/14 上午 11:40:00,6274,30.5,8.0,4.2,32.1,6.0,<0.01,<0.01,0.001,33.9,0.170,--,91.2,0.011,40,<10
綠島石朗,綠島石朗右,甲,2011/8/14 上午 11:05:00,6269,30.4,8.2,0.20,32.9,7.1,<0.01,0.02,0.001,33.7,0.358,--,112.0,0.009,<10,10
蒔裡海灘,蒔裡海灘右,甲,2011/8/14 上午 11:00:00,6279,29.0,8.1,0.70,31.6,6.6,0.01,0.02,0.001,33.9,0.352,--,101.2,0.014,<10,75
綠島石朗,綠島石朗中,甲,2011/8/14 上午 10:55:00,6268,30.6,8.2,0.20,32.9,6.8,<0.01,0.02,<0.001,33.7,0.183,--,108.9,0.011,<10,<10
蒔裡海灘,蒔裡海灘中,甲,2011/8/14 上午 10:50:00,6278,29.1,8.1,0.80,31.6,6.6,0.02,0.02,0.001,33.9,0.207,--,100.5,0.016,<10,74
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2011/8/14 上午 10:47:00,6093,30.1,8.1,2.0,31.2,6.2,<0.01,<0.01,0.001,33.3,0.157,--,97.9,0.012,25,<10
綠島石朗,綠島石朗左,甲,2011/8/14 上午 10:45:00,6267,30.0,8.2,0.15,32.9,6.9,0.01,0.02,<0.001,33.7,0.196,--,108.6,0.015,<10,20
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2011/8/14 上午 10:40:00,6063,30.4,8.2,2.1,31.7,6.5,<0.01,<0.01,<0.001,33.4,0.218,--,103.2,0.023,<10,10
蒔裡海灘,蒔裡海灘左,甲,2011/8/14 上午 10:40:00,6277,29.1,8.1,0.60,31.6,6.5,0.01,0.02,<0.001,34.0,0.246,--,100.5,0.014,<10,120
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2011/8/14 上午 10:35:00,6092,30.0,8.1,2.0,31.2,6.1,<0.01,<0.01,<0.001,33.3,0.160,--,97.1,0.007,45,<10
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2011/8/14 上午 10:30:00,6062,30.5,8.2,1.8,31.7,6.3,<0.01,0.01,<0.001,33.4,0.220,--,101.0,0.023,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2011/8/14 上午 10:25:00,6091,30.1,8.1,2.5,31.2,6.2,<0.01,<0.01,0.001,33.3,0.144,--,97.4,0.007,20,<10
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2011/8/14 上午 10:20:00,6061,30.6,8.2,1.9,31.7,6.4,0.01,0.02,0.001,33.4,0.213,--,102.7,0.021,<10,<10
觀音亭,觀音亭右,甲,2011/8/14 上午 09:50:00,6263,30.5,8.1,4.5,30.7,6.4,0.02,0.16,0.003,34.1,1.06,--,100.9,0.005,20,<10
觀音亭,觀音亭中,甲,2011/8/14 上午 09:40:00,6262,30.5,8.1,3.0,30.7,6.4,<0.01,0.15,0.004,34.2,0.979,--,102.1,0.005,<10,<10
觀音亭,觀音亭左,甲,2011/8/14 上午 09:30:00,6261,29.9,8.1,1.8,30.7,6.2,<0.01,0.05,0.002,34.5,0.489,--,98.8,0.004,<10,<10
淺水灣,淺水灣右,甲,2011/8/8 下午 02:16:00,6203,31.8,8.1,2.2,32.6,7.3,0.02,0.14,0.003,32.3,1.52,--,120.2,0.061,<10,<10
淺水灣,淺水灣中,甲,2011/8/8 下午 02:07:00,6202,32.1,8.1,3.4,32.5,7.4,0.04,0.13,0.005,32.1,1.27,--,120.7,0.051,<10,<10
淺水灣,淺水灣左,甲,2011/8/8 下午 01:57:00,6201,31.3,8.1,2.1,32.6,7.5,0.03,0.10,0.008,31.8,1.22,--,123.5,0.049,<10,10
外澳濱海遊憩區,外澳濱海遊憩區右,甲,2011/8/8 下午 01:51:00,6173,29.4,8.2,1.4,33.2,6.4,0.01,0.02,0.002,32.4,0.398,--,99.9,0.018,<10,<10
外澳濱海遊憩區,外澳濱海遊憩區中,甲,2011/8/8 下午 01:39:00,6172,29.4,8.2,1.2,33.0,6.5,<0.01,0.02,0.002,32.7,0.370,--,101.4,0.022,<10,<10
外澳濱海遊憩區,外澳濱海遊憩區左,甲,2011/8/8 下午 01:28:00,6171,29.4,8.1,1.5,32.7,6.5,0.01,0.01,0.002,32.3,0.477,--,101.8,0.021,<10,<10
白沙灣海水浴場,白沙灣海水浴場右,乙,2011/8/8 下午 01:18:00,6123,29.9,8.1,1.6,31.3,6.4,0.02,0.06,0.004,33.0,0.415,--,101.4,0.038,10,<10
白沙灣海水浴場,白沙灣海水浴場中,乙,2011/8/8 下午 01:09:00,6122,29.7,8.1,0.60,31.3,6.4,0.02,0.05,0.004,33.1,0.398,--,102.2,0.042,<10,<10
白沙灣海水浴場,白沙灣海水浴場左,乙,2011/8/8 下午 01:00:00,6121,29.8,8.1,0.70,31.2,6.4,0.01,0.05,0.002,32.8,0.546,--,101.9,0.034,15,10
崎頂海水浴場,崎頂海水浴場右,乙,2011/8/8 下午 12:13:00,6033,31.2,8.2,33.0,32.6,6.2,0.02,0.02,0.013,32.6,0.225,--,101.9,0.065,130,31
崎頂海水浴場,崎頂海水浴場中,乙,2011/8/8 上午 11:59:00,6032,31.2,8.2,27.0,32.6,6.3,0.02,0.02,0.012,32.8,0.213,--,102.1,0.068,80,42
崎頂海水浴場,崎頂海水浴場左,乙,2011/8/8 上午 11:40:00,6031,31.0,8.2,39.0,32.6,6.3,0.03,0.03,0.015,32.8,0.217,--,102.5,0.072,360,53
新金山海水浴場,新金山海水浴場右,乙,2011/8/8 上午 11:21:00,6023,29.5,8.1,1.3,30.5,6.4,0.04,0.04,0.005,31.2,2.44,--,100.2,0.029,<10,<10
新金山海水浴場,新金山海水浴場中,乙,2011/8/8 上午 11:11:00,6022,29.5,8.0,0.90,30.5,6.3,0.03,0.04,0.002,31.8,2.02,--,98.7,0.059,<10,<10
新金山海水浴場,新金山海水浴場左,乙,2011/8/8 上午 11:01:00,6021,29.4,8.1,0.90,30.4,6.4,0.02,0.03,0.007,31.6,1.87,--,99.6,0.025,<10,<10
通霄海水浴場,通霄海水浴場右,乙,2011/8/8 上午 10:06:00,6043,30.8,8.2,14.0,33.7,6.4,0.01,<0.01,0.001,32.5,0.256,--,103.4,0.035,<10,<10
塘后,塘后右,甲,2011/8/8 上午 09:58:00,6283,27.6,8.1,4.3,30.6,7.0,0.04,0.02,0.006,33.2,0.470,--,105.5,0.024,15,<10
通霄海水浴場,通霄海水浴場中,乙,2011/8/8 上午 09:52:00,6042,30.6,8.3,13.0,33.7,6.4,0.02,<0.01,<0.001,32.6,0.278,--,102.6,0.034,<10,10
塘后,塘后中,甲,2011/8/8 上午 09:48:00,6282,27.6,8.1,4.2,30.6,6.9,0.01,0.04,0.006,33.2,0.508,--,105.3,0.018,50,10
后湖海濱公園,后湖海濱公園右,乙,2011/8/8 上午 09:47:00,6143,27.4,8.0,12,30.6,6.7,0.01,<0.01,0.005,33.2,0.484,--,102.1,0.019,<10,10
塘后,塘后左,甲,2011/8/8 上午 09:35:00,6281,27.7,8.1,5.1,30.5,6.9,0.02,0.04,0.009,33.1,0.495,--,105.1,0.027,<10,10
通霄海水浴場,通霄海水浴場左,乙,2011/8/8 上午 09:32:00,6041,30.4,8.2,15.0,33.7,6.3,0.02,<0.01,0.001,32.7,0.237,--,102.1,0.017,<10,20
后湖海濱公園,后湖海濱公園中,乙,2011/8/8 上午 09:27:00,6142,27.6,8.1,7.4,30.4,6.7,0.02,<0.01,0.003,32.9,0.408,--,101.9,0.018,<10,<10
福隆海水浴場,福隆海水浴場右,乙,2011/8/8 上午 09:17:00,6013,29.3,8.1,0.90,28.5,6.4,<0.01,0.04,0.001,32.6,0.477,--,100.1,0.043,160,<10
后湖海濱公園,后湖海濱公園左,乙,2011/8/8 上午 09:12:00,6141,27.7,8.0,11,30.4,6.7,0.04,0.01,0.003,33.1,0.364,--,101.8,0.022,<10,<10
福隆海水浴場,福隆海水浴場中,乙,2011/8/8 上午 09:06:00,6012,28.9,8.1,0.85,28.5,6.3,0.01,<0.01,0.002,33.0,0.401,--,99.6,0.019,140,<10
福隆海水浴場,福隆海水浴場左,乙,2011/8/8 上午 08:56:00,6011,29.1,8.1,1.1,28.4,6.3,0.02,0.02,0.002,33.1,0.470,--,97.7,0.031,210,10
磯崎海水浴場,磯崎海水浴場右,甲,2011/8/8 上午 08:14:00,6213,29.0,8.1,21,32.8,6.4,0.02,0.01,0.006,32.7,0.640,--,99.4,0.050,140,20
磯崎海水浴場,磯崎海水浴場中,甲,2011/8/8 上午 08:05:00,6212,28.9,8.1,18,32.8,6.4,0.02,0.02,0.004,32.7,0.664,--,100.1,0.026,150,<10
磯崎海水浴場,磯崎海水浴場左,甲,2011/8/8 上午 07:55:00,6211,28.8,8.1,2.0,32.7,6.5,0.03,0.02,0.004,32.6,0.653,--,100.6,0.027,160,41
旗津海水浴場,旗津海水浴場右,乙,2011/8/7 下午 03:48:00,6083,30.3,8.1,6.9,32.5,6.1,<0.01,0.01,0.001,33.2,0.274,--,97.1,0.011,15,<10
旗津海水浴場,旗津海水浴場中,乙,2011/8/7 下午 03:36:00,6082,29.9,8.1,7.1,32.5,6.1,<0.01,0.01,0.001,33.3,0.251,--,97.8,0.008,<10,10
旗津海水浴場,旗津海水浴場左,乙,2011/8/7 下午 03:25:00,6081,30.1,8.1,6.2,32.5,6.1,<0.01,0.02,<0.001,33.3,0.330,--,98.4,0.005,<10,<10
杉原海水浴場,杉原海水浴場右,甲,2011/8/7 下午 02:45:00,6103,30.2,8.0,13,33.7,6.3,<0.01,0.02,0.001,34.7,0.222,--,101.0,0.009,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2011/8/7 下午 02:35:00,6102,30.2,8.0,13,33.7,6.2,<0.01,0.01,0.001,34.6,0.246,--,100.2,0.018,10,10
吉貝海灘,吉貝海灘右,甲,2011/8/7 下午 02:30:00,6266,31.4,8.0,6.3,34.9,6.3,<0.01,0.02,<0.001,33.5,0.290,--,103.5,0.008,20,<10
杉原海水浴場,杉原海水浴場左,甲,2011/8/7 下午 02:25:00,6101,30.2,8.0,18,33.7,6.2,<0.01,0.01,<0.001,34.7,0.262,--,100.6,0.006,<10,<10
西子灣海水浴場,西子灣海水浴場右,乙,2011/8/7 下午 02:22:00,6113,30.3,8.2,3.2,32.0,6.3,0.03,0.04,0.004,33.3,0.180,--,99.7,0.015,220,52
吉貝海灘,吉貝海灘中,甲,2011/8/7 下午 02:20:00,6265,31.4,8.0,8.6,34.9,6.4,<0.01,0.02,<0.001,33.6,0.279,--,104.6,0.008,<10,<10
西子灣海水浴場,西子灣海水浴場中,乙,2011/8/7 下午 02:12:00,6112,30.2,8.2,2.9,32.0,6.2,0.03,0.05,0.003,33.2,0.180,--,99.6,0.009,35,20
吉貝海灘,吉貝海灘左,甲,2011/8/7 下午 02:10:00,6264,31.3,8.0,7.2,34.9,6.6,<0.01,0.02,0.001,33.4,0.296,--,107.5,0.010,<10,<10
西子灣海水浴場,西子灣海水浴場左,乙,2011/8/7 下午 02:00:00,6111,30.4,8.2,3.0,32.0,6.2,0.03,0.05,0.002,33.3,0.184,--,99.0,0.009,140,20
隘門海灘,隘門海灘右,甲,2011/8/7 下午 12:03:00,6276,32.7,8.2,20,34.4,8.2,0.01,<0.01,<0.001,33.6,0.293,--,136.1,0.007,15,<10
隘門海灘,隘門海灘中,甲,2011/8/7 上午 11:54:00,6275,32.6,8.1,6.5,34.4,7.7,<0.01,0.03,0.001,33.4,0.415,--,128.1,0.009,55,<10
隘門海灘,隘門海灘左,甲,2011/8/7 上午 11:45:00,6274,32.0,8.1,6.9,34.4,7.2,<0.01,0.04,0.002,33.4,0.364,--,119.1,0.007,<10,<10
綠島石朗,綠島石朗右,甲,2011/8/7 上午 11:20:00,6269,29.9,8.2,3.5,32.6,7.5,<0.01,0.02,<0.001,35.0,0.452,--,120.8,0.005,<10,<10
蒔裡海灘,蒔裡海灘右,甲,2011/8/7 上午 11:13:00,6279,28.8,8.1,1.2,33.1,6.2,<0.01,0.02,0.002,33.6,0.254,--,97.7,0.017,15,<10
綠島石朗,綠島石朗中,甲,2011/8/7 上午 11:10:00,6268,29.8,8.2,1.1,32.6,7.0,<0.01,<0.01,<0.001,35.2,0.295,--,112.1,0.004,<10,<10
蒔裡海灘,蒔裡海灘中,甲,2011/8/7 上午 11:05:00,6278,29.1,8.1,0.75,33.1,6.3,<0.01,0.03,<0.001,33.7,0.272,--,99.4,0.015,<10,<10
綠島石朗,綠島石朗左,甲,2011/8/7 上午 11:00:00,6267,29.8,8.2,0.70,32.6,7.2,<0.01,<0.01,<0.001,35.4,0.319,--,116.5,0.005,<10,<10
蒔裡海灘,蒔裡海灘左,甲,2011/8/7 上午 10:55:00,6277,29.6,8.0,0.90,33.1,6.2,<0.01,0.02,0.002,33.6,0.271,--,98.8,0.015,15,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2011/8/7 上午 10:45:00,6093,28.2,8.1,1.9,32.4,6.2,<0.01,0.01,<0.001,34.7,0.177,--,97.4,0.021,35,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2011/8/7 上午 10:30:00,6092,28.0,8.1,2.6,32.4,6.2,<0.01,0.01,<0.001,34.7,0.172,--,97.5,0.009,15,10
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2011/8/7 上午 10:25:00,6063,31.0,8.2,6.3,32.0,6.1,<0.01,<0.01,<0.001,33.6,0.133,--,98.5,0.029,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2011/8/7 上午 10:16:00,6091,28.3,8.1,1.9,32.4,6.3,<0.01,<0.01,<0.001,34.7,0.173,--,97.9,0.013,40,20
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2011/8/7 上午 10:15:00,6062,30.9,8.2,5.0,32.0,6.2,<0.01,<0.01,<0.001,33.6,0.125,--,99.9,0.027,<10,10
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2011/8/7 上午 10:05:00,6061,30.6,8.1,5.7,32.0,6.2,<0.01,<0.01,<0.001,33.6,0.110,--,99.7,0.028,<10,31
觀音亭,觀音亭右,甲,2011/8/7 上午 10:00:00,6263,29.8,8.1,3.2,31.7,6.7,<0.01,0.12,0.001,33.2,0.686,--,106.2,0.011,<10,<10
觀音亭,觀音亭中,甲,2011/8/7 上午 09:50:00,6262,29.3,8.1,3.9,31.7,6.4,<0.01,0.05,<0.001,33.4,0.468,--,101.5,0.012,<10,<10
觀音亭,觀音亭左,甲,2011/8/7 上午 09:40:00,6261,29.2,8.1,3.1,31.7,6.5,<0.01,0.06,<0.001,33.2,0.512,--,102.0,0.010,<10,<10
淺水灣,淺水灣右,甲,2011/8/1 下午 02:17:00,6203,30.9,8.1,1.7,32.4,7.0,<0.01,0.04,0.005,32.9,0.464,--,110.9,0.023,<10,<10
淺水灣,淺水灣中,甲,2011/8/1 下午 02:08:00,6202,30.9,8.1,1.3,32.5,7.0,0.02,0.03,0.004,32.7,0.302,--,110.4,0.019,<10,<10
淺水灣,淺水灣左,甲,2011/8/1 下午 01:57:00,6201,31.1,8.1,1.7,32.4,7.1,0.02,0.03,0.001,32.4,0.354,--,111.5,0.023,<10,10
外澳濱海遊憩區,外澳濱海遊憩區右,甲,2011/8/1 下午 01:48:00,6173,31.0,8.1,1.9,32.5,6.1,<0.01,<0.01,0.001,33.6,0.198,--,98.4,0.026,10,<10
外澳濱海遊憩區,外澳濱海遊憩區中,甲,2011/8/1 下午 01:37:00,6172,31.1,8.1,1.6,32.5,6.2,0.02,<0.01,0.002,33.4,0.253,--,100.0,0.018,<10,10
外澳濱海遊憩區,外澳濱海遊憩區左,甲,2011/8/1 下午 01:27:00,6171,31.2,8.1,3.4,32.4,6.1,0.03,0.02,0.002,33.4,0.418,--,99.5,0.031,<10,10
白沙灣海水浴場,白沙灣海水浴場右,乙,2011/8/1 下午 01:18:00,6123,28.9,8.2,1.0,34.9,7.1,<0.01,0.04,0.004,32.8,0.513,--,110.9,0.022,40,20
白沙灣海水浴場,白沙灣海水浴場中,乙,2011/8/1 下午 01:08:00,6122,29.0,8.2,2.1,34.9,7.3,0.02,0.03,0.003,32.9,0.500,--,111.8,0.025,20,31
白沙灣海水浴場,白沙灣海水浴場左,乙,2011/8/1 下午 12:58:00,6121,29.3,8.1,2.3,34.8,7.9,0.02,0.03,0.002,33.2,0.688,--,123.1,0.029,30,20
新金山海水浴場,新金山海水浴場右,乙,2011/8/1 上午 11:26:00,6023,29.5,8.2,5.4,30.4,6.8,<0.01,<0.01,0.002,33.5,0.532,--,107.6,0.020,<10,<10
崎頂海水浴場,崎頂海水浴場右,乙,2011/8/1 上午 11:20:00,6033,31.6,8.1,11.0,32.1,6.3,0.02,<0.01,<0.001,33.4,0.247,--,101.5,0.033,<10,<10
新金山海水浴場,新金山海水浴場中,乙,2011/8/1 上午 11:16:00,6022,29.5,8.1,3.2,30.1,7.0,<0.01,<0.01,0.001,33.4,0.581,--,109.8,0.027,10,<10
崎頂海水浴場,崎頂海水浴場中,乙,2011/8/1 上午 11:13:00,6032,31.7,8.1,12.0,32.1,6.1,0.02,<0.01,<0.001,33.3,0.258,--,100.7,0.032,10,<10
崎頂海水浴場,崎頂海水浴場左,乙,2011/8/1 上午 11:07:00,6031,31.5,8.1,15.0,32.1,6.4,0.02,<0.01,<0.001,33.3,0.260,--,103.6,0.032,<10,<10
新金山海水浴場,新金山海水浴場左,乙,2011/8/1 上午 11:05:00,6021,29.8,8.1,5.1,29.7,6.9,<0.01,<0.01,0.001,33.3,0.558,--,108.8,0.014,<10,<10
塘后,塘后右,甲,2011/8/1 上午 10:25:00,6283,25.9,8.2,4.1,30.2,6.7,0.02,<0.01,0.002,34.1,0.289,--,100.2,0.019,<10,10
塘后,塘后中,甲,2011/8/1 上午 10:14:00,6282,25.9,8.2,1.4,30.2,6.7,0.02,<0.01,0.003,34.3,0.286,--,99.5,0.022,<10,10
塘后,塘后左,甲,2011/8/1 上午 09:56:00,6281,25.7,8.1,4.7,30.2,6.6,0.01,<0.01,0.002,34.1,0.574,--,98.5,0.036,<10,<10
通霄海水浴場,通霄海水浴場右,乙,2011/8/1 上午 09:50:00,6043,31.3,8.2,2.3,31.4,6.4,0.01,<0.01,<0.001,32.9,0.215,--,104.2,0.011,10,20
后湖海濱公園,后湖海濱公園右,乙,2011/8/1 上午 09:43:00,6143,27.0,8.0,13,30.2,6.9,0.05,0.04,0.009,33.1,0.620,--,102.9,0.031,<10,<10
通霄海水浴場,通霄海水浴場中,乙,2011/8/1 上午 09:40:00,6042,31.2,8.2,2.4,31.4,6.3,0.02,<0.01,<0.001,32.8,0.222,--,103.2,0.010,20,10
通霄海水浴場,通霄海水浴場左,乙,2011/8/1 上午 09:30:00,6041,31.3,8.2,2.4,31.4,6.2,0.01,<0.01,<0.001,32.8,0.234,--,101.4,0.006,<10,<10
后湖海濱公園,后湖海濱公園中,乙,2011/8/1 上午 09:29:00,6142,26.9,8.0,6.3,30.1,6.9,0.03,0.02,0.009,33.2,0.474,--,103.0,0.024,<10,<10
福隆海水浴場,福隆海水浴場右,乙,2011/8/1 上午 09:22:00,6013,28.4,8.2,2.8,29.5,7.1,<0.01,<0.01,0.001,33.3,0.477,--,109.4,0.017,<10,<10
后湖海濱公園,后湖海濱公園左,乙,2011/8/1 上午 09:13:00,6141,26.9,8.0,9.1,30.1,6.8,0.06,0.03,0.008,32.9,0.535,--,102.7,0.029,<10,<10
福隆海水浴場,福隆海水浴場中,乙,2011/8/1 上午 09:11:00,6012,28.2,8.2,1.4,29.5,6.9,<0.01,<0.01,0.002,33.7,0.305,--,108.4,0.017,<10,<10
福隆海水浴場,福隆海水浴場左,乙,2011/8/1 上午 09:00:00,6011,28.1,8.2,0.55,29.4,6.8,<0.01,<0.01,0.003,33.8,0.217,--,104.9,0.010,<10,<10
磯崎海水浴場,磯崎海水浴場右,甲,2011/8/1 上午 08:14:00,6213,28.9,8.1,85,30.8,6.9,<0.01,0.01,0.003,33.7,0.827,--,107.2,0.018,270,20
磯崎海水浴場,磯崎海水浴場中,甲,2011/8/1 上午 08:05:00,6212,28.8,8.1,50,30.8,7.1,<0.01,<0.01,0.003,33.8,0.947,--,110.9,0.018,280,20
磯崎海水浴場,磯崎海水浴場左,甲,2011/8/1 上午 07:56:00,6211,28.9,8.0,35,30.8,7.9,0.01,<0.01,0.003,33.8,0.578,--,123.9,0.013,390,63
旗津海水浴場,旗津海水浴場右,乙,2011/7/31 下午 03:25:00,6083,31.0,8.1,11,34.2,6.4,0.02,0.02,0.001,33.1,0.349,--,103.5,0.015,15,<10
旗津海水浴場,旗津海水浴場中,乙,2011/7/31 下午 03:15:00,6082,31.0,8.1,6.6,34.2,6.3,<0.01,0.02,0.001,33.1,0.249,--,101.5,0.019,10,20
旗津海水浴場,旗津海水浴場左,乙,2011/7/31 下午 03:00:00,6081,31.0,8.1,6.2,34.2,6.3,0.01,0.01,<0.001,33.3,0.218,--,102.4,0.016,<10,<10
吉貝海灘,吉貝海灘右,甲,2011/7/31 下午 02:31:00,6266,29.9,8.1,3.8,34.3,6.2,0.02,0.01,<0.001,33.7,0.193,--,98.1,0.009,<10,10
西子灣海水浴場,西子灣海水浴場右,乙,2011/7/31 下午 02:25:00,6113,31.0,8.2,17,33.0,5.7,0.05,0.07,0.004,30.5,0.405,--,91.5,0.033,2200,96
吉貝海灘,吉貝海灘中,甲,2011/7/31 下午 02:24:00,6265,29.7,8.1,2.9,34.3,6.1,0.01,0.01,<0.001,33.6,0.196,--,96.5,0.007,<10,10
吉貝海灘,吉貝海灘左,甲,2011/7/31 下午 02:17:00,6264,30.1,8.0,2.5,34.3,6.1,0.02,0.01,<0.001,33.7,0.195,--,97.3,0.006,10,10
西子灣海水浴場,西子灣海水浴場中,乙,2011/7/31 下午 02:15:00,6112,30.8,8.2,19,33.0,5.7,0.05,0.04,0.004,30.2,0.280,--,91.4,0.031,2600,160
西子灣海水浴場,西子灣海水浴場左,乙,2011/7/31 下午 02:00:00,6111,31.0,8.2,18,33.0,5.7,0.08,0.03,0.004,30.3,0.232,--,92.8,0.027,270,20
杉原海水浴場,杉原海水浴場右,甲,2011/7/31 下午 01:52:00,6103,31.6,8.1,10,35.5,6.0,<0.01,0.02,<0.001,33.3,0.349,--,98.0,0.011,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2011/7/31 下午 01:38:00,6102,31.2,8.1,10,35.5,6.0,<0.01,0.01,<0.001,33.2,0.293,--,97.4,0.012,<10,10
杉原海水浴場,杉原海水浴場左,甲,2011/7/31 下午 01:30:00,6101,31.5,8.1,5.7,35.5,6.1,<0.01,0.02,<0.001,33.1,0.311,--,98.9,0.009,<10,<10
隘門海灘,隘門海灘右,甲,2011/7/31 下午 12:12:00,6276,30.1,8.1,16,35.3,5.9,0.01,0.01,<0.001,33.5,0.223,--,93.6,0.026,<10,<10
隘門海灘,隘門海灘中,甲,2011/7/31 下午 12:05:00,6275,30.9,8.1,17,35.3,5.9,0.01,<0.01,<0.001,33.5,0.225,--,95.1,0.024,<10,<10
隘門海灘,隘門海灘左,甲,2011/7/31 上午 11:57:00,6274,31.0,8.0,20,35.3,6.0,0.01,<0.01,<0.001,33.4,0.223,--,96.1,0.023,<10,<10
蒔裡海灘,蒔裡海灘右,甲,2011/7/31 上午 11:07:00,6279,29.1,8.2,2.8,31.4,6.2,0.02,0.02,<0.001,33.7,0.248,--,96.1,0.021,<10,<10
蒔裡海灘,蒔裡海灘中,甲,2011/7/31 上午 11:00:00,6278,29.0,8.2,2.6,31.4,6.2,0.02,0.02,<0.001,33.7,0.250,--,96.3,0.019,<10,10
蒔裡海灘,蒔裡海灘左,甲,2011/7/31 上午 10:52:00,6277,29.5,8.2,2.8,31.4,6.2,0.02,0.02,<0.001,33.6,0.250,--,97.7,0.019,<10,10
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2011/7/31 上午 10:40:00,6063,30.7,8.2,17,31.3,5.6,<0.01,0.02,<0.001,31.3,0.223,--,92.2,0.062,15,10
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2011/7/31 上午 10:30:00,6062,30.6,8.2,19,31.3,5.6,0.01,<0.01,<0.001,31.2,0.211,--,94.0,0.056,<10,20
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2011/7/31 上午 10:20:00,6093,29.2,8.0,9.8,33.5,6.3,0.02,0.02,0.002,33.8,0.378,--,99.8,0.014,<10,10
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2011/7/31 上午 10:15:00,6061,30.6,8.2,18,31.3,5.6,<0.01,0.03,<0.001,31.3,0.180,--,94.8,0.043,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2011/7/31 上午 10:10:00,6092,29.0,8.1,9.4,33.5,6.5,0.01,0.01,<0.001,34.0,0.257,--,101.9,0.016,<10,10
