採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,水溫,酸鹼值,濁度,氣溫,溶氧(電極法),氨氮,硝酸鹽氮,亞硝酸鹽氮,鹽度,矽酸鹽,溶氧(滴定法),溶氧飽和度,正磷酸鹽,大腸桿菌群,腸球菌群,備註
,,,,,℃,,NTU,℃,mg/L,mg/L,mg/L,mg/L,psu,mg/L,mg/L,%,mg/L,CFU/100mL,MPN/100mL
珠螺灣,珠螺灣右,乙,2009/7/20 上午 09:34:00,6153,28.4,8.2,3.3,29.7,6.7,0.02,0.02,0.001,32.3,0.222,6.7,103.3,0.036,<10,<10
通霄海水浴場,通霄海水浴場右,乙,2009/7/20 上午 09:30:00,6043,30.1,8.2,14,30.4,6.5,0.02,<0.01,0.001,32.7,0.233,6.5,102.0,0.024,510,87
珠螺灣,珠螺灣中,乙,2009/7/20 上午 09:19:00,6152,28.6,8.2,2.9,29.4,6.6,0.02,0.01,0.002,32.4,0.219,6.6,102.2,0.031,<10,<10
通霄海水浴場,通霄海水浴場中,乙,2009/7/20 上午 09:15:00,6042,30.0,8.2,13,30.4,6.5,0.02,<0.01,0.001,32.7,0.231,6.5,102.1,0.010,490,53
后湖海濱公園,后湖海濱公園右,乙,2009/7/20 上午 09:15:00,6143,28.0,8.1,27,29.0,6.6,0.04,0.06,0.015,32.4,0.914,6.6,100.9,0.105,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2009/7/20 上午 09:05:00,6093,29.2,8.2,4.6,32.6,6.3,<0.01,0.01,0.001,33.9,0.168,6.2,97.8,0.012,75,63
珠螺灣,珠螺灣左,乙,2009/7/20 上午 09:04:00,6151,28.4,8.1,2.5,29.2,6.6,0.03,0.02,0.002,32.2,0.274,6.7,101.0,0.028,<10,<10
通霄海水浴場,通霄海水浴場左,乙,2009/7/20 上午 09:00:00,6041,30.1,8.2,14,30.4,6.5,0.02,<0.01,0.001,32.7,0.207,6.5,102.6,0.013,440,75
后湖海濱公園,后湖海濱公園中,乙,2009/7/20 上午 09:00:00,6142,28.0,8.1,38,28.9,6.6,0.04,0.06,0.017,32.5,1.02,6.4,100.0,0.108,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2009/7/20 上午 08:55:00,6092,29.2,8.2,4.5,32.6,6.3,<0.01,<0.01,0.002,33.9,0.172,6.2,98.0,0.010,65,10
后湖海濱公園,后湖海濱公園左,乙,2009/7/20 上午 08:45:00,6141,27.9,8.1,45,28.7,6.6,0.03,0.05,0.018,32.7,1.00,6.5,100.4,0.102,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2009/7/20 上午 08:40:00,6091,29.3,8.2,4.8,32.6,6.2,<0.01,<0.01,0.002,33.9,0.187,6.2,97.5,0.012,140,20
福隆海水浴場,福隆海水浴場右,乙,2009/7/20 上午 08:24:00,6013,28.6,8.1,7.5,31.7,6.9,0.04,0.11,0.006,22.9,1.80,6.7,100.1,0.067,3800,110
福隆海水浴場,福隆海水浴場中,乙,2009/7/20 上午 08:12:00,6012,28.5,8.1,6.5,31.6,6.9,0.04,0.11,0.006,23.0,1.73,6.9,100.2,0.068,2500,20
福隆海水浴場,福隆海水浴場左,乙,2009/7/20 上午 07:55:00,6011,28.2,8.1,11,31.4,6.5,0.08,0.08,0.003,26.6,1.78,6.7,97.3,0.066,2600,<10
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2009/7/20 上午 07:18:00,6063,29.0,8.2,28,30.4,6.1,<0.01,<0.01,0.003,32.8,0.275,5.9,94.8,0.032,25,<10
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2009/7/20 上午 07:11:00,6062,29.1,8.2,28,30.4,6.1,<0.01,0.01,0.002,32.8,0.270,5.9,94.9,0.032,25,20
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2009/7/20 上午 07:05:00,6061,29.0,8.2,28,30.4,6.1,0.01,<0.01,0.003,32.8,0.277,5.9,94.7,0.027,<10,<10
杉原海水浴場,杉原海水浴場右,甲,2009/7/19 下午 04:25:00,6103,30.9,8.1,22,33.4,6.1,<0.01,0.07,0.004,32.4,0.644,6.1,98.0,0.026,240,74
杉原海水浴場,杉原海水浴場中,甲,2009/7/19 下午 04:10:00,6102,30.8,8.1,22,33.4,6.2,<0.01,0.07,0.004,32.4,0.616,6.1,98.3,0.016,240,63
杉原海水浴場,杉原海水浴場左,甲,2009/7/19 下午 03:55:00,6101,30.9,8.1,23,33.4,6.2,<0.01,0.05,0.004,32.4,0.562,6.1,98.4,0.024,210,97
旗津海水浴場,旗津海水浴場右,乙,2009/7/19 上午 09:40:00,6083,30.1,8.1,35,32.1,6.3,0.03,0.08,0.004,31.8,0.878,6.3,99.5,0.036,410,41
旗津海水浴場,旗津海水浴場中,乙,2009/7/19 上午 09:25:00,6082,30.0,8.1,38,32.1,6.3,0.02,0.08,0.005,31.8,0.862,6.3,99.6,0.041,490,41
旗津海水浴場,旗津海水浴場左,乙,2009/7/19 上午 09:10:00,6081,30.1,8.1,39,32.1,6.3,0.02,0.05,0.005,31.8,0.787,6.3,99.7,0.036,380,20
白沙灣海水浴場,白沙灣海水浴場右,乙,2009/7/13 下午 01:00:00,6123,28.7,8.2,16,30.5,6.4,0.03,<0.01,0.004,31.0,0.513,6.6,99.8,0.048,260,20
白沙灣海水浴場,白沙灣海水浴場中,乙,2009/7/13 下午 12:40:00,6122,28.7,8.1,25,30.5,6.5,0.02,0.03,0.005,31.0,0.510,6.4,98.8,0.047,250,20
白沙灣海水浴場,白沙灣海水浴場左,乙,2009/7/13 下午 12:25:00,6121,28.7,8.1,27,30.4,6.4,0.10,0.08,0.005,31.0,0.510,6.4,99.5,0.041,100,31
新金山海水浴場,新金山海水浴場右,乙,2009/7/13 上午 11:25:00,6023,27.6,8.1,4.7,28.5,6.8,0.01,0.26,0.002,31.8,0.504,6.7,103.8,0.036,<10,<10
新金山海水浴場,新金山海水浴場中,乙,2009/7/13 上午 11:10:00,6022,27.6,8.1,4.6,28.4,6.8,<0.01,<0.01,0.004,31.8,0.472,6.6,103.9,0.043,<10,10
新金山海水浴場,新金山海水浴場左,乙,2009/7/13 上午 10:55:00,6021,27.7,8.1,4.4,28.4,6.5,<0.01,0.20,0.003,31.8,0.500,6.5,99.7,0.034,<10,10
七星潭風景特定區,七星潭風景區右,甲,2009/7/13 上午 10:41:00,6133,26.3,8.2,14,27.1,6.7,0.02,0.03,0.002,32.6,0.411,6.7,98.4,0.045,5300,670
七星潭風景特定區,七星潭風景區中,甲,2009/7/13 上午 10:20:00,6132,26.2,8.2,14,27.0,6.6,0.02,0.01,0.004,32.4,0.392,6.6,98.2,0.044,5300,550
西子灣海水浴場,西子灣海水浴場右,乙,2009/7/13 上午 10:17:00,6113,29.2,8.2,13,28.4,6.0,<0.01,0.02,0.003,33.6,0.149,6.0,95.4,0.032,45,10
西子灣海水浴場,西子灣海水浴場中,乙,2009/7/13 上午 10:06:00,6112,29.5,8.2,13,28.4,6.0,<0.01,<0.01,0.002,33.6,0.110,5.9,95.5,0.032,35,<10
西子灣海水浴場,西子灣海水浴場左,乙,2009/7/13 上午 10:00:00,6111,29.6,8.2,14,28.4,6.1,<0.01,<0.01,0.002,33.6,0.126,6.1,97.0,0.036,65,10
七星潭風景特定區,七星潭風景區左,甲,2009/7/13 上午 09:55:00,6131,25.8,8.2,14,26.7,6.7,0.02,0.08,0.004,32.5,0.392,6.7,99.4,0.045,5100,480
福隆海水浴場,福隆海水浴場右,乙,2009/7/13 上午 09:25:00,6013,27.6,8.2,3.5,27.4,7.2,0.03,0.01,0.004,32.1,0.347,7.2,107.3,0.073,100,31
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2009/7/13 上午 09:21:00,6093,29.8,8.2,7.6,28.6,6.2,0.05,0.01,0.003,33.4,0.250,6.2,97.1,0.043,10,<10
通霄海水浴場,通霄海水浴場右,乙,2009/7/13 上午 09:20:00,6043,30.0,8.2,3.2,28.9,6.4,0.01,<0.01,<0.001,31.9,0.136,6.4,100.7,0.008,610,<10
福隆海水浴場,福隆海水浴場中,乙,2009/7/13 上午 09:10:00,6012,27.6,8.2,3.8,27.4,7.3,0.03,0.05,0.005,32.0,0.430,7.0,109.3,0.065,<10,31
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2009/7/13 上午 09:10:00,6092,29.2,8.2,7.3,28.6,6.2,0.03,0.01,0.002,33.4,0.236,6.2,97.2,0.040,<10,<10
通霄海水浴場,通霄海水浴場中,乙,2009/7/13 上午 09:05:00,6042,30.0,8.2,2.8,28.9,6.4,0.02,<0.01,<0.001,31.8,0.133,6.3,100.8,0.004,650,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2009/7/13 上午 08:57:00,6091,29.2,8.2,4.4,28.6,6.2,0.02,<0.01,0.002,33.5,0.197,6.2,96.9,0.016,15,<10
福隆海水浴場,福隆海水浴場左,乙,2009/7/13 上午 08:55:00,6011,27.6,8.1,10,27.4,7.2,<0.01,<0.01,0.002,32.0,0.433,7.0,110.2,0.060,<10,85
通霄海水浴場,通霄海水浴場左,乙,2009/7/13 上午 08:50:00,6041,30.0,8.2,3.4,28.9,6.4,0.02,<0.01,<0.001,31.9,0.139,6.4,100.9,0.004,550,10
山水沙灘,山水沙灘右,甲,2009/7/13 上午 08:50:00,6163,28.9,8.2,1.2,29.2,6.5,<0.01,0.05,<0.001,32.4,0.348,6.6,102.1,0.006,<10,<10
山水沙灘,山水沙灘中,甲,2009/7/13 上午 08:39:00,6162,28.8,8.2,1.5,29.2,6.5,<0.01,0.06,0.001,32.5,0.373,6.6,101.8,0.013,<10,<10
山水沙灘,山水沙灘左,甲,2009/7/13 上午 08:30:00,6161,28.9,8.2,1.6,29.2,6.5,<0.01,0.08,0.001,32.4,0.402,6.6,101.6,0.020,<10,<10
后湖海濱公園,后湖海濱公園左,乙,2009/7/13 上午 12:00:00,6141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
后湖海濱公園,后湖海濱公園中,乙,2009/7/13 上午 12:00:00,6142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
后湖海濱公園,后湖海濱公園右,乙,2009/7/13 上午 12:00:00,6143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
珠螺灣,珠螺灣左,乙,2009/7/13 上午 12:00:00,6151,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
珠螺灣,珠螺灣中,乙,2009/7/13 上午 12:00:00,6152,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
珠螺灣,珠螺灣右,乙,2009/7/13 上午 12:00:00,6153,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
杉原海水浴場,杉原海水浴場右,甲,2009/7/12 下午 04:26:00,6103,30.2,8.3,7.6,32.4,6.1,0.02,0.02,0.002,33.7,0.380,6.1,97.1,0.015,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2009/7/12 下午 04:15:00,6102,30.1,8.3,8.5,32.4,6.1,0.02,0.02,0.002,33.5,0.376,6.1,97.4,0.032,10,<10
杉原海水浴場,杉原海水浴場左,甲,2009/7/12 下午 04:00:00,6101,29.9,8.3,7.8,32.4,6.1,0.02,0.04,0.001,33.6,0.359,6.1,97.3,0.018,<10,<10
旗津海水浴場,旗津海水浴場右,乙,2009/7/12 上午 09:43:00,6083,30.3,8.2,9.2,29.7,6.3,<0.01,<0.01,0.001,33.6,0.184,6.3,101.2,0.013,100,<10
旗津海水浴場,旗津海水浴場中,乙,2009/7/12 上午 09:32:00,6082,30.1,8.3,7.7,29.7,6.3,<0.01,<0.01,0.001,33.8,0.168,6.3,101.3,0.008,30,10
旗津海水浴場,旗津海水浴場左,乙,2009/7/12 上午 09:20:00,6081,30.2,8.2,9.1,29.7,6.3,<0.01,<0.01,0.002,33.7,0.189,6.4,101.1,0.008,70,<10
福隆海水浴場,福隆海水浴場右,乙,2009/7/6 上午 11:24:00,6013,30.4,8.0,5.8,31.0,6.4,<0.01,0.03,0.001,28.9,1.18,6.2,98.3,0.042,65,<10
福隆海水浴場,福隆海水浴場中,乙,2009/7/6 上午 11:12:00,6012,30.9,8.0,8.0,30.6,6.2,<0.01,0.03,0.001,28.7,1.40,6.0,97.7,0.042,35,<10
福隆海水浴場,福隆海水浴場左,乙,2009/7/6 上午 11:00:00,6011,28.3,8.0,9.8,30.4,6.2,<0.01,0.04,0.002,28.3,1.36,6.4,96.4,0.046,15,<10
西子灣海水浴場,西子灣海水浴場右,乙,2009/7/6 上午 10:52:00,6113,29.6,8.2,4.3,30.6,6.2,<0.01,0.01,0.002,33.6,0.224,6.6,97.3,0.003,15,<10
西子灣海水浴場,西子灣海水浴場中,乙,2009/7/6 上午 10:40:00,6112,29.4,8.2,3.2,30.6,6.2,<0.01,0.01,0.001,33.6,0.212,6.6,98.1,0.005,10,<10
七星潭風景特定區,七星潭風景區右,甲,2009/7/6 上午 10:40:00,6133,27.5,8.1,4.2,30.8,6.7,0.05,0.06,0.002,33.0,0.704,6.5,101.7,0.044,<10,<10
七星潭風景特定區,七星潭風景區中,甲,2009/7/6 上午 10:16:00,6132,27.6,8.1,1.3,30.2,6.8,0.05,0.15,<0.001,32.3,0.565,6.5,101.8,0.044,<10,<10
西子灣海水浴場,西子灣海水浴場左,乙,2009/7/6 上午 10:13:00,6111,29.2,8.2,3.3,30.6,6.6,<0.01,0.02,0.002,33.6,0.328,6.8,102.5,<0.003,15,10
七星潭風景特定區,七星潭風景區左,甲,2009/7/6 上午 09:55:00,6131,27.2,8.0,1.7,29.6,6.7,0.05,0.16,0.003,32.3,0.339,6.7,101.2,0.043,<10,<10
后湖海濱公園,后湖海濱公園右,乙,2009/7/6 上午 09:26:00,6143,28.1,8.1,5.7,32.0,6.6,0.01,0.02,0.011,31.3,0.921,6.6,102.4,0.032,<10,<10
新金山海水浴場,新金山海水浴場右,乙,2009/7/6 上午 09:19:00,6023,28.8,8.0,2.6,29.6,7.0,0.08,0.13,0.004,25.3,9.73,6.7,104.5,0.031,15,<10
新金山海水浴場,新金山海水浴場中,乙,2009/7/6 上午 09:10:00,6022,28.7,8.0,3.2,29.6,6.7,0.08,0.03,0.002,25.6,5.56,6.8,99.6,0.015,55,<10
通霄海水浴場,通霄海水浴場右,乙,2009/7/6 上午 09:10:00,6043,28.8,8.1,2.3,33.8,6.4,0.01,0.02,0.002,33.8,0.164,6.4,100.2,0.006,<10,10
后湖海濱公園,后湖海濱公園中,乙,2009/7/6 上午 09:10:00,6142,27.9,8.1,6.7,31.8,6.8,0.02,0.08,0.013,31.2,0.931,6.6,103.4,0.029,15,<10
通霄海水浴場,通霄海水浴場中,乙,2009/7/6 上午 09:00:00,6042,28.9,8.0,2.3,33.8,6.5,0.02,0.01,0.002,33.8,0.162,6.4,100.7,0.005,<10,<10
新金山海水浴場,新金山海水浴場左,乙,2009/7/6 上午 08:56:00,6021,28.4,8.1,2.7,29.4,6.8,0.08,0.06,0.002,25.5,7.21,6.6,100.8,0.040,<10,<10
后湖海濱公園,后湖海濱公園左,乙,2009/7/6 上午 08:55:00,6141,27.9,8.1,6.4,31.8,6.8,0.02,0.02,0.013,31.2,0.908,6.8,102.6,0.035,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2009/7/6 上午 08:51:00,6093,30.8,8.2,0.90,29.7,7.0,<0.01,<0.01,<0.001,33.5,0.138,6.8,111.9,0.005,25,<10
通霄海水浴場,通霄海水浴場左,乙,2009/7/6 上午 08:50:00,6041,28.9,8.0,2.5,33.8,6.4,0.02,0.01,0.002,33.7,0.166,6.5,100.1,0.006,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2009/7/6 上午 08:40:00,6092,30.9,8.2,1.2,29.7,7.0,<0.01,0.01,<0.001,33.5,0.204,6.8,111.8,<0.003,15,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2009/7/6 上午 08:30:00,6091,30.9,8.2,1.5,29.7,7.0,<0.01,<0.01,<0.001,33.5,0.138,6.8,111.7,0.006,<10,<10
山水沙灘,山水沙灘右,甲,2009/7/6 上午 08:29:00,6163,28.6,8.2,2.2,32.6,6.4,0.01,0.02,<0.001,32.7,0.390,6.4,98.9,0.013,30,10
山水沙灘,山水沙灘中,甲,2009/7/6 上午 08:18:00,6162,28.5,8.2,2.4,32.6,6.4,<0.01,0.02,<0.001,32.6,0.407,6.5,99.1,<0.003,25,<10
山水沙灘,山水沙灘左,甲,2009/7/6 上午 08:10:00,6161,28.5,8.2,2.9,32.6,6.4,<0.01,0.02,<0.001,32.7,0.394,6.4,98.9,0.004,15,<10
白沙灣海水浴場,白沙灣海水浴場右,乙,2009/7/6 上午 07:50:00,6123,27.8,8.1,7.7,28.3,6.4,<0.01,0.03,0.004,32.0,0.928,6.4,97.6,0.038,15,<10
白沙灣海水浴場,白沙灣海水浴場中,乙,2009/7/6 上午 07:40:00,6122,27.7,8.1,7.4,28.2,6.4,0.01,0.03,0.004,32.0,0.850,6.4,97.2,0.017,10,<10
白沙灣海水浴場,白沙灣海水浴場左,乙,2009/7/6 上午 07:26:00,6121,27.6,8.1,7.3,28.0,6.4,0.01,0.03,0.004,32.0,0.970,6.4,96.9,0.039,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2009/7/5 下午 04:25:00,6101,30.4,8.3,0.95,28.9,6.9,<0.01,<0.01,<0.001,33.6,0.171,6.8,111.3,0.003,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2009/7/5 下午 04:16:00,6102,30.4,8.3,1.0,28.9,6.9,<0.01,<0.01,<0.001,33.6,0.165,6.8,111.0,0.005,<10,<10
杉原海水浴場,杉原海水浴場右,甲,2009/7/5 下午 04:06:00,6103,30.5,8.2,0.90,28.9,6.9,<0.01,0.01,<0.001,33.6,0.149,6.8,110.8,0.006,<10,<10
旗津海水浴場,旗津海水浴場左,乙,2009/7/5 上午 10:05:00,6081,29.1,8.2,7.7,32.1,6.2,<0.01,<0.01,<0.001,33.0,0.186,6.0,99.5,0.005,20,<10
旗津海水浴場,旗津海水浴場中,乙,2009/7/5 上午 09:55:00,6082,28.9,8.2,1.8,32.1,6.2,<0.01,<0.01,<0.001,33.0,0.189,6.1,99.5,0.005,20,20
旗津海水浴場,旗津海水浴場右,乙,2009/7/5 上午 09:45:00,6083,28.7,8.2,4.8,32.1,6.2,<0.01,0.04,<0.001,33.0,0.192,6.1,99.9,0.006,<10,<10
珠螺灣,珠螺灣右,乙,2009/7/5 上午 08:35:00,6153,26.7,8.2,1.7,29.7,7.3,<0.01,0.25,0.013,29.8,1.67,7.2,108.0,0.043,10,41
珠螺灣,珠螺灣中,乙,2009/7/5 上午 08:20:00,6152,26.7,8.2,2.2,29.7,7.3,<0.01,0.13,0.011,30.0,1.89,7.2,107.7,0.039,15,<10
珠螺灣,珠螺灣左,乙,2009/7/5 上午 08:05:00,6151,26.7,8.2,2.1,29.6,7.2,<0.01,0.12,0.011,29.8,1.16,7.2,106.3,0.028,<10,<10
白沙灣海水浴場,白沙灣海水浴場右,乙,2009/6/22 下午 12:00:00,6123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
白沙灣海水浴場,白沙灣海水浴場中,乙,2009/6/22 上午 11:45:00,6122,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
白沙灣海水浴場,白沙灣海水浴場左,乙,2009/6/22 上午 11:30:00,6121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
七星潭風景特定區,七星潭風景區右,甲,2009/6/22 上午 10:43:00,6133,25.7,8.1,5.1,29.2,6.7,0.03,0.06,0.004,34.3,0.545,6.9,100.9,<0.003,90,<10
新金山海水浴場,新金山海水浴場右,乙,2009/6/22 上午 10:31:00,6023,27.9,8.1,2.4,26.5,6.5,0.03,0.03,<0.001,32.0,1.55,6.8,99.2,0.020,<10,<10
山水沙灘,山水沙灘左,甲,2009/6/22 上午 10:30:00,6161,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
山水沙灘,山水沙灘中,甲,2009/6/22 上午 10:30:00,6162,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
山水沙灘,山水沙灘右,甲,2009/6/22 上午 10:30:00,6163,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新金山海水浴場,新金山海水浴場中,乙,2009/6/22 上午 10:20:00,6022,28.0,8.1,3.8,26.7,6.5,0.04,0.04,0.003,31.3,3.41,6.5,99.5,0.021,25,<10
七星潭風景特定區,七星潭風景區中,甲,2009/6/22 上午 10:20:00,6132,25.7,8.0,3.1,29.1,6.7,0.02,0.06,0.008,34.1,0.423,6.8,99.9,0.014,55,<10
新金山海水浴場,新金山海水浴場左,乙,2009/6/22 上午 10:05:00,6021,28.1,8.1,9.8,26.5,6.4,0.02,0.05,<0.001,31.4,3.69,6.5,97.9,0.039,20,30
西子灣海水浴場,西子灣海水浴場左,乙,2009/6/22 上午 10:00:00,6111,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
西子灣海水浴場,西子灣海水浴場中,乙,2009/6/22 上午 10:00:00,6112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
西子灣海水浴場,西子灣海水浴場右,乙,2009/6/22 上午 10:00:00,6113,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
七星潭風景特定區,七星潭風景區左,甲,2009/6/22 上午 10:00:00,6131,25.6,8.1,4.0,28.8,6.7,0.05,0.07,<0.001,33.8,0.361,6.7,99.4,0.007,<10,<10
通霄海水浴場,通霄海水浴場左,乙,2009/6/22 上午 08:50:00,6041,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
通霄海水浴場,通霄海水浴場中,乙,2009/6/22 上午 08:50:00,6042,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
通霄海水浴場,通霄海水浴場右,乙,2009/6/22 上午 08:50:00,6043,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
福隆海水浴場,福隆海水浴場右,乙,2009/6/22 上午 08:30:00,6013,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2009/6/22 上午 08:30:00,6091,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2009/6/22 上午 08:30:00,6092,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2009/6/22 上午 08:30:00,6093,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
福隆海水浴場,福隆海水浴場中,乙,2009/6/22 上午 08:15:00,6012,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
福隆海水浴場,福隆海水浴場左,乙,2009/6/22 上午 08:00:00,6011,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
后湖海濱公園,后湖海濱公園左,乙,2009/6/22 上午 12:00:00,6141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
后湖海濱公園,后湖海濱公園中,乙,2009/6/22 上午 12:00:00,6142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
后湖海濱公園,后湖海濱公園右,乙,2009/6/22 上午 12:00:00,6143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
珠螺灣,珠螺灣左,乙,2009/6/22 上午 12:00:00,6151,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
珠螺灣,珠螺灣中,乙,2009/6/22 上午 12:00:00,6152,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
珠螺灣,珠螺灣右,乙,2009/6/22 上午 12:00:00,6153,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
杉原海水浴場,杉原海水浴場左,甲,2009/6/21 下午 04:00:00,6101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
杉原海水浴場,杉原海水浴場中,甲,2009/6/21 下午 04:00:00,6102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
杉原海水浴場,杉原海水浴場右,甲,2009/6/21 下午 04:00:00,6103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
旗津海水浴場,旗津海水浴場左,乙,2009/6/21 上午 09:00:00,6081,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
旗津海水浴場,旗津海水浴場中,乙,2009/6/21 上午 09:00:00,6082,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
旗津海水浴場,旗津海水浴場右,乙,2009/6/21 上午 09:00:00,6083,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2009/6/10 上午 08:50:00,6093,29.2,8.2,1.6,32.3,6.3,<0.01,0.02,<0.001,33.7,0.163,6.3,99.2,0.021,<10,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2009/6/10 上午 08:40:00,6092,29.1,8.1,2.6,32.3,6.4,<0.01,0.02,<0.001,33.7,0.174,6.3,99.1,0.036,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2009/6/10 上午 08:30:00,6091,29.0,8.2,3.6,32.3,6.4,<0.01,0.02,<0.001,33.7,0.142,6.3,99.2,0.017,<10,<10
杉原海水浴場,杉原海水浴場右,甲,2009/6/9 下午 04:30:00,6103,29.6,8.2,1.00,32.6,6.6,<0.01,0.02,<0.001,33.7,0.139,6.5,104.6,0.015,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2009/6/9 下午 04:20:00,6102,29.5,8.2,1.00,32.6,6.7,<0.01,0.02,<0.001,33.7,0.175,6.6,105.1,0.019,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2009/6/9 下午 04:10:00,6101,29.5,8.2,0.55,32.6,6.6,<0.01,0.01,<0.001,33.7,0.142,6.6,104.8,0.016,30,<10
白沙灣海水浴場,白沙灣海水浴場右,乙,2009/6/9 上午 11:47:00,6123,27.8,8.1,2.1,28.8,6.4,<0.01,0.05,0.005,32.3,0.586,6.4,98.1,0.029,75,31
白沙灣海水浴場,白沙灣海水浴場中,乙,2009/6/9 上午 11:36:00,6122,27.7,8.1,1.9,28.7,6.6,<0.01,0.06,0.005,32.3,0.589,6.7,100.4,0.038,65,41
山水沙灘,山水沙灘右,甲,2009/6/9 上午 11:27:00,6163,28.3,8.2,3.9,32.6,6.9,0.02,0.02,0.001,33.7,0.224,7.0,107.4,0.034,35,20
白沙灣海水浴場,白沙灣海水浴場左,乙,2009/6/9 上午 11:25:00,6121,27.9,8.1,2.1,28.9,6.5,<0.01,0.06,0.006,32.3,0.620,6.5,98.1,0.036,100,98
山水沙灘,山水沙灘中,甲,2009/6/9 上午 11:13:00,6162,28.3,8.2,2.4,32.6,7.0,<0.01,0.02,0.002,33.6,0.208,7.0,107.7,0.031,<10,<10
山水沙灘,山水沙灘左,甲,2009/6/9 上午 11:00:00,6161,28.2,8.2,2.7,32.6,6.9,0.02,0.02,<0.001,33.6,0.204,7.0,107.6,0.030,<10,<10
西子灣海水浴場,西子灣海水浴場右,乙,2009/6/9 上午 10:35:00,6113,29.0,8.1,3.9,33.6,6.3,<0.01,0.03,0.002,33.8,0.170,6.2,99.2,0.018,<10,<10
西子灣海水浴場,西子灣海水浴場中,乙,2009/6/9 上午 10:25:00,6112,29.1,8.1,5.0,33.6,6.3,<0.01,0.03,0.003,33.8,0.169,6.2,99.1,0.015,<10,<10
