採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,水溫,酸鹼值,濁度,氣溫,溶氧(電極法),氨氮,硝酸鹽氮,亞硝酸鹽氮,鹽度,矽酸鹽,溶氧(滴定法),溶氧飽和度,正磷酸鹽,大腸桿菌群,腸球菌群,備註
,,,,,℃,,NTU,℃,mg/L,mg/L,mg/L,mg/L,psu,mg/L,mg/L,%,mg/L,CFU/100mL,MPN/100mL
大安海水浴場,大安海水浴場左,乙,2006/7/3 上午 08:58:00,6051,30.6,8.0,55,31.5,6.4,0.06,0.111,0.007,30.0,0.75,7.1,--,0.011,4100,53
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2006/7/3 上午 06:53:00,6063,30.0,8.2,16.0,30.2,6.2,<0.02,0.03,0.002,34.0,0.28,6.2,--,0.026,15,20
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2006/7/3 上午 06:40:00,6062,30.0,8.2,14.0,30.2,6.2,<0.02,0.02,0.001,34.0,0.26,6.3,--,0.031,30,20
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2006/7/3 上午 06:30:00,6061,29.6,8.2,17.0,30.2,6.2,<0.02,0.02,0.002,33.9,0.25,6.3,--,0.026,<10,20
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2006/7/3 上午 06:14:00,6093,29.8,8.1,4.4,31.9,6.1,<0.02,0.02,0.003,34.5,0.28,6.1,--,0.021,3300,87
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2006/7/3 上午 06:07:00,6092,29.8,8.1,4.6,31.9,6.1,<0.02,0.02,0.002,34.5,0.23,6.1,--,0.016,2700,180
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2006/7/3 上午 06:00:00,6091,29.7,8.1,4.5,31.9,6.1,<0.02,0.02,0.003,34.5,0.24,6.1,--,0.025,3800,220
西子灣海水浴場,西子灣海水浴場右,乙,2006/7/2 下午 04:50:00,6113,31.2,8.2,5.4,32.9,6.2,<0.02,0.04,0.006,33.2,0.30,6.3,--,0.035,140,20
杉原海水浴場,杉原海水浴場右,甲,2006/7/2 下午 04:44:00,6103,32.8,8.2,6.2,33.8,6.6,<0.02,0.04,0.003,34.2,0.31,6.3,--,0.023,<10,<10
西子灣海水浴場,西子灣海水浴場中,乙,2006/7/2 下午 04:40:00,6112,31.1,8.3,3.6,32.9,6.9,<0.02,0.03,0.001,33.3,0.12,6.9,--,0.017,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2006/7/2 下午 04:37:00,6102,32.7,8.2,6.3,33.8,6.6,<0.02,0.03,0.003,34.2,0.31,6.3,--,0.022,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2006/7/2 下午 04:30:00,6101,32.8,8.2,7.4,33.8,6.8,<0.02,0.04,0.003,34.2,0.32,6.3,--,0.019,<10,10
西子灣海水浴場,西子灣海水浴場左,乙,2006/7/2 下午 04:30:00,6111,32.0,8.2,4.2,32.9,7.2,<0.02,0.08,0.002,33.3,0.09,7.0,--,0.013,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2006/6/19 下午 04:35:00,6102,29.4,8.2,5.8,34.4,<888,<0.02,0.02,0.003,34.0,0.31,6.6,--,0.022,<10,<10
崎頂海水浴場,崎頂海水浴場右,乙,2006/6/19 下午 01:15:00,6033,32.1,8.3,30,33.5,<888,0.04,0.014,0.002,33.3,0.63,6.6,--,0.040,<10,31
崎頂海水浴場,崎頂海水浴場中,乙,2006/6/19 下午 01:00:00,6032,31.9,8.3,26,33.5,<888,0.04,0.009,0.002,33.5,0.56,6.8,--,0.025,<10,20
崎頂海水浴場,崎頂海水浴場左,乙,2006/6/19 下午 12:40:00,6031,32.0,8.3,27,33.5,<888,0.03,0.020,0.002,33.5,0.62,6.6,--,0.034,<10,10
新金山海水浴場,新金山海水浴場右,乙,2006/6/19 下午 12:35:00,6023,27.7,8.1,2.9,32.3,<888,0.05,0.25,0.006,19.6,13.0,6.7,--,<0.004,20,10
新金山海水浴場,新金山海水浴場中,乙,2006/6/19 下午 12:06:00,6022,28.1,8.1,3.1,31.8,<888,0.04,0.19,0.006,22.9,9.57,6.6,--,<0.004,25,<10
新金山海水浴場,新金山海水浴場左,乙,2006/6/19 上午 11:40:00,6021,28.3,8.1,2.5,31.4,<888,0.06,0.17,0.006,24.3,7.96,7.1,--,0.005,10,<10
通霄海水浴場,通霄海水浴場右,乙,2006/6/19 上午 10:50:00,6043,29.6,8.2,23,28.5,<888,0.07,0.066,0.005,32.3,1.02,6.9,--,0.025,10,<10
通霄海水浴場,通霄海水浴場中,乙,2006/6/19 上午 10:35:00,6042,29.9,8.2,21,28.5,<888,0.06,0.065,0.005,32.2,1.02,6.8,--,0.015,<10,<10
通霄海水浴場,通霄海水浴場左,乙,2006/6/19 上午 10:20:00,6041,29.8,8.1,25,28.5,<888,0.06,0.077,0.006,32.1,1.04,6.6,--,0.015,<10,31
福隆海水浴場,福隆海水浴場右,乙,2006/6/19 上午 09:55:00,6013,27.51,8.1,8.8,30.3,<888,0.05,0.12,0.004,25.4,2.06,7.0,--,0.005,3400,590
福隆海水浴場,福隆海水浴場中,乙,2006/6/19 上午 09:30:00,6012,27.3,8.1,12.2,30.2,<888,0.06,0.24,0.005,18.2,3.89,7.4,--,<0.004,2200,320
大安海水浴場,大安海水浴場右,乙,2006/6/19 上午 09:25:00,6053,29.4,8.2,26,28.2,<888,0.04,0.069,0.005,32.9,0.86,6.8,--,0.025,<10,<10
旗津海水浴場,旗津海水浴場右,乙,2006/6/19 上午 09:23:00,6083,29.1,8.1,16.0,34.7,<888,<0.02,<0.01,0.002,31.8,0.39,6.5,--,0.025,20,<10
大安海水浴場,大安海水浴場中,乙,2006/6/19 上午 09:15:00,6052,29.4,8.2,32,28.2,<888,0.05,0.060,0.004,33.0,0.78,6.8,--,0.040,30,20
旗津海水浴場,旗津海水浴場中,乙,2006/6/19 上午 09:11:00,6082,29.1,8.2,9.2,34.7,<888,<0.02,<0.01,0.001,31.5,0.42,6.5,--,0.143,20,<10
福隆海水浴場,福隆海水浴場左,乙,2006/6/19 上午 09:00:00,6011,27.5,8.2,9.6,30.3,<888,0.04,0.16,0.004,23.0,2.60,7.2,--,<0.004,3200,380
大安海水浴場,大安海水浴場左,乙,2006/6/19 上午 09:00:00,6051,29.4,8.1,31,28.2,<888,0.06,0.059,0.005,32.9,0.80,6.8,--,0.025,35,<10
旗津海水浴場,旗津海水浴場左,乙,2006/6/19 上午 08:59:00,6081,29.2,8.2,12.0,34.7,<888,<0.02,<0.01,0.003,31.7,0.40,6.5,--,0.048,<10,10
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2006/6/19 上午 06:57:00,6063,28.1,8.2,7.2,28.4,<888,<0.02,0.02,0.002,33.3,0.28,6.5,--,0.026,15,20
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2006/6/19 上午 06:45:00,6062,28.2,8.2,7.7,28.4,<888,<0.02,0.01,0.001,33.3,0.26,6.4,--,0.031,30,20
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2006/6/19 上午 06:29:00,6093,27.0,8.2,3.3,29.4,<888,<0.02,0.02,0.003,33.2,0.28,6.6,--,0.021,3300,87
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2006/6/19 上午 06:25:00,6061,28.1,8.2,8.2,28.4,<888,<0.02,0.01,0.002,33.3,0.25,6.5,--,0.026,<10,20
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2006/6/19 上午 06:17:00,6092,27.1,8.2,3.4,29.4,<888,<0.02,0.01,0.002,33.3,0.23,6.5,--,0.016,2700,180
西子灣海水浴場,西子灣海水浴場右,乙,2006/6/18 下午 05:05:00,6113,30.8,8.2,4.5,33.4,<888,0.05,0.02,0.006,31.4,0.30,6.8,--,0.035,140,20
杉原海水浴場,杉原海水浴場右,甲,2006/6/18 下午 04:49:00,6103,29.3,8.2,6.0,34.4,<888,<0.02,0.02,0.003,33.8,0.31,6.6,--,0.023,<10,<10
西子灣海水浴場,西子灣海水浴場中,乙,2006/6/18 下午 04:47:00,6112,30.8,8.3,2.0,33.4,<888,<0.02,0.01,0.001,32.0,0.12,7.6,--,0.017,<10,<10
西子灣海水浴場,西子灣海水浴場左,乙,2006/6/18 下午 04:30:00,6111,31.1,8.3,2.1,33.4,<888,<0.02,0.02,0.002,31.9,0.09,7.9,--,0.013,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2006/6/18 下午 04:23:00,6101,29.4,8.1,5.9,34.4,<888,<0.02,0.02,0.003,33.9,0.32,6.5,--,0.019,<10,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2006/6/18 上午 06:00:00,6091,27.1,8.2,3.3,29.4,<888,<0.02,0.01,0.003,33.2,0.24,6.6,--,0.025,3800,220
崎頂海水浴場,崎頂海水浴場右,乙,2006/6/5 下午 01:00:00,6033,27.3,8.3,65,29.5,6.7,0.15,0.345,0.031,29.7,2.19,6.7,--,0.230,5200,620
崎頂海水浴場,崎頂海水浴場中,乙,2006/6/5 下午 12:45:00,6032,27.3,8.2,60,29.5,6.7,0.15,0.316,0.031,29.6,1.97,6.7,--,0.230,5000,410
新金山海水浴場,新金山海水浴場右,乙,2006/6/5 下午 12:23:00,6023,25.8,8.2,7.4,25.5,6.3,0.15,0.05,0.014,33.6,1.03,6.1,--,0.045,25,10
崎頂海水浴場,崎頂海水浴場左,乙,2006/6/5 下午 12:10:00,6031,27.4,8.2,55,29.5,6.6,0.15,0.346,0.035,28.2,2.37,6.7,--,0.222,5800,480
新金山海水浴場,新金山海水浴場中,乙,2006/6/5 下午 12:02:00,6022,25.8,8.2,7.6,25.7,6.1,0.05,0.05,0.014,33.6,1.10,6.3,--,0.036,25,31
新金山海水浴場,新金山海水浴場左,乙,2006/6/5 上午 11:40:00,6021,26.0,8.1,4.5,26.3,6.1,0.05,0.05,0.014,33.5,0.98,5.9,--,0.028,35,20
通霄海水浴場,通霄海水浴場右,乙,2006/6/5 上午 10:50:00,6043,27.2,8.2,130,31.1,6.6,0.09,0.176,0.014,30.2,2.12,6.8,--,0.050,7500,1400
通霄海水浴場,通霄海水浴場中,乙,2006/6/5 上午 10:35:00,6042,27.2,8.2,140,31.1,6.6,0.08,0.190,0.014,30.2,2.04,6.6,--,0.063,6300,2000
通霄海水浴場,通霄海水浴場左,乙,2006/6/5 上午 10:20:00,6041,27.1,8.2,150,31.1,6.6,0.08,0.199,0.014,30.2,2.02,6.6,--,0.048,6000,2000
福隆海水浴場,福隆海水浴場右,乙,2006/6/5 上午 09:44:00,6013,25.5,8.2,4.2,24.6,6.9,0.10,0.12,0.006,28.7,2.00,7.3,--,0.039,800,31
大安海水浴場,大安海水浴場右,乙,2006/6/5 上午 09:25:00,6053,26.6,8.2,340,28.5,6.6,0.14,0.347,0.022,29.5,2.91,6.7,--,0.101,8400,2000
福隆海水浴場,福隆海水浴場中,乙,2006/6/5 上午 09:22:00,6012,25.8,8.2,1.9,24.67,6.6,0.04,0.07,0.005,28.7,1.71,6.2,--,0.018,820,20
大安海水浴場,大安海水浴場中,乙,2006/6/5 上午 09:15:00,6052,26.7,8.2,330,28.5,6.7,0.11,0.305,0.021,29.4,2.42,6.7,--,0.084,4200,2000
旗津海水浴場,旗津海水浴場右,乙,2006/6/5 上午 09:08:00,6083,29.8,8.1,1.7,26.4,7.5,0.02,0.09,0.003,33.1,0.22,7.5,--,0.015,<10,20
福隆海水浴場,福隆海水浴場左,乙,2006/6/5 上午 09:00:00,6011,25.6,8.2,2.6,24.6,6.6,0.05,0.08,0.006,28.6,1.81,6.3,--,0.021,730,<10
大安海水浴場,大安海水浴場左,乙,2006/6/5 上午 09:00:00,6051,26.7,8.2,240,28.5,6.6,0.10,0.212,0.018,29.8,2.29,6.6,--,0.074,5900,2000
旗津海水浴場,旗津海水浴場中,乙,2006/6/5 上午 08:58:00,6082,29.8,8.1,2.0,26.4,7.5,0.03,0.08,0.003,33.1,0.22,7.5,--,0.016,<10,10
旗津海水浴場,旗津海水浴場左,乙,2006/6/5 上午 08:50:00,6081,29.8,8.1,1.6,26.4,7.5,<0.02,0.06,0.003,33.1,0.21,7.5,--,0.075,<10,20
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2006/6/5 上午 06:58:00,6063,27.2,8.3,0.8,27.5,6.6,<0.02,0.03,<0.001,33.0,0.06,6.6,--,0.049,<10,42
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2006/6/5 上午 06:45:00,6062,27.2,8.3,0.9,27.5,6.6,<0.02,0.03,<0.001,33.0,0.07,6.6,--,0.026,<10,180
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2006/6/5 上午 06:25:00,6061,27.1,8.3,0.7,27.5,34.1,<0.02,0.07,0.005,32.9,0.22,6.7,--,0.024,15,140
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2006/6/5 上午 06:05:00,6093,28.8,8.1,2.2,30.1,6.1,0.02,0.03,<0.001,34.1,0.14,6.1,--,0.058,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2006/6/5 上午 05:57:00,6092,28.8,8.2,2.8,30.1,6.1,0.02,0.02,0.001,34.1,0.14,6.0,--,0.008,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2006/6/5 上午 05:50:00,6091,28.8,8.2,1.9,30.1,6.1,<0.02,0.04,0.001,34.1,0.13,6.1,--,0.040,<10,<10
西子灣海水浴場,西子灣海水浴場右,乙,2006/6/4 下午 05:05:00,6113,29.2,8.3,1.4,32.3,6.9,0.05,0.15,0.007,32.1,0.34,6.8,--,0.034,<10,20
西子灣海水浴場,西子灣海水浴場中,乙,2006/6/4 下午 04:45:00,6112,29.5,8.2,0.9,32.3,6.7,0.06,0.17,0.006,32.3,0.26,6.6,--,0.030,<10,20
杉原海水浴場,杉原海水浴場右,甲,2006/6/4 下午 04:38:00,6103,29.2,8.2,3.9,32.4,6.6,<0.02,0.03,0.001,33.9,0.29,6.6,--,0.022,<10,10
杉原海水浴場,杉原海水浴場中,甲,2006/6/4 下午 04:30:00,6102,29.3,8.2,2.0,32.4,6.6,0.02,0.05,<0.001,33.9,0.27,6.6,--,0.037,<10,10
西子灣海水浴場,西子灣海水浴場左,乙,2006/6/4 下午 04:30:00,6111,29.6,8.2,1.6,32.3,6.6,0.06,0.11,0.006,31.7,0.30,6.5,--,0.068,15,<10
杉原海水浴場,杉原海水浴場左,甲,2006/6/4 下午 04:20:00,6101,29.3,8.1,3.5,32.4,6.6,0.03,0.12,0.002,33.9,0.27,6.6,--,0.084,<10,<10
崎頂海水浴場,崎頂海水浴場右,乙,2006/9/25 下午 12:23:00,6033,27.6,8.2,55,25.9,6.6,0.52,0.12,0.033,33.6,0.82,6.4,--,0.285,7700,99
崎頂海水浴場,崎頂海水浴場中,乙,2006/9/25 下午 12:14:00,6032,27.3,8.2,55,25.9,6.6,0.59,0.14,0.033,33.5,0.81,6.4,--,0.273,7300,75
崎頂海水浴場,崎頂海水浴場左,乙,2006/9/25 下午 12:05:00,6031,27.5,8.2,55,25.9,6.6,0.51,0.14,0.034,33.4,0.86,6.4,--,0.294,6700,87
新金山海水浴場,新金山海水浴場右,乙,2006/9/25 上午 11:56:00,6023,25.4,8.2,7.4,25.3,6.5,0.03,0.07,0.005,33.7,1.73,6.5,--,0.053,10,10
新金山海水浴場,新金山海水浴場中,乙,2006/9/25 上午 11:43:00,6022,25.3,8.2,5.8,25.2,6.5,0.04,0.07,0.004,33.7,1.89,6.4,--,0.056,<10,10
新金山海水浴場,新金山海水浴場左,乙,2006/9/25 上午 11:30:00,6021,25.5,8.2,5.4,25.3,6.4,0.05,0.07,0.004,33.6,1.83,6.5,--,0.059,<10,<10
通霄海水浴場,通霄海水浴場右,乙,2006/9/25 上午 10:19:00,6043,26.8,8.0,1.2,25.4,6.5,0.03,0.21,0.002,33.6,3.78,6.7,--,0.059,<10,20
通霄海水浴場,通霄海水浴場中,乙,2006/9/25 上午 10:11:00,6042,26.7,8.0,1.9,25.4,6.5,0.09,0.21,0.001,33.6,3.70,7.2,--,0.051,<10,10
通霄海水浴場,通霄海水浴場左,乙,2006/9/25 上午 10:00:00,6041,26.8,8.0,1.8,25.4,6.5,0.04,0.46,0.001,33.5,3.43,6.7,--,0.048,<10,10
福隆海水浴場,福隆海水浴場右,乙,2006/9/25 上午 09:24:00,6013,24.1,8.3,9.1,25.4,7.4,0.05,0.27,0.002,13.4,5.03,7.5,--,0.065,2300,250
福隆海水浴場,福隆海水浴場中,乙,2006/9/25 上午 09:12:00,6012,24.1,8.2,8.4,25.3,7.6,0.07,0.22,0.002,12.5,6.03,7.5,--,0.062,1800,190
大安海水浴場,大安海水浴場右,乙,2006/9/25 上午 09:06:00,6053,25.9,8.2,70,25.3,6.9,0.22,0.36,0.035,28.2,2.22,6.9,--,0.093,2800,310
福隆海水浴場,福隆海水浴場左,乙,2006/9/25 上午 09:00:00,6011,24.0,8.2,9.0,25.3,7.6,0.05,0.31,0.002,12.1,5.74,7.6,--,0.086,2700,200
大安海水浴場,大安海水浴場中,乙,2006/9/25 上午 08:56:00,6052,25.8,8.2,70,25.3,6.9,0.11,0.35,0.036,28.4,2.08,7.2,--,0.048,2300,320
大安海水浴場,大安海水浴場左,乙,2006/9/25 上午 08:48:00,6051,25.8,8.2,65,25.3,6.9,0.11,0.36,0.036,28.4,2.10,6.9,--,0.047,2800,290
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2006/9/25 上午 06:53:00,6063,26.4,8.3,14.0,25.0,6.5,0.03,0.08,0.017,33.1,0.26,6.5,--,0.043,<10,31
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2006/9/25 上午 06:38:00,6062,26.4,8.3,14.0,25.0,6.4,0.03,0.06,0.018,33.1,0.25,6.5,--,0.037,<10,20
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2006/9/25 上午 06:25:00,6061,26.0,8.3,14.0,25.0,6.6,0.06,0.09,0.017,33.1,0.41,6.6,--,0.038,<10,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2006/9/25 上午 06:25:00,6093,27.0,8.2,5.8,30.7,7.4,<0.02,0.06,0.002,33.4,0.30,7.5,--,0.011,15,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2006/9/25 上午 06:13:00,6092,27.1,8.2,11.0,30.7,7.4,<0.02,0.03,0.001,33.5,0.17,7.4,--,0.014,15,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2006/9/25 上午 06:00:00,6091,27.1,8.2,9.0,30.7,7.4,<0.02,0.04,0.002,33.2,0.17,7.5,--,0.005,15,20
杉原海水浴場,杉原海水浴場右,甲,2006/9/24 下午 04:57:00,6103,26.7,8.3,17.0,31.7,7.2,<0.02,0.03,0.002,34.4,0.20,7.2,--,0.018,25,10
西子灣海水浴場,西子灣海水浴場右,乙,2006/9/24 下午 04:55:00,6113,29.4,8.4,4.2,29.1,6.3,0.05,0.06,0.011,33.2,0.11,6.3,--,0.020,240,53
西子灣海水浴場,西子灣海水浴場中,乙,2006/9/24 下午 04:45:00,6112,29.5,8.4,3.0,29.1,6.5,0.04,0.10,0.014,33.2,0.11,6.3,--,0.012,15,<10
杉原海水浴場,杉原海水浴場中,甲,2006/9/24 下午 04:43:00,6102,26.6,8.2,13.0,31.7,7.3,<0.02,0.05,0.002,34.5,0.38,7.4,--,0.005,35,42
杉原海水浴場,杉原海水浴場左,甲,2006/9/24 下午 04:30:00,6101,26.9,8.3,18.0,31.7,7.2,<0.02,0.03,0.002,34.6,0.30,7.2,--,0.010,15,31
西子灣海水浴場,西子灣海水浴場左,乙,2006/9/24 下午 04:30:00,6111,29.7,8.4,3.3,29.1,6.4,0.04,0.06,0.007,33.3,0.08,6.3,--,0.008,20,<10
旗津海水浴場,旗津海水浴場右,乙,2006/9/24 上午 09:26:00,6083,30.3,8.2,14.0,34.2,6.6,<0.02,0.04,0.001,33.1,0.17,6.7,--,0.025,10,42
旗津海水浴場,旗津海水浴場中,乙,2006/9/24 上午 09:13:00,6082,30.3,8.2,11.0,34.2,6.6,<0.02,0.02,0.002,33.0,0.12,6.6,--,<0.004,<10,10
旗津海水浴場,旗津海水浴場左,乙,2006/9/24 上午 09:00:00,6081,30.4,8.2,11.0,34.2,6.6,<0.02,0.04,0.002,32.8,0.24,6.6,--,<0.004,10,20
崎頂海水浴場,崎頂海水浴場右,乙,2006/9/11 下午 01:07:00,6033,29.3,8.2,140,30.8,6.4,0.12,0.15,0.014,32.5,0.88,6.8,--,0.107,8400,<2000
崎頂海水浴場,崎頂海水浴場中,乙,2006/9/11 下午 12:55:00,6032,29.3,8.2,130,30.8,6.5,0.11,0.14,0.014,32.5,0.80,6.8,--,0.115,8600,1700
崎頂海水浴場,崎頂海水浴場左,乙,2006/9/11 下午 12:45:00,6031,29.6,8.2,140,30.8,6.4,0.13,0.14,0.012,32.5,0.78,6.7,--,0.111,8500,<2000
通霄海水浴場,通霄海水浴場右,乙,2006/9/11 上午 11:00:00,6043,29.6,7.9,0.70,30.9,6.3,0.06,0.56,0.006,33.1,1.76,6.0,--,0.099,<10,10
通霄海水浴場,通霄海水浴場中,乙,2006/9/11 上午 10:51:00,6042,29.7,7.9,0.85,30.9,6.3,0.06,0.78,0.006,33.1,2.36,6.6,--,0.095,<10,<10
通霄海水浴場,通霄海水浴場左,乙,2006/9/11 上午 10:40:00,6041,29.6,7.9,0.70,30.9,6.3,0.06,0.64,0.006,33.1,2.24,6.4,--,0.108,<10,<10
大安海水浴場,大安海水浴場右,乙,2006/9/11 上午 09:23:00,6053,28.0,8.2,110,30.1,6.6,0.09,0.33,0.007,31.2,0.78,7.0,--,0.037,1700,500
旗津海水浴場,旗津海水浴場右,乙,2006/9/11 上午 09:20:00,6083,28.8,8.3,4.2,28.5,6.6,0.05,0.02,0.003,32.1,0.12,6.5,--,0.021,30,<10
大安海水浴場,大安海水浴場中,乙,2006/9/11 上午 09:12:00,6052,27.9,8.2,100,30.1,6.6,0.08,0.23,0.007,31.2,0.63,6.8,--,0.041,1400,450
旗津海水浴場,旗津海水浴場中,乙,2006/9/11 上午 09:10:00,6082,28.9,8.3,4.3,28.5,6.6,<0.02,0.04,0.003,32.1,0.11,6.6,--,0.011,55,64
大安海水浴場,大安海水浴場左,乙,2006/9/11 上午 09:01:00,6051,27.9,8.2,95,30.1,6.6,0.08,0.17,0.007,31.1,0.77,6.9,--,0.038,2200,480
旗津海水浴場,旗津海水浴場左,乙,2006/9/11 上午 09:00:00,6081,28.8,8.3,4.4,28.5,6.6,<0.02,0.04,<0.001,32.1,0.13,6.5,--,0.015,15,20
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2006/9/11 上午 07:08:00,6063,28.7,8.2,45.0,26.9,6.4,0.17,0.08,0.012,32.4,0.58,6.6,--,0.121,480,430
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2006/9/11 上午 06:50:00,6062,28.6,8.2,40.0,26.9,6.4,0.19,0.04,0.013,32.2,0.47,6.6,--,0.126,490,430
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2006/9/11 上午 06:32:00,6061,28.5,8.3,36.0,26.9,6.4,0.14,0.03,0.011,32.4,0.39,6.5,--,0.096,400,450
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2006/9/11 上午 06:20:00,6093,26.4,8.3,6.8,24.6,6.4,<0.02,0.05,<0.001,33.4,0.25,6.4,--,0.018,12000,1300
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2006/9/11 上午 06:10:00,6092,26.3,8.3,6.4,24.6,6.4,<0.02,0.03,<0.001,33.4,0.24,6.4,--,0.026,9300,780
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2006/9/11 上午 06:00:00,6091,26.3,8.3,6.9,24.6,6.4,0.03,0.03,0.001,33.4,0.25,6.3,--,0.021,16000,740
福隆海水浴場,福隆海水浴場左,乙,2006/9/11 上午 12:00:00,6011,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
福隆海水浴場,福隆海水浴場中,乙,2006/9/11 上午 12:00:00,6012,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
福隆海水浴場,福隆海水浴場右,乙,2006/9/11 上午 12:00:00,6013,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新金山海水浴場,新金山海水浴場左,乙,2006/9/11 上午 12:00:00,6021,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新金山海水浴場,新金山海水浴場中,乙,2006/9/11 上午 12:00:00,6022,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新金山海水浴場,新金山海水浴場右,乙,2006/9/11 上午 12:00:00,6023,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
杉原海水浴場,杉原海水浴場右,甲,2006/8/27 下午 05:30:00,6103,27.3,8.3,3.9,24.2,6.5,<0.02,0.02,0.002,32.9,0.20,6.4,--,0.007,10,53
杉原海水浴場,杉原海水浴場中,甲,2006/8/27 下午 05:15:00,6102,27.4,8.3,3.9,24.4,6.7,<0.02,0.02,0.002,32.9,0.18,6.6,--,0.007,<10,20
杉原海水浴場,杉原海水浴場左,甲,2006/8/27 下午 05:00:00,6101,27.3,8.3,5.5,24.2,6.5,<0.02,0.03,0.002,32.9,0.23,6.4,--,0.011,180,830
西子灣海水浴場,西子灣海水浴場右,乙,2006/8/27 下午 04:59:00,6113,28.8,8.3,5.8,28.2,6.4,<0.02,0.04,0.004,33.2,0.11,6.3,--,0.033,320,64
西子灣海水浴場,西子灣海水浴場中,乙,2006/8/27 下午 04:45:00,6112,29.2,8.3,4.5,28.2,6.4,<0.02,0.03,0.003,33.2,0.10,6.3,--,0.023,220,42
西子灣海水浴場,西子灣海水浴場左,乙,2006/8/27 下午 04:30:00,6111,29.0,8.3,4.4,28.2,6.7,0.02,0.04,0.001,33.3,0.12,6.5,--,0.026,340,53
